,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-310081864.45,-464040680.34,-333091908.58,-47838976.09
Repayment Of Debt,-2304002751.78,-2114470086.64,-3555355510.17,-2620882299.23
Issuance Of Debt,1983806723.94,2022066312.27,2668393696.13,1877833462.73
Capital Expenditure,-72735262.8,-94069171.9,-73481342.99,-212932665.29
End Cash Position,534543648.15,459421001.83,193792734.5,197493996.99
Beginning Cash Position,459421001.83,193792734.5,197493996.99,322954240.23
Effect Of Exchange Rate Changes,1303306.1,442980.49,-1976333.31,-8111252.4
Changes In Cash,73819340.22,265185286.84,-1724929.18,-117348990.84
Financing Cash Flow,556623656.36,728919873.7,332138079.78,-85417352.41
Net Other Financing Charges,1036257998.6,993520504.06,1438904876.33,914140563.45
Cash Dividends Paid,-159438314.4,-172196855.99,-219804982.51,-256509079.36
Net Issuance Payments Of Debt,-320196027.84,-92403774.37,-886961814.04,-743048836.5
Net Long Term Debt Issuance,-320196027.84,-92403774.37,-886961814.04,-743048836.5
Long Term Debt Payments,-2304002751.78,-2114470086.64,-3555355510.17,-2620882299.23
Long Term Debt Issuance,1983806723.94,2022066312.27,2668393696.13,1877833462.73
Investing Cash Flow,-245457714.49,-93763078.42,-74252443.37,-197025327.63
Net Other Investing Changes,,,,15000032.04
Net Investment Purchase And Sale,150718.36,71845.1,27247.82,904245.62
Sale Of Investment,150718.36,2071845.1,27992.08,904245.62
Purchase Of Investment,,-2000000.0,-744.26,
Net Business Purchase And Sale,-173230218.49,,-1000010.0,
Sale Of Business,-168561855.53,,,
Purchase Of Business,-4668362.96,,-1000010.0,
Net PPE Purchase And Sale,-72378214.36,-93834923.52,-73279681.19,-212929605.29
Sale Of PPE,357048.44,234248.38,201661.8,3060.0
Purchase Of PPE,-72735262.8,-94069171.9,-73481342.99,-212932665.29
Capital Expenditure Reported,,,,
Operating Cash Flow,-237346601.65,-369971508.44,-259610565.59,165093689.2
Change In Working Capital,-4188155.33,-439190276.76,-575379870.26,-424397918.17
Change In Other Current Assets,-41244481.22,-90579714.9,-315713598.28,-292718984.42
Change In Payable,-247381299.45,-733672483.56,-935368686.01,159127665.33
Change In Inventory,18003362.53,23050263.4,12631056.86,-9895068.13
Change In Receivables,266434262.81,362011658.3,663071357.17,-280911530.95
Other Non Cash Items,195092837.8,240032664.32,260781663.41,237978276.96
Deferred Tax,,,,
Depreciation And Amortization,19122016.4,23980250.27,23954644.63,24797207.56
Amortization Cash Flow,8369832.23,8443078.8,8493931.92,8541084.74
Depreciation,10752184.17,15537171.47,15460712.71,16256122.82
Gain Loss On Investment Securities,244180.59,11405916.71,317787054.83,-838802.88
Gain Loss On Sale Of PPE,172494.74,-1650154.34,265982.55,51196.43
Net Income From Continuing Operations,-743726205.96,-978068583.92,-2194681319.47,-1656834085.86
Cash Flowsfromusedin Operating Activities Direct,-237346601.65,-369971508.44,-259610565.59,165093689.2
Taxes Refund Paid Direct,-58379649.11,-54556733.19,-66871858.89,-152169656.15
Classesof Cash Payments,-2922161240.08,-3269893282.03,-3864189902.42,-4309943703.57
Other Cash Paymentsfrom Operating Activities,-94767583.03,-223071322.32,-234380158.69,-303826457.87
Paymentson Behalfof Employees,-227033227.61,-232862211.2,-287558595.03,-334630853.45
Paymentsto Suppliersfor Goodsand Services,-2600360429.44,-2813959748.51,-3342251148.7,-3671486392.25
Classesof Cash Receiptsfrom Operating Activities,2743194287.54,2954478506.78,3671451195.72,4627207048.92
Other Cash Receiptsfrom Operating Activities,120049845.74,90905199.47,379129087.49,208582567.05
Receiptsfrom Customers,2623144441.8,2863573307.31,3292322108.23,4418624481.87
