,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,656642120.0,642857142.0,642857142.0,642857142.0
Share Issued,656642120.0,642857142.0,642857142.0,642857142.0
Net Debt,,49355446.33,,
Total Debt,273700102.73,204479625.18,179988860.62,69469097.95
Tangible Book Value,697651927.59,829031413.6,901662789.62,1059543100.32
Invested Capital,1112842784.07,1124718978.83,1176746828.95,1267396328.55
Working Capital,-722962675.0,-689754898.74,41651083.2,436616341.88
Net Tangible Assets,697651927.59,829031413.6,901662789.62,1059543100.32
Capital Lease Obligations,8007991.6,7728584.18,3736135.76,4212357.95
Common Stock Equity,863853894.31,946808270.5,1019565717.84,1212146328.55
Total Capitalization,985053894.31,1035578270.5,1123835717.84,1267396328.55
Total Equity Gross Minority Interest,1254949321.26,1369373627.42,1244243814.26,1307128048.03
Minority Interest,391095426.95,422565356.92,224678096.42,94981719.48
Stockholders Equity,863853894.31,946808270.5,1019565717.84,1212146328.55
Treasury Stock,41588659.96,38000000.0,43004972.0,10000000.0
Retained Earnings,-195651753.09,-90125465.99,-21245318.96,140934821.67
Additional Paid In Capital,395128287.04,383824605.08,383824605.08,383824605.08
Capital Stock,656642120.0,642857142.0,642857142.0,642857142.0
Common Stock,656642120.0,642857142.0,642857142.0,642857142.0
Total Liabilities Net Minority Interest,2548991874.92,1863459560.47,1144503901.6,519349386.43
Total Non Current Liabilities Net Minority Interest,248585465.41,169572571.69,153738081.49,91929514.34
Other Non Current Liabilities,8423867.29,572205.81,32283640.81,32467156.39
Tradeand Other Payables Non Current,31495435.32,27144656.9,,
Non Current Deferred Revenue,64602108.55,27399103.34,12174570.0,
Non Current Deferred Taxes Liabilities,14856062.65,17958021.46,1273734.92,
Long Term Debt And Capital Lease Obligation,129207991.6,96498584.18,108006135.76,59462357.95
Long Term Capital Lease Obligation,8007991.6,7728584.18,3736135.76,4212357.95
Long Term Debt,121200000.0,88770000.0,104270000.0,55250000.0
Current Liabilities,2300406409.51,1693886988.78,990765820.11,427419872.09
Other Current Liabilities,209106132.72,192847149.62,79810063.95,67973305.99
Current Debt And Capital Lease Obligation,144492111.13,107981041.0,71982724.86,10006740.0
Current Debt,127788889.76,89140708.33,52911111.11,
Payables,1938126542.89,1347428474.8,819140165.69,193020397.94
Other Payable,210417704.62,328381621.68,315900257.6,13431073.16
Total Tax Payable,30517390.68,12922646.88,2995376.63,1329901.94
Accounts Payable,1697191447.59,1006124206.24,500244531.46,178259422.84
Total Assets,3803941196.18,3232833187.89,2388747715.86,1826477434.46
Total Non Current Assets,2226497461.67,2228701097.85,1356330812.55,962441220.49
Other Non Current Assets,469926988.43,588734014.43,564131733.42,409135371.58
Non Current Deferred Assets,2887213.85,7073710.46,9458671.14,12848246.75
Non Current Deferred Taxes Assets,62785047.71,52855901.93,7770355.72,242708.77
Investmentin Financial Assets,29706202.63,29706202.63,17556202.63,5000000.0
Available For Sale Securities,29706202.63,29706202.63,17556202.63,5000000.0
Long Term Equity Investment,253144994.45,245156769.56,232548180.58,266886362.85
Investment Properties,4373166.6,4446702.72,4520238.84,4593774.96
Goodwill And Other Intangible Assets,166201966.72,117776856.9,117902928.22,152603228.23
Other Intangible Assets,166201966.72,117776856.9,117902928.22,152603228.23
Net PPE,1237471881.28,1165311794.09,368137617.52,61080592.49
Accumulated Depreciation,-169621834.0,-53149405.57,-24821714.29,-20758605.62
Gross PPE,1407093715.28,1218461199.66,392959331.81,81839198.11
Construction In Progress,262109771.65,132273422.07,214877475.45,
Other Properties,27056763.3,28044999.41,13027327.37,9863621.26
Machinery Furniture Equipment,504374168.15,487347497.46,71476158.07,14072193.83
Buildings And Improvements,,,,
Properties,613553012.18,570795280.72,93578370.92,57903383.02
Current Assets,1577443734.51,1004132090.04,1032416903.31,864036213.97
Other Current Assets,109423308.24,119687509.15,64487238.51,48787911.87
Assets Held For Sale Current,,,52043345.53,
Prepaid Assets,26671850.46,27861158.73,28946734.37,12270496.31
Inventory,136050263.88,169753954.14,92940275.45,4019873.45
Inventories Adjustments Allowances,0.0,0.0,0.0,
Other Inventories,4480271.0,8374312.19,3999572.69,
Finished Goods,52392784.43,69160699.52,29480027.69,
Work In Process,6635062.51,1556340.56,,
Raw Materials,72542145.94,90662601.87,59460675.07,4019873.45
Other Receivables,313644823.51,211473763.36,175523642.11,259961013.37
Accounts Receivable,481541395.52,346800442.66,369003515.66,394663578.39
Allowance For Doubtful Accounts Receivable,-163965559.34,-147790302.82,-347661430.31,-246247869.98
Gross Accounts Receivable,645506954.86,494590745.48,716664945.97,640911448.37
Cash Cash Equivalents And Short Term Investments,510112092.9,128555262.0,249472151.68,144333340.58
Other Short Term Investments,33957800.0,,,
Cash And Cash Equivalents,476154292.9,128555262.0,249472151.68,144333340.58
Cash Equivalents,432186689.81,54108695.15,129746910.95,1042293.49
Cash Financial,43967603.09,74446566.85,119725240.73,143291047.09
