,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,2111778708.0,2179368810.0,2179368810.0,2179368810.0
Share Issued,2111778708.0,2179368810.0,2179368810.0,2179368810.0
Net Debt,931736318.27,518872136.74,399317896.77,2741416553.28
Total Debt,11125928077.62,11715318683.6,11734693314.38,14382245841.8
Tangible Book Value,2805610085.14,2191776855.51,2808551825.54,1964952388.01
Invested Capital,11702942494.14,11037019624.72,11587332186.05,12988511084.94
Working Capital,746635370.11,-135249736.78,207996517.98,-1388034232.78
Net Tangible Assets,2805610085.14,2191776855.51,2808551825.54,1964952388.01
Capital Lease Obligations,5973393584.31,6617306410.08,7169134679.85,7550165885.19
Common Stock Equity,7500255248.86,6894727550.24,8030103311.36,7097401784.14
Total Capitalization,8982154820.85,8563898907.81,10185943498.65,9318092121.02
Total Equity Gross Minority Interest,7595880589.42,7012688074.19,8175368179.69,7216989203.13
Minority Interest,95625340.56,117960523.95,145264868.33,119587418.99
Stockholders Equity,7500255248.86,6894727550.24,8030103311.36,7097401784.14
Retained Earnings,-6102216700.44,-6469290394.51,-5525167135.29,-6437409764.45
Additional Paid In Capital,10954659216.58,10887069115.58,10887069115.58,10887069115.58
Capital Stock,2111778708.0,2179368810.0,2179368810.0,2179368810.0
Common Stock,2111778708.0,2179368810.0,2179368810.0,2179368810.0
Total Liabilities Net Minority Interest,15834694569.42,16341546954.73,16949955180.44,19489836065.94
Total Non Current Liabilities Net Minority Interest,7886653078.58,8526536986.51,9579056846.03,10004517310.33
Other Non Current Liabilities,422004957.68,226746136.0,231245887.25,206239412.92
Tradeand Other Payables Non Current,7889850.97,6270719.8,6362118.96,5953185.29
Non Current Deferred Revenue,,4813488.84,12589871.02,15921741.31
Non Current Deferred Taxes Liabilities,1465113.63,2228874.22,3884101.66,5546748.74
Long Term Debt And Capital Lease Obligation,7455293156.3,8286477767.65,9324974867.14,9770856222.07
Long Term Capital Lease Obligation,5973393584.31,6617306410.08,7169134679.85,7550165885.19
Long Term Debt,1481899571.99,1669171357.57,2155840187.29,2220690336.88
Current Liabilities,7948041490.84,7815009968.22,7370898334.41,9485318755.61
Other Current Liabilities,159243124.14,222351713.38,207382168.87,186093707.24
Current Debt And Capital Lease Obligation,3670634921.32,3428840915.95,2409718447.24,4611389619.73
Current Debt,2720787673.29,2473120716.91,1401388687.4,3670418963.92
Payables,2481067840.58,2668562039.23,3053936181.2,3047083489.11
Other Payable,1085684820.88,1237016272.76,1519772216.05,1651752258.25
Dividends Payable,537600.0,537600.0,537600.0,537600.0
Total Tax Payable,127123320.48,138542392.31,110043535.71,108089644.95
Accounts Payable,1267722099.22,1292465774.16,1423582829.44,1286703985.91
Total Assets,23430575158.84,23354235028.92,25125323360.13,26706825269.07
Total Non Current Assets,14735898297.89,15674474797.48,17546428507.74,18609540746.24
Other Non Current Assets,31998191.32,51607367.33,65366200.85,86868497.37
Non Current Deferred Assets,2473511641.24,2684905716.09,3171470536.76,3496506364.45
Non Current Deferred Taxes Assets,651916407.15,638172557.49,612824476.43,429874775.12
Investmentin Financial Assets,32865000.0,158802022.05,177813052.0,238155700.0
Available For Sale Securities,32865000.0,158802022.05,177813052.0,238155700.0
Long Term Equity Investment,151778311.16,45245142.1,47328989.5,75685626.64
Goodwill And Other Intangible Assets,4694645163.72,4702950694.73,5221551485.82,5132449396.13
Other Intangible Assets,762947092.02,754250092.14,847023240.3,848429242.87
Goodwill,3931698071.7,3948700602.59,4374528245.52,4284020153.26
Net PPE,6699183583.3,7392791297.69,8250073766.38,9150000386.53
Accumulated Depreciation,-4581594855.21,-4508173764.28,-4243703618.39,-3941815857.3
Gross PPE,11280778438.51,11900965061.97,12493777384.77,13091816243.83
Construction In Progress,8347449.63,20054931.47,33994331.64,146914110.38
Other Properties,6563331672.4,7132240413.06,7795790288.54,8393973222.04
Machinery Furniture Equipment,3820787078.2,3911220569.82,3906720314.1,3908869673.75
Properties,888312238.28,837449147.62,757272450.49,642059237.66
Current Assets,8694676860.95,7679760231.44,7578894852.39,8097284522.83
Other Current Assets,494060735.1,472642916.92,476885393.16,518439024.44
Prepaid Assets,460402574.01,517033160.86,464692675.75,1077017018.16
Inventory,1722123073.33,1483832809.91,1494016513.97,1725309839.94
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1411980995.82,1132432326.82,709268093.58,1093928342.97
Finished Goods,266878999.76,226510812.71,547954272.69,357205271.75
Raw Materials,43263077.75,124889670.38,236794147.7,274176225.22
Other Receivables,326419602.81,273107401.89,360771341.57,277964034.62
Accounts Receivable,815189460.67,1309724004.12,1624617950.02,1348861858.15
Allowance For Doubtful Accounts Receivable,,-537282595.51,-516631462.9,-505576142.85
Gross Accounts Receivable,,1847006599.63,2141249412.92,1854438001.0
Cash Cash Equivalents And Short Term Investments,4876481415.03,3623419937.74,3157910977.92,3149692747.52
Other Short Term Investments,1605530488.02,,,
Cash And Cash Equivalents,3270950927.01,3623419937.74,3157910977.92,3149692747.52
Cash Equivalents,40280129.48,29318641.45,51681088.71,75667559.15
Cash Financial,3230670797.53,3594101296.29,3106229889.21,3074025188.37
