,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-8124730.933935,1922988.100991,2078046.247254,630010.711726
Tax Rate For Calcs,0.1458,0.139446,0.124043,0.134877
Normalized EBITDA,932585990.62,951952295.27,878701007.27,761542651.37
Total Unusual Items,-55725019.7,13790246.6,16752669.72,4670996.62
Total Unusual Items Excluding Goodwill,-55725019.7,13790246.6,16752669.72,4670996.62
Net Income From Continuing Operation Net Minority Interest,572230427.37,666599816.85,623848090.58,554737175.25
Reconciled Depreciation,135944237.48,108507654.82,99524816.83,81939980.51
Reconciled Cost Of Revenue,481316943.85,438080075.12,352513092.47,301932041.07
EBITDA,876860970.92,965742541.87,895453676.99,766213647.99
EBIT,740916733.44,857234887.05,795928860.16,684273667.48
Net Interest Income,-7457611.45,1356226.93,7110848.89,-3749001.78
Interest Expense,12997007.5,10125268.58,467876.11,445162.09
Interest Income,8096354.78,13497445.62,17543858.27,4892292.19
Normalized Income,619830716.136065,654732558.350991,609173467.107254,550696189.341726
Net Income From Continuing And Discontinued Operation,572230427.37,666599816.85,623848090.58,554737175.25
Total Expenses,1097559586.14,979437231.76,814701043.61,682429021.75
Rent Expense Supplemental,14231110.04,13935840.75,6651762.17,10586193.5
Total Operating Income As Reported,739280399.91,855670979.9,798509022.02,684565759.27
Diluted Average Shares,892993801.0,893325941.0,870931301.0,849130836.0
Basic Average Shares,892993801.0,893325941.0,870809730.0,848741088.0
Diluted EPS,0.6408,0.7462,0.7163,0.6533
Basic EPS,0.6408,0.7462,0.7164,0.6536
Net Income Common Stockholders,572230427.37,666599816.85,623848090.58,554737175.25
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,572230427.37,666599816.85,623848090.58,554737175.25
Minority Interests,-49558301.28,-62384160.81,-72941771.77,-36858490.25
Net Income Including Noncontrolling Interests,621788728.65,728983977.66,696789862.35,591595665.5
Net Income Continuous Operations,621788728.65,728983977.66,696789862.35,591595665.5
Tax Provision,106130997.29,118125640.81,98671121.7,92232839.89
Pretax Income,727919725.94,847109618.47,795460984.05,683828505.39
Other Non Operating Income Expenses,-11192835.36,-7156228.27,-3048037.97,-737253.88
Special Income Charges,-65106148.9,-12133662.01,-9660084.18,-5283576.06
Other Special Charges,-6034739.22,-2644037.05,-891610.07,-34952.06
Write Off,23954205.29,6335169.08,10551694.25,5318528.12
Impairment Of Capital Assets,47186682.83,8442529.98,,
Net Non Operating Interest Income Expense,-7457611.45,1356226.93,7110848.89,-3749001.78
Total Other Finance Cost,2556958.73,2015950.11,9965133.27,8196131.88
Interest Expense Non Operating,12997007.5,10125268.58,467876.11,445162.09
Interest Income Non Operating,8096354.78,13497445.62,17543858.27,4892292.19
Operating Income,716051738.84,757731232.06,710618029.87,612616822.91
Operating Expense,616242642.29,541357156.64,462187951.14,380496980.68
Other Operating Expenses,19705401.55,18219620.23,16818162.8,11740660.57
Depreciation And Amortization In Income Statement,90510868.2,68321987.86,64583618.25,51766303.99
Amortization,630318.35,895645.48,1026929.4,671108.63
Depreciation Income Statement,89880549.85,67426342.38,63556688.85,51095195.36
Research And Development,42277748.21,40296977.95,33627778.81,27341027.67
Selling General And Administration,170989475.06,164357574.65,142146727.5,116484714.9
Selling And Marketing Expense,150211822.35,120266372.6,90273471.22,69131813.4
General And Administrative Expense,20777652.71,44091202.05,51873256.28,47352901.5
Rent And Landing Fees,14231110.04,13935840.75,6651762.17,10586193.5
Gross Profit,1332294381.13,1299088388.7,1172805981.01,993113803.59
Cost Of Revenue,481316943.85,438080075.12,352513092.47,301932041.07
Total Revenue,1813611324.98,1737168463.82,1525319073.48,1295045844.66
Operating Revenue,1813611324.98,1737168463.82,1525319073.48,1295045844.66
