,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,653120000.0,653120000.0,653120000.0,653120000.0
Share Issued,653120000.0,653120000.0,653120000.0,653120000.0
Net Debt,,368201014.96,365259674.24,366819245.37
Total Debt,753807933.28,650727538.19,606672561.51,528978384.32
Tangible Book Value,1230519318.77,1179292459.26,1259321756.25,1356580297.42
Invested Capital,1947043540.54,1855222562.86,1905236115.91,1946887046.21
Working Capital,743376083.59,190277095.82,224119110.95,297374699.06
Net Tangible Assets,1230519318.77,1179292459.26,1259321756.25,1356580297.42
Capital Lease Obligations,3871357.42,4538612.78,5174094.08,5779314.38
Common Stock Equity,1455601009.55,1416021997.52,1407968015.99,1470134036.9
Total Capitalization,1637201009.55,1537751997.52,1560208015.99,1606900211.78
Total Equity Gross Minority Interest,1508443683.16,1499535244.86,1488522874.42,1545211010.05
Minority Interest,52842673.61,83513247.34,80554858.43,75076973.15
Stockholders Equity,1455601009.55,1416021997.52,1407968015.99,1470134036.9
Retained Earnings,381546256.55,341513101.84,334538562.81,396903117.0
Additional Paid In Capital,327533818.0,327533818.0,327533818.0,327533818.0
Capital Stock,653120000.0,653120000.0,653120000.0,653120000.0
Common Stock,653120000.0,653120000.0,653120000.0,653120000.0
Total Liabilities Net Minority Interest,1668966416.8,1079710798.98,925325982.71,803665904.43
Total Non Current Liabilities Net Minority Interest,821330699.2,357360634.99,383859573.1,318317465.58
Tradeand Other Payables Non Current,428863931.03,19808201.06,,
Non Current Deferred Revenue,203151375.06,207242906.96,221706573.09,172370234.64
Non Current Deferred Taxes Liabilities,3844035.69,4040914.19,4738905.93,3401741.68
Long Term Debt And Capital Lease Obligation,185471357.42,126268612.78,157414094.08,142545489.26
Long Term Capital Lease Obligation,3871357.42,4538612.78,5174094.08,5779314.38
Long Term Debt,181600000.0,121730000.0,152240000.0,136766174.88
Current Liabilities,847635717.6,722350163.99,541466409.61,485348438.85
Other Current Liabilities,32219399.27,9851048.02,3777390.34,2264348.98
Current Debt And Capital Lease Obligation,568336575.86,524458925.41,449258467.43,386432895.06
Current Debt,309842530.99,317470565.34,345028099.92,339986834.43
Payables,238782435.16,184837506.47,80373604.58,95637909.99
Other Payable,26480920.21,30362252.04,14955534.36,3859051.87
Dividends Payable,,,,
Total Tax Payable,5965452.93,4161343.3,9183335.87,14410031.51
Accounts Payable,206336062.02,150313911.13,56234734.35,77368826.61
Total Assets,3177410099.96,2579246043.84,2413848857.13,2348876914.48
Total Non Current Assets,1586398298.77,1666618784.03,1648263336.57,1566153776.57
Other Non Current Assets,2861885.0,5431885.0,11467283.0,5431885.0
Non Current Deferred Assets,7799334.79,5330797.0,5983635.52,6574180.2
Non Current Deferred Taxes Assets,59691572.07,64798409.45,59061224.58,39763296.95
Goodwill And Other Intangible Assets,225081690.78,236729538.26,148646259.74,113553739.48
Other Intangible Assets,225081690.78,236729538.26,148646259.74,113553739.48
Net PPE,1290963816.13,1354328154.32,1423104933.73,1400830674.94
Accumulated Depreciation,-907316233.28,-820472923.34,-727743535.74,-640239580.76
Gross PPE,2198280049.41,2174801077.66,2150848469.47,2041070255.7
Construction In Progress,65297514.41,58415853.25,53779518.62,89805058.11
Other Properties,9387846.55,10679016.72,11970186.89,12641357.06
Machinery Furniture Equipment,1092598606.42,1075841964.91,1056749715.21,974855831.99
Buildings And Improvements,,,,
Properties,1030996082.03,1029864242.78,1028349048.75,963768008.54
Current Assets,1591011801.19,912627259.81,765585520.56,782723137.91
Other Current Assets,23786964.65,10657621.04,9102794.38,22532147.85
Prepaid Assets,27741584.41,28829815.75,30431732.89,32322391.05
Inventory,691358719.71,468317044.51,413509903.68,437686047.72
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,251300036.68,161608829.77,88978523.75,101939721.28
Work In Process,269209149.63,196406871.77,204118630.89,204316504.98
Raw Materials,170849533.4,110301342.97,120412749.04,131429821.46
Other Receivables,87343941.14,59400640.65,66839958.08,59252841.36
Accounts Receivable,241054917.97,274422587.48,113692705.85,120995945.99
Allowance For Doubtful Accounts Receivable,-20779949.95,-19615345.88,-10016443.6,-10236529.33
Gross Accounts Receivable,261834867.92,294037933.36,123709149.45,131232475.32
Cash Cash Equivalents And Short Term Investments,519725673.31,70999550.38,132008425.68,109933763.94
Cash And Cash Equivalents,519725673.31,70999550.38,132008425.68,109933763.94
Cash Equivalents,100569005.0,38815892.51,51901476.48,62439252.88
Cash Financial,419156668.31,32183657.87,80106949.2,47494511.06
