,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1284265.02551,-3355567.7775,-1262960.177879,574065.551825
Tax Rate For Calcs,0.153604,0.25,0.206129,0.230823
Normalized EBITDA,225784724.22,162040228.19,54684351.14,146258422.56
Total Unusual Items,-8360880.06,-13422271.11,-6127046.99,2487033.33
Total Unusual Items Excluding Goodwill,-8360880.06,-13422271.11,-6127046.99,2487033.33
Net Income From Continuing Operation Net Minority Interest,53095554.71,6974539.03,-62385781.3,13961935.98
Reconciled Depreciation,125717458.85,119192954.1,94099233.89,92289827.73
Reconciled Cost Of Revenue,548834986.52,544978065.36,474706041.32,447497344.82
EBITDA,217423844.16,148617957.08,48557304.15,148745455.89
EBIT,91706385.31,29425002.98,-45541929.74,56455628.16
Net Interest Income,-37473329.64,-25769410.56,-24993254.72,-26030134.06
Interest Expense,34915225.05,26180366.2,26261301.16,27000800.93
Interest Income,914276.16,1117087.41,1815165.39,1676887.92
Normalized Income,60172169.74449,17041242.3625,-57521694.487879,12048968.201825
Net Income From Continuing And Discontinued Operation,53095554.71,6974539.03,-62385781.3,13961935.98
Total Expenses,665951452.78,629693817.04,583803613.64,502520393.85
Rent Expense Supplemental,1580607.23,1412922.24,1218788.25,1164780.61
Total Operating Income As Reported,57307579.3,3658256.56,-75819732.23,29688670.64
Diluted Average Shares,663694434.0,697453903.0,623857813.0,698096799.0
Basic Average Shares,663694434.0,697453903.0,623857813.0,698096799.0
Diluted EPS,0.08,0.01,-0.1,0.02
Basic EPS,0.08,0.01,-0.1,0.02
Net Income Common Stockholders,53095554.71,6974539.03,-62385781.3,13961935.98
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,53095554.71,6974539.03,-62385781.3,13961935.98
Minority Interests,5027746.58,-2577354.79,-5383256.42,-8694027.14
Net Income Including Noncontrolling Interests,48067808.13,9551893.82,-57002524.88,22655963.12
Net Income Continuous Operations,48067808.13,9551893.82,-57002524.88,22655963.12
Tax Provision,8723352.13,-6307257.04,-14800706.02,6798864.11
Pretax Income,56791160.26,3244636.78,-71803230.9,29454827.23
Other Non Operating Income Expenses,-516419.04,-413619.78,4016501.33,-233843.41
Special Income Charges,-8360880.06,-13422271.11,-6127046.99,2487033.33
Other Special Charges,252275.84,-530430.11,28587.28,-3667049.68
Write Off,2213355.55,9462541.46,608608.68,-1637392.99
Impairment Of Capital Assets,5895248.67,4490159.76,5489851.03,2817409.34
Net Non Operating Interest Income Expense,-37473329.64,-25769410.56,-24993254.72,-26030134.06
Total Other Finance Cost,3472380.75,706131.77,547118.95,706221.05
Interest Expense Non Operating,34915225.05,26180366.2,26261301.16,27000800.93
Interest Income Non Operating,914276.16,1117087.41,1815165.39,1676887.92
Operating Income,101450473.71,42282992.05,-47205910.07,53961533.42
Operating Expense,117116466.26,84715751.68,109097572.32,55023049.03
Other Operating Expenses,8625904.34,8084530.94,5168511.37,5449723.33
Depreciation And Amortization In Income Statement,12777387.19,18978215.25,9596433.46,9342830.22
Depreciation Income Statement,12777387.19,18978215.25,9596433.46,9342830.22
Research And Development,58903382.79,38942608.36,44797479.22,28368511.37
Selling General And Administration,47990366.33,31218079.39,41301444.99,29035877.79
Selling And Marketing Expense,14436963.77,5997749.19,4780231.93,3857460.15
General And Administrative Expense,33553402.56,25220330.2,36521213.06,25178417.64
Rent And Landing Fees,1580607.23,1412922.24,1218788.25,1164780.61
Gross Profit,218566939.97,126998743.73,61891662.25,108984582.45
Cost Of Revenue,548834986.52,544978065.36,474706041.32,447497344.82
Total Revenue,767401926.49,671976809.09,536597703.57,556481927.27
Operating Revenue,767401926.49,671976809.09,536597703.57,556481927.27
