,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,63092434.045,-1649199.855,-115372.8425,-6336798.525
Tax Rate For Calcs,0.25,0.25,0.000532,0.25
Normalized EBITDA,33442214164.7,37177914898.37,12813941306.31,29543617877.69
Total Unusual Items,252369736.18,-6596799.42,-216767006.21,-25347194.1
Total Unusual Items Excluding Goodwill,252369736.18,-6596799.42,-216767006.21,-25347194.1
Net Income From Continuing Operation Net Minority Interest,15486891254.04,17881260485.27,-4263280820.31,13266156512.39
Reconciled Depreciation,15327813637.06,15097370959.34,13527905155.16,12130531222.11
Reconciled Cost Of Revenue,118461055325.37,109319018236.95,107414785992.36,102987059470.99
EBITDA,33694583900.88,37171318098.95,12597174300.1,29518270683.59
EBIT,18366770263.82,22073947139.61,-930730855.06,17387739461.48
Net Interest Income,-2433514704.85,-2987288538.19,-3023948912.16,-2774697672.56
Interest Expense,2556832463.42,3177468228.97,3239357630.51,2457707273.26
Interest Income,167600981.94,237500715.55,249835044.71,159638278.63
Normalized Income,15297613951.905,17886208084.835,-4046629186.9425,13285166907.965
Net Income From Continuing And Discontinued Operation,15486891254.04,17881260485.27,-4263280820.31,13266156512.39
Total Expenses,125147482296.86,115053937039.75,111315347506.64,107086345711.81
Rent Expense Supplemental,,5538949.3,6107201.74,7429450.58
Total Operating Income As Reported,16894216594.0,20010546646.69,-3731911833.83,14853694936.04
Diluted Average Shares,5453130723.0,5518907557.0,5396558000.0,5414757760.0
Basic Average Shares,5377392797.0,5418563783.0,5396558000.0,5327773700.0
Diluted EPS,2.84,3.24,-0.79,2.45
Basic EPS,2.88,3.3,-0.79,2.49
Net Income Common Stockholders,15486891254.04,17881260485.27,-4263280820.31,13266156512.39
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,15486891254.04,17881260485.27,-4263280820.31,13266156512.39
Minority Interests,-324926289.41,-1043784418.98,-95411837.47,-1667244079.19
Net Income Including Noncontrolling Interests,15811817543.45,18925044904.25,-4167868982.84,14933400591.58
Net Income Continuous Operations,15811817543.45,18925044904.25,-4167868982.84,14933400591.58
Tax Provision,-1879743.05,-28565993.61,-2219502.73,-3368403.36
Pretax Income,15809937800.4,18896478910.64,-4170088485.57,14930032188.22
Other Non Operating Income Expenses,-1084278793.6,-1114067736.05,-438176651.74,-56681352.72
Special Income Charges,252577442.48,-6754799.42,-216767006.21,-25347194.1
Other Special Charges,-352470392.6,-5845833.88,10125079.3,2241278.21
Write Off,27806721.05,-283692.84,4165810.97,23105915.89
Impairment Of Capital Assets,72086229.07,12884326.14,202476115.94,
Net Non Operating Interest Income Expense,-2433514704.85,-2987288538.19,-3023948912.16,-2774697672.56
Total Other Finance Cost,44283223.37,47321024.77,34426326.36,476628677.93
Interest Expense Non Operating,2556832463.42,3177468228.97,3239357630.51,2457707273.26
Interest Income Non Operating,167600981.94,237500715.55,249835044.71,159638278.63
Operating Income,18997483074.82,22892955037.12,-454619792.24,17739866465.93
Operating Expense,6686426971.49,5734918802.8,3900561514.28,4099286240.82
Other Operating Expenses,276004059.43,223192113.78,189563390.1,185304036.48
Depreciation And Amortization In Income Statement,588936513.37,622529265.12,595860852.51,527781884.03
Depreciation Income Statement,588936513.37,622529265.12,595860852.51,527781884.03
Research And Development,1648195006.0,1747217657.28,1657729636.74,1142403916.15
Selling General And Administration,2276779434.59,1752345518.66,2250505245.37,2680255491.7
Selling And Marketing Expense,245850954.24,191052870.68,184547493.37,197611568.86
General And Administrative Expense,2030928480.35,1561292647.98,2065957752.0,2482643922.84
Rent And Landing Fees,,5538949.3,6107201.74,7429450.58
Gross Profit,25683910046.31,28627873839.92,3445941722.04,21839152706.75
Cost Of Revenue,118461055325.37,109319018236.95,107414785992.36,102987059470.99
Total Revenue,144144965371.68,137946892076.87,110860727714.4,124826212177.74
Operating Revenue,144144965371.68,137946892076.87,110860727714.4,124826212177.74
