,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3135221449.13,-5472503102.95,3677349314.15,-1620071859.98
Repayment Of Debt,-43406075932.68,-45611824349.09,-47146139420.0,-34707971800.0
Issuance Of Debt,52014880887.68,49173632557.1,50337134205.0,42502441600.0
Capital Expenditure,-116054572.97,-177977545.75,-155157772.39,-152517784.31
End Cash Position,39592566676.85,31661438477.71,35290259068.68,29921387904.6
Beginning Cash Position,31661438477.71,35290259068.68,29921387904.6,25360495843.09
Effect Of Exchange Rate Changes,8278317.82,47206391.73,275148855.71,-39263157.95
Changes In Cash,7922849881.32,-3676026982.7,5093722308.37,4600155219.46
Financing Cash Flow,6880954204.43,1857723240.63,1422300181.01,6123928239.52
Net Other Financing Charges,-51946764.99,-67850180.44,-62774609.05,-53933389.15
Cash Dividends Paid,-1675903985.58,-1636234786.94,-1705919994.94,-1616608171.33
Net Issuance Payments Of Debt,8608804955.0,3561808208.01,3190994785.0,7794469800.0
Net Long Term Debt Issuance,8608804955.0,3561808208.01,3190994785.0,7794469800.0
Long Term Debt Payments,-43406075932.68,-45611824349.09,-47146139420.0,-34707971800.0
Long Term Debt Issuance,52014880887.68,49173632557.1,50337134205.0,42502441600.0
Investing Cash Flow,-2209380345.21,-239224666.13,-161084959.18,-56218944.39
Net Investment Purchase And Sale,-2095317434.42,-73029955.66,-8018184.04,91277803.19
Sale Of Investment,1774054984.91,205370044.34,168291815.96,139135364.83
Purchase Of Investment,-3869372419.33,-278400000.0,-176310000.0,-47857561.64
Net Business Purchase And Sale,,,,3102654.37
Sale Of Business,,,,3102654.37
Net PPE Purchase And Sale,-114062910.79,-166194710.47,-153066775.14,-150599401.95
Sale Of PPE,1991662.18,11782835.28,2090997.25,1918382.36
Purchase Of PPE,-116054572.97,-177977545.75,-155157772.39,-152517784.31
Capital Expenditure Reported,,,,
Operating Cash Flow,3251276022.1,-5294525557.2,3832507086.54,-1467554075.67
Change In Working Capital,722575851.73,-8373025625.75,1246299719.26,-4474318306.52
Change In Other Current Assets,108439656.39,-3735058.63,-16485099.48,-8419458.34
Change In Payable,27138221216.86,-2277170772.04,11066919229.18,14492974289.69
Change In Receivables,-16263909285.76,-42872067.53,2121311376.39,-14329345881.41
Other Non Cash Items,807808178.42,1061376359.76,931499539.6,800105689.29
Provisionand Write Offof Assets,127791928.92,-72747615.92,-72482070.69,486022245.5
Deferred Tax,,,,
Depreciation And Amortization,197619381.44,205468636.76,198858658.76,163320934.63
Amortization Cash Flow,58211630.75,67160330.94,58383621.2,35815214.68
Depreciation,139407750.69,138308305.82,140475037.56,127505719.95
Gain Loss On Investment Securities,-839427225.16,12252182.71,-225597179.92,-314858573.99
Net Foreign Currency Exchange Gain Loss,-8278317.82,4242914.96,19482796.88,-47658628.03
Gain Loss On Sale Of PPE,-1551141.37,-45425.41,142223.41,-142437.56
Net Income From Continuing Operations,2245467890.32,1868506228.28,1735017511.78,1910713942.61
Cash Flowsfromusedin Operating Activities Direct,3251276022.1,-5294525557.2,3832507086.54,-1467554075.67
Classesof Cash Payments,-27113808460.84,-15920722041.74,-16853028475.61,-26282472129.35
Other Cash Paymentsfrom Operating Activities,-18745475576.13,-9511342316.13,-12877366405.6,-20120344694.46
Paymentson Behalfof Employees,-1868161466.72,-1775024405.98,-1751455668.36,-1703520408.42
Classesof Cash Receiptsfrom Operating Activities,30365084482.94,10626196484.54,20685535562.15,24814918053.68
Other Cash Receiptsfrom Operating Activities,2668896105.74,2857643163.57,1236067144.85,849048743.61
