,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-25140337.100847,-17418208.441374,-26900040.171751,-17562557.0797
Tax Rate For Calcs,0.126033,0.139546,0.13418,0.149173
Normalized EBITDA,1682193773.97,3567900340.56,3261846574.81,2154228206.61
Total Unusual Items,-199474733.67,-124820824.2,-200477171.98,-117733202.71
Total Unusual Items Excluding Goodwill,-199474733.67,-124820824.2,-200477171.98,-117733202.71
Net Income From Continuing Operation Net Minority Interest,970184122.63,2682093963.01,2382683495.18,1490958519.3
Reconciled Depreciation,337951073.6,281118735.2,268930873.31,228017710.24
Reconciled Cost Of Revenue,2625461686.51,3166966062.27,2708743882.45,2216280522.16
EBITDA,1482719040.3,3443079516.36,3061369402.83,2036495003.9
EBIT,1144767966.7,3161960781.16,2792438529.52,1808477293.66
Net Interest Income,-8183512.67,-35036219.27,-33491417.54,-44675458.05
Interest Expense,33917878.44,43381809.17,39819980.09,49054908.21
Interest Income,37430198.17,18934961.17,15406650.22,10468098.35
Normalized Income,1144518519.199153,2789496578.768626,2556260626.988249,1591129164.9303
Net Income From Continuing And Discontinued Operation,970184122.63,2682093963.01,2382683495.18,1490958519.3
Total Expenses,3960805740.66,4574514984.6,4278080129.27,3741557090.9
Rent Expense Supplemental,11218598.27,13586925.63,16228410.59,19379768.92
Total Operating Income As Reported,1109682485.98,3111975424.01,2754129154.44,1757334274.29
Diluted Average Shares,554011034.0,523059844.0,518323978.0,515082747.0
Basic Average Shares,554011034.0,523059844.0,518323978.0,515082747.0
Diluted EPS,1.7512,5.1277,4.5969,2.8946
Basic EPS,1.7512,5.1277,4.5969,2.8946
Net Income Common Stockholders,970184122.63,2682093963.01,2382683495.18,1490958519.3
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,970184122.63,2682093963.01,2382683495.18,1490958519.3
Minority Interests,-662541.77,-1300744.47,-588515.56,-6006416.93
Net Income Including Noncontrolling Interests,970846664.4,2683394707.48,2383272010.74,1496964936.23
Net Income Continuous Operations,970846664.4,2683394707.48,2383272010.74,1496964936.23
Tax Provision,140003423.86,435184264.51,369346538.69,262457449.22
Pretax Income,1110850088.26,3118578971.99,2752618549.43,1759422385.45
Other Non Operating Income Expenses,1167602.28,6603547.98,-1510605.01,2088111.16
Special Income Charges,-199544733.67,-124820824.2,-200477171.98,-117733202.71
Other Special Charges,-168453.31,-959001.1,-2592763.6,-1477297.74
Write Off,94012231.18,51188981.47,77864590.08,-20352008.84
Impairment Of Capital Assets,105700955.8,74590843.83,125205345.5,139562509.29
Net Non Operating Interest Income Expense,-8183512.67,-35036219.27,-33491417.54,-44675458.05
Total Other Finance Cost,11695832.4,10589371.27,9078087.67,6088648.19
Interest Expense Non Operating,33917878.44,43381809.17,39819980.09,49054908.21
Interest Income Non Operating,37430198.17,18934961.17,15406650.22,10468098.35
Operating Income,1258477035.61,3214771204.62,2988785562.91,1914414733.88
Operating Expense,1335344054.15,1407548922.33,1569336246.82,1525276568.74
Other Operating Expenses,75438029.12,100211339.45,91541685.26,84593371.4
Depreciation And Amortization In Income Statement,56679837.13,52702005.63,58343498.91,56190050.53
Amortization,23722229.73,23912786.15,28896095.59,27706324.72
Depreciation Income Statement,32957607.4,28789219.48,29447403.32,28483725.81
Research And Development,359380869.12,440341515.12,516193265.27,369816415.58
Selling General And Administration,177894765.43,193270556.22,199387062.59,191040798.5
Selling And Marketing Expense,81999539.58,86832917.63,72486145.29,66416158.2
General And Administrative Expense,95895225.85,106437638.59,126900917.3,124624640.3
Rent And Landing Fees,11218598.27,13586925.63,16228410.59,19379768.92
Gross Profit,2593821089.76,4622320126.95,4558121809.73,3439691302.62
Cost Of Revenue,2625461686.51,3166966062.27,2708743882.45,2216280522.16
Total Revenue,5219282776.27,7789286189.22,7266865692.18,5655971824.78
Operating Revenue,5219282776.27,7789286189.22,7266865692.18,5655971824.78
