,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,268554709.0,268552672.0,268535293.0,268531716.0
Share Issued,268554709.0,268552672.0,268535293.0,268531716.0
Net Debt,2041976076.09,1387262039.83,1012599927.04,419258651.64
Total Debt,2859351686.04,2480640076.93,2090644177.56,2362666874.23
Tangible Book Value,119572125.71,183021674.36,179072082.38,109060079.76
Invested Capital,4723928769.98,4957785470.5,4573064020.4,4755928748.1
Working Capital,-94218204.57,780258068.58,300286941.89,192696628.68
Net Tangible Assets,119572125.71,183021674.36,179072082.38,109060079.76
Capital Lease Obligations,36055841.37,29847207.63,33728601.09,39448357.83
Common Stock Equity,1987847906.99,2684959025.64,2949182907.33,2946215678.88
Total Capitalization,4498718228.53,4829208902.48,4573064020.4,4755928748.1
Total Equity Gross Minority Interest,3432829401.07,4236465248.26,4507891108.89,4467566046.79
Minority Interest,1444981494.08,1551506222.62,1558708201.56,1521350367.91
Stockholders Equity,1987847906.99,2684959025.64,2949182907.33,2946215678.88
Other Equity Interest,151479913.95,151484331.93,151524745.53,151534793.94
Treasury Stock,55140269.0,55140269.0,39005862.0,
Retained Earnings,-544316752.99,166637395.57,412649178.86,371226751.15
Additional Paid In Capital,2130843167.36,2130801240.92,2130442321.65,2130358620.28
Capital Stock,268554709.0,268552672.0,268535293.0,268531716.0
Common Stock,268554709.0,268552672.0,268535293.0,268531716.0
Total Liabilities Net Minority Interest,4931806440.73,3664180832.68,3177694172.55,3753152933.62
Total Non Current Liabilities Net Minority Interest,2881082852.12,2549187671.7,2046887550.65,2239614759.69
Other Non Current Liabilities,51441909.21,17460572.16,14205766.33,12814702.16
Non Current Deferred Revenue,,,2076365.07,5499381.49
Non Current Deferred Taxes Liabilities,282714780.0,357630015.07,372995705.09,372139248.99
Long Term Debt And Capital Lease Obligation,2546926162.91,2174097084.47,1657609714.16,1849161427.05
Long Term Capital Lease Obligation,36055841.37,29847207.63,33728601.09,39448357.83
Long Term Debt,2510870321.54,2144249876.84,1623881113.07,1809713069.22
Current Liabilities,2050723588.61,1114993160.98,1130806621.9,1513538173.93
Other Current Liabilities,732887.5,949265.2,3259727.96,1065427.1
Current Debt And Capital Lease Obligation,312425523.13,306542992.46,433034463.4,513505447.18
Current Debt,225210541.45,128576568.02,,
Payables,1729421983.53,796953512.07,660806094.26,985907759.72
Other Payable,1327043791.11,557993115.74,347402971.2,497486613.16
Dividends Payable,83511077.84,83511077.84,83511077.84,83511077.84
Total Tax Payable,11576609.34,6001740.27,18657851.98,22717827.09
Accounts Payable,307290505.24,149447578.22,211234193.24,382192241.63
Total Assets,8364635841.8,7900646080.94,7685585281.44,8220718980.41
Total Non Current Assets,6408130457.76,6005394851.38,6254491717.65,6514484177.8
Other Non Current Assets,38245324.78,43360231.73,62977412.94,61603062.09
Non Current Deferred Assets,12007147.54,14932395.48,19413517.47,
Non Current Deferred Taxes Assets,64658681.15,1149857.2,2221789.53,2530075.0
Investmentin Financial Assets,,,,
Available For Sale Securities,,,,
Long Term Equity Investment,11150037.29,9778337.22,,
Investment Properties,,0.0,2772559.02,2914965.31
Goodwill And Other Intangible Assets,1868275781.28,2501937351.28,2770110824.95,2837155599.12
Other Intangible Assets,1632030960.2,2322328143.77,2373932495.17,2440977269.34
Goodwill,236244821.08,179609207.51,396178329.78,396178329.78
Net PPE,4413793485.72,3434236678.47,3396995613.74,3610280476.28
Accumulated Depreciation,-2855945712.84,-2296834670.35,-2017302378.31,-1637607237.49
Gross PPE,7269739198.56,5731071348.82,5414297992.05,5247887713.77
Construction In Progress,948482223.17,819275072.56,831712268.6,926670287.19
Other Properties,1177113295.41,926188815.68,901678971.65,832217261.77
Machinery Furniture Equipment,194682178.36,61267291.15,87055588.18,80698170.84
Buildings And Improvements,,,,
Properties,4949461501.62,3924340169.43,3593851163.62,3408301993.97
Current Assets,1956505384.04,1895251229.56,1431093563.79,1706234802.61
Other Current Assets,52518723.77,428585032.88,208159171.72,50669788.68
Assets Held For Sale Current,,0.0,,
Prepaid Assets,65832807.68,17824359.64,13091892.75,14235908.85
Inventory,16204879.39,11058823.2,42507655.36,43924131.66
Inventories Adjustments Allowances,,0.0,0.0,0.0
Other Inventories,16204879.39,11058823.2,9475619.39,6053129.88
Finished Goods,0.0,0.0,23797722.93,28056551.11
Work In Process,0.0,0.0,7799443.08,7765614.78
Raw Materials,0.0,0.0,1434869.96,2048835.89
Other Receivables,34058198.79,223794450.73,41928261.37,98054430.08
Accounts Receivable,156079202.93,13105823.08,83909286.56,108385525.76
Allowance For Doubtful Accounts Receivable,-8214694.89,-2328546.83,-9010688.43,-10089232.94
Gross Accounts Receivable,164293897.82,15434369.91,92919974.99,118474758.7
Cash Cash Equivalents And Short Term Investments,1631811571.48,1200882740.03,1041497296.03,1390965017.58
Other Short Term Investments,937706784.58,315318335.0,430216110.0,510600.0
Cash And Cash Equivalents,694104786.9,885564405.03,611281186.03,1390454417.58
Cash Equivalents,184097527.28,0.0,59725346.19,42411100.94
Cash Financial,510007259.62,778437277.72,551555839.84,1348043316.64
