,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,325733572.0,325733572.0,325733572.0,285142060.0
Share Issued,325733572.0,325733572.0,325733572.0,285142060.0
Net Debt,508244325.26,507176979.32,295844764.78,516698964.36
Total Debt,560203477.37,596125737.46,624722051.8,668063328.04
Tangible Book Value,749515843.73,987286097.75,1188445550.52,951581606.39
Invested Capital,1365064486.77,1748015454.09,1798328865.73,1719322738.85
Working Capital,312865114.49,-177869216.57,-278004266.76,-327704480.6
Net Tangible Assets,749515843.73,987286097.75,1188445550.52,951581606.39
Capital Lease Obligations,5283131.58,7506166.49,9614138.27,17774422.39
Common Stock Equity,847076816.12,1172107677.83,1333853646.36,1123276232.77
Total Capitalization,897677653.71,1224712302.83,1333853646.36,1270499692.79
Total Equity Gross Minority Interest,908845912.87,1472113809.38,1621105264.14,1411508448.89
Minority Interest,61769096.75,300006131.55,287251617.78,288232216.12
Stockholders Equity,847076816.12,1172107677.83,1333853646.36,1123276232.77
Retained Earnings,-242533.95,324788327.76,486534296.29,553012257.77
Additional Paid In Capital,459057480.49,459057480.49,459057480.49,222593617.42
Capital Stock,325733572.0,325733572.0,325733572.0,285142060.0
Common Stock,325733572.0,325733572.0,325733572.0,285142060.0
Total Liabilities Net Minority Interest,1496460666.04,1895602859.22,1812391790.01,2054367528.74
Total Non Current Liabilities Net Minority Interest,144347437.77,178679091.55,16109870.58,167362271.53
Other Non Current Liabilities,7957914.56,1603481.07,3285503.82,2364389.12
Tradeand Other Payables Non Current,76285628.66,111647352.72,2920000.0,
Non Current Deferred Taxes Liabilities,4219925.38,5317466.27,290228.49,
Long Term Debt And Capital Lease Obligation,55883969.17,60110791.49,9614138.27,164997882.41
Long Term Capital Lease Obligation,5283131.58,7506166.49,9614138.27,17774422.39
Long Term Debt,50600837.59,52604625.0,,147223460.02
Current Liabilities,1352113228.27,1716923767.67,1796281919.43,1887005257.21
Other Current Liabilities,179888005.02,185051229.88,198795145.43,202311914.78
Current Debt And Capital Lease Obligation,504319508.2,536014945.97,615107913.53,503065445.63
Current Debt,467386833.06,523303151.26,464475219.37,448823046.06
Payables,659687563.86,964024987.5,977218715.06,1176190487.24
Other Payable,140945370.05,168339223.8,56345420.88,28140498.15
Total Tax Payable,8667732.22,9405123.64,8131244.84,16935042.15
Accounts Payable,510074461.59,786280640.06,912742049.34,1131114946.94
Total Assets,2405306578.91,3367716668.6,3433497054.15,3465875977.63
Total Non Current Assets,740328236.15,1828662117.5,1915219401.48,1906575201.02
Other Non Current Assets,490676296.62,527017096.41,670404549.2,653299375.15
Non Current Deferred Assets,3533604.7,4826715.41,4720192.24,9067582.98
Non Current Deferred Taxes Assets,25963399.32,27005704.22,13612273.79,11292978.12
Investmentin Financial Assets,,,,
Available For Sale Securities,,,,
Long Term Equity Investment,24442035.55,25896190.48,32957170.93,32907202.42
Investment Properties,12568121.28,14709602.32,15214995.52,15720388.72
Goodwill And Other Intangible Assets,97560972.39,184821580.08,145408095.84,171694626.38
Other Intangible Assets,26917716.9,62899481.81,72354572.65,74250627.79
Goodwill,70643255.49,121922098.27,73053523.19,97443998.59
Net PPE,85583806.29,1044385228.58,1025049023.96,1004739947.25
Accumulated Depreciation,-32653207.88,-52188530.18,-37039389.55,-38851136.02
Gross PPE,118237014.17,1096573758.76,1062088413.51,1043591083.27
Construction In Progress,,185990326.51,922293855.63,886314209.87
Other Properties,7736573.02,18171471.76,21564550.52,66907051.94
Machinery Furniture Equipment,12817069.64,26819219.1,22130112.14,38548657.38
Buildings And Improvements,,,,
Properties,97683371.51,865592741.39,96099895.22,51821164.08
Current Assets,1664978342.76,1539054551.1,1518277652.67,1559300776.61
Other Current Assets,131877346.18,40309781.63,38060882.89,62104668.68
Prepaid Assets,1836619.05,3573857.7,988523.51,2765733.12
Inventory,41277422.94,65870433.79,22686192.63,37748725.89
Inventories Adjustments Allowances,0.0,0.0,,
Other Inventories,20596050.8,21260103.9,22662391.04,37724797.04
Finished Goods,2732590.91,23729579.95,7303.2,
Work In Process,1420785.21,3275670.81,,
Raw Materials,16527996.02,17605079.13,16498.39,23928.85
Other Receivables,565752390.49,695627957.7,824036670.22,1133796604.26
Accounts Receivable,912788725.76,660025525.78,461874928.83,243537502.94
Allowance For Doubtful Accounts Receivable,-236414256.27,-78453777.25,-46792982.79,-33363459.72
Gross Accounts Receivable,1149202982.03,738479303.03,508667911.62,276900962.66
Cash Cash Equivalents And Short Term Investments,11445838.34,73646994.5,170630454.59,79347541.72
Other Short Term Investments,1702492.95,4916197.56,2000000.0,
Cash And Cash Equivalents,9743345.39,68730796.94,168630454.59,79347541.72
Cash Equivalents,197.51,10208460.0,1133445.19,11714161.13
Cash Financial,9743147.88,58522336.94,167497009.4,67633380.59
