,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,9510612.0725,-1057660.265472,-6258323.36073,-2555434.421358
Tax Rate For Calcs,0.25,0.010415,0.009196,0.176953
Normalized EBITDA,25639188.81,36075502.37,-43570380.28,162400220.49
Total Unusual Items,38042448.29,-101549745.76,-680532883.63,-14441349.36
Total Unusual Items Excluding Goodwill,38042448.29,-101549745.76,-680532883.63,-14441349.36
Net Income From Continuing Operation Net Minority Interest,8205657.64,-116362016.18,-788835997.79,48910243.97
Reconciled Depreciation,52791570.38,47438438.64,57822937.06,40284022.63
Reconciled Cost Of Revenue,253653617.36,578586467.27,592181023.78,597212646.51
EBITDA,63681637.1,-65474243.39,-724103263.91,147958871.13
EBIT,10890066.72,-112912682.03,-781926200.97,107674848.5
Net Interest Income,-1002441.76,-998975.06,-25150569.43,-42918145.23
Interest Expense,4037431.0,4346037.59,28549729.8,47849754.68
Interest Income,3999405.66,3659094.67,3844788.56,6502142.76
Normalized Income,-20326178.5775,-15869930.685472,-114561437.52073,60796158.908642
Net Income From Continuing And Discontinued Operation,8205657.64,-116362016.18,-788835997.79,48910243.97
Total Expenses,439650187.68,755304529.41,850362438.92,795866476.63
Rent Expense Supplemental,3504342.63,3143077.19,3744912.19,1109848.72
Total Operating Income As Reported,6750556.24,-116712544.07,-813930233.5,61583389.75
Diluted Average Shares,719794530.0,723194631.0,656378763.0,368577573.0
Basic Average Shares,719794530.0,723194631.0,656378763.0,603085622.0
Diluted EPS,0.0114,-0.1609,-1.2018,0.0811
Basic EPS,0.0114,-0.1609,-1.2018,0.0811
Net Income Common Stockholders,8205657.64,-116362016.18,-788835997.79,48910243.97
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8205657.64,-116362016.18,-788835997.79,48910243.97
Minority Interests,-22036.19,-324568.83,14186626.06,-328643.52
Net Income Including Noncontrolling Interests,8227693.83,-116037447.35,-803022623.85,49238887.49
Net Income Continuous Operations,8227693.83,-116037447.35,-803022623.85,49238887.49
Tax Provision,-1375058.11,-1221272.27,-7453306.92,10586206.33
Pretax Income,6852635.72,-117258719.62,-810475930.77,59825093.82
Other Non Operating Income Expenses,102079.48,-546175.55,3454302.73,-1758295.93
Special Income Charges,36438441.05,-105441238.52,-680718513.77,-19114143.51
Other Special Charges,-204860.49,-5684997.2,-7009.7,-49165.01
Write Off,-54116333.55,102699923.42,121025252.41,18517738.23
Impairment Of Capital Assets,17882752.99,8426312.3,559700271.06,645570.29
Net Non Operating Interest Income Expense,-1002441.76,-998975.06,-25150569.43,-42918145.23
Total Other Finance Cost,964416.42,312032.14,445628.19,1570533.31
Interest Expense Non Operating,4037431.0,4346037.59,28549729.8,47849754.68
Interest Income Non Operating,3999405.66,3659094.67,3844788.56,6502142.76
Operating Income,-55710867.35,-1616176.83,-125947649.51,106515120.74
Operating Expense,185996570.32,176718062.14,258181415.14,198653830.12
Other Operating Expenses,4613613.36,3534878.94,3536479.64,2525124.65
Depreciation And Amortization In Income Statement,1743991.75,2240065.58,5858062.28,6731729.31
Depreciation Income Statement,1743991.75,2240065.58,5858062.28,6731729.31
Research And Development,54527596.91,44251327.88,59253941.86,48034022.39
Selling General And Administration,76355267.94,79074172.88,104257456.37,93622275.27
Selling And Marketing Expense,43812549.07,46744440.49,44945306.55,48381125.41
General And Administrative Expense,32542718.87,32329732.39,59312149.82,45241149.86
Rent And Landing Fees,3504342.63,3143077.19,3744912.19,1109848.72
Gross Profit,130285702.97,175101885.31,132233765.63,305168950.86
Cost Of Revenue,253653617.36,578586467.27,592181023.78,597212646.51
Total Revenue,383939320.33,753688352.58,724414789.41,902381597.37
Operating Revenue,383939320.33,753688352.58,724414789.41,902381597.37
