,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,720494503.0,723329103.0,724480225.0,629832887.0
Share Issued,720494503.0,723329103.0,724480225.0,629832887.0
Net Debt,,,,217187681.06
Total Debt,76509417.03,179435071.98,167550274.44,580439046.3
Tangible Book Value,1488507789.08,1392268918.38,1720640019.29,1135346160.19
Invested Capital,1777225546.36,1870155345.03,2082896219.33,2436484153.43
Working Capital,1075877088.5,979208568.77,1285205955.22,1362397804.98
Net Tangible Assets,1488507789.08,1392268918.38,1720640019.29,1135346160.19
Capital Lease Obligations,1291032.6,1644934.15,8492834.55,20575372.08
Common Stock Equity,1708162620.33,1699010766.02,1947963695.01,1902221850.51
Total Capitalization,1708162620.33,1704203726.02,1965967206.53,2341442239.85
Total Equity Gross Minority Interest,1708288386.74,1699119641.81,1937567787.08,1917891666.21
Minority Interest,125766.41,108875.79,-10395907.93,15669815.7
Stockholders Equity,1708162620.33,1699010766.02,1947963695.01,1902221850.51
Other Equity Interest,,,,108328674.46
Treasury Stock,,29199406.42,4860746.34,13497196.29
Retained Earnings,-489296552.6,-494557428.45,-378195412.27,410287766.69
Additional Paid In Capital,1429978182.69,1457173783.32,1460883407.66,738403674.06
Capital Stock,720494503.0,723329103.0,724480225.0,629832887.0
Common Stock,720494503.0,723329103.0,724480225.0,629832887.0
Total Liabilities Net Minority Interest,732904592.55,621055331.15,666043419.23,936707936.79
Total Non Current Liabilities Net Minority Interest,48448245.42,21714257.61,48942556.6,481223577.82
Non Current Deferred Revenue,46617025.0,13863002.11,22036582.91,16363337.68
Non Current Deferred Taxes Liabilities,540187.82,1013361.35,409627.62,5064478.72
Long Term Debt And Capital Lease Obligation,1291032.6,6837894.15,26496346.07,459795761.42
Long Term Capital Lease Obligation,1291032.6,1644934.15,8492834.55,20575372.08
Long Term Debt,,5192960.0,18003511.52,439220389.34
Current Liabilities,684456347.13,599341073.54,617100862.63,455484358.97
Other Current Liabilities,15381207.38,7866787.42,9692515.2,4669882.95
Current Debt And Capital Lease Obligation,75218384.43,172597177.83,141053928.37,120643284.88
Current Debt,69062926.03,165951619.01,116929012.8,95041913.58
Payables,309106775.22,364931424.06,280988595.94,252000862.33
Other Payable,79394848.57,70487015.57,89052295.24,106307519.99
Dividends Payable,,,,
Total Tax Payable,20324964.79,23849275.82,19326277.64,42278046.71
Accounts Payable,209386961.86,270595132.67,172610023.06,103415295.63
Total Assets,2441192979.29,2320174972.96,2603611206.31,2854599603.0
Total Non Current Assets,680859543.66,741625330.65,701304388.46,1036717439.05
Other Non Current Assets,,,84289035.5,
Non Current Deferred Assets,9643756.17,9192549.26,12799492.19,10839525.7
Non Current Deferred Taxes Assets,35449050.32,36256789.83,25522325.07,23839387.64
Investmentin Financial Assets,6272886.34,6263213.75,8298054.49,11621017.85
Available For Sale Securities,6272886.34,6263213.75,8298054.49,11621017.85
Long Term Equity Investment,97990047.86,71437607.76,97659581.69,71175095.02
Goodwill And Other Intangible Assets,219654831.25,306741847.64,227323675.72,766875690.32
Other Intangible Assets,218920462.95,302028857.94,222539827.21,465962158.87
Goodwill,734368.3,4712989.7,4783848.51,300913531.45
Net PPE,311848971.72,311733322.41,245412223.8,152366722.52
Accumulated Depreciation,-87513033.08,-78183624.72,-64326463.4,-69438026.94
Gross PPE,399362004.8,389916947.13,309738687.2,221804749.46
Construction In Progress,51438621.71,1010273.33,118136039.23,5899562.32
Other Properties,24427855.36,32893148.34,43021220.83,57728092.12
Machinery Furniture Equipment,210187080.87,242705078.6,35272980.28,44868648.16
Buildings And Improvements,,,,
Properties,113308446.86,113308446.86,113308446.86,113308446.86
Current Assets,1760333435.63,1578549642.31,1902306817.85,1817882163.95
Other Current Assets,28967525.5,26336404.06,6468209.14,6267755.9
Prepaid Assets,39645878.98,25434955.64,92204776.98,100290849.94
Inventory,326647544.48,134089287.92,253806576.16,177335022.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,19678014.15,12550848.59,17773686.27,11262580.28
Finished Goods,258308364.83,78387576.95,161661320.31,114842197.57
Work In Process,22097180.3,13138993.36,27739717.94,26077174.19
Raw Materials,26563985.2,30011869.02,46631851.64,25153070.1
Other Receivables,41928367.41,35504297.02,93305835.73,131807259.73
Accounts Receivable,352794971.33,392422834.13,385768495.41,487778860.23
Allowance For Doubtful Accounts Receivable,-95736906.67,-162852471.92,-155618572.77,-72940396.63
Gross Accounts Receivable,448531878.0,555275306.05,541387068.18,560719256.86
Cash Cash Equivalents And Short Term Investments,970349147.93,964761863.54,1070752924.43,914402416.01
Other Short Term Investments,693604007.24,652816404.58,484449222.82,597327794.15
Cash And Cash Equivalents,276745140.69,311945458.96,586303701.61,317074621.86
Cash Equivalents,33438162.89,3487181.92,9302411.23,9044749.56
Cash Financial,243306977.8,308458277.04,577001290.38,308029872.3
