,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,281659426.0,282504992.0,282998292.0,280829868.0
Share Issued,281659426.0,282504992.0,282998292.0,280829868.0
Net Debt,358096081.42,356610001.61,431001125.98,91287748.89
Total Debt,660653061.06,537552731.17,541679939.81,341808309.26
Tangible Book Value,2141985759.13,2204904902.41,1970947132.3,1944523665.5
Invested Capital,3232423258.0,2966450290.23,2825838755.41,2394311017.42
Working Capital,1388416084.84,1207521316.29,1289336307.82,1217614407.91
Net Tangible Assets,2141985759.13,2204904902.41,1970947132.3,1944523665.5
Capital Lease Obligations,4918860.93,4959781.65,2395266.31,1890493.0
Common Stock Equity,2672003550.21,2529926084.5,2293890559.93,2096208437.36
Total Capitalization,2771003330.95,2529926084.5,2293890559.93,2096208437.36
Total Equity Gross Minority Interest,3054049802.45,2714255172.99,2409639737.13,2118286825.61
Minority Interest,382046252.24,184329088.49,115749177.2,22078388.25
Stockholders Equity,2672003550.21,2529926084.5,2293890559.93,2096208437.36
Treasury Stock,,,5620396.89,
Retained Earnings,1475623782.42,1308197245.37,1092134995.23,929892913.62
Additional Paid In Capital,773475960.76,0.0,801156551.93,831043348.93
Capital Stock,281659426.0,282504992.0,282998292.0,234024890.0
Common Stock,281659426.0,282504992.0,282998292.0,234024890.0
Total Liabilities Net Minority Interest,1423708721.43,1123825888.93,1129454047.99,881203578.97
Total Non Current Liabilities Net Minority Interest,131694522.99,36687878.13,26114811.94,29809371.15
Other Non Current Liabilities,421370.11,,,
Tradeand Other Payables Non Current,205092.79,1410013.28,1064127.56,
Non Current Deferred Revenue,11061942.33,12195046.65,14438150.97,22287863.62
Non Current Deferred Taxes Liabilities,16087476.09,18123036.55,8217267.1,5631014.53
Long Term Debt And Capital Lease Obligation,103918641.67,4959781.65,2395266.31,1890493.0
Long Term Capital Lease Obligation,4918860.93,4959781.65,2395266.31,1890493.0
Long Term Debt,98999780.74,,,
Current Liabilities,1292014198.44,1087138010.8,1103339236.05,851394207.82
Other Current Liabilities,115320440.04,66983220.51,53518683.1,64586468.79
Current Debt And Capital Lease Obligation,556734419.39,532592949.52,539284673.5,339917816.26
Current Debt,461419927.05,436524205.73,531948195.48,298102580.06
Payables,517161134.88,396064684.59,426018166.9,376114113.92
Other Payable,125993782.39,58731179.72,72064361.05,46987506.84
Dividends Payable,,,,1247159.12
Total Tax Payable,29640730.27,19218753.82,32255424.56,28492838.46
Accounts Payable,361526622.22,318114751.05,321698381.29,299386609.5
Total Assets,4477758523.88,3838081061.92,3539093785.12,2999490404.58
Total Non Current Assets,1797328240.6,1543421734.83,1146418241.25,930481788.85
Other Non Current Assets,29459648.34,93079892.45,26224423.98,27991263.3
Non Current Deferred Assets,11231496.2,6877766.37,8289373.06,6239798.79
Non Current Deferred Taxes Assets,15869846.12,17254171.77,16517580.87,14633465.02
Investmentin Financial Assets,251615882.04,224759645.16,48824174.48,87062733.33
Available For Sale Securities,251615882.04,224759645.16,48824174.48,87062733.33
Long Term Equity Investment,93932300.34,74910093.46,23230489.79,24573330.93
Investment Properties,323927393.8,227081457.75,224228721.74,156369516.71
Goodwill And Other Intangible Assets,530017791.08,325021182.09,322943427.63,151684771.86
Other Intangible Assets,226286012.12,200274902.4,205273289.47,103812110.85
Goodwill,303731778.96,124746279.69,117670138.16,47872661.01
Net PPE,541273882.68,574437525.78,476160049.7,461926908.91
Accumulated Depreciation,-369529064.73,-352960244.97,-330746525.4,-287172602.2
Gross PPE,910802947.41,927397770.75,806906575.1,749099511.11
Construction In Progress,63983533.61,188744005.62,58399157.73,80024349.99
Other Properties,58258018.27,45314231.73,43059429.63,40879620.41
Machinery Furniture Equipment,332931199.8,344453813.71,360030493.75,330581440.22
Buildings And Improvements,,,,
Properties,455630195.73,348885719.69,345417493.99,297614100.49
Current Assets,2680430283.28,2294659327.09,2392675543.87,2069008615.73
Other Current Assets,41477774.82,39677110.31,78553906.46,75955653.93
Prepaid Assets,44869541.12,40132666.16,47391718.91,35346733.13
Inventory,639471582.16,485540383.79,425473760.02,284755966.05
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,5798756.25,,,
Finished Goods,389594122.89,321785890.69,262413018.17,160159103.6
Work In Process,110848013.34,66107594.05,64754688.43,67443676.05
Raw Materials,133230689.68,97646899.05,98306053.42,57153186.4
Other Receivables,263202186.87,197854620.5,215937712.87,216803662.69
Accounts Receivable,487850903.83,285666752.62,262535926.29,228227786.39
Allowance For Doubtful Accounts Receivable,-84727306.57,-51937176.74,-50116108.45,-49636174.8
Gross Accounts Receivable,572578210.4,337603929.36,312652034.74,277863961.19
Cash Cash Equivalents And Short Term Investments,1203558294.48,1245787793.71,1362782519.32,1227918813.54
Other Short Term Investments,1001234668.11,1165873589.59,1261835449.82,1021103982.37
Cash And Cash Equivalents,202323626.37,79914204.12,100947069.5,206814831.17
Cash Equivalents,13298704.31,36640483.76,11849314.17,9482746.69
Cash Financial,189024922.06,43273720.36,89097755.33,197332084.48
