,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,119148363.7,141470792.8,132304508.03,-16799477.84
Repayment Of Debt,-95000000.0,-130000000.0,-161616113.0,-178000000.0
Issuance Of Debt,84379176.0,105000000.0,150000000.0,131616113.0
Capital Expenditure,-11635432.29,-19475278.37,-11501739.49,-229335956.67
End Cash Position,126548637.4,51127203.84,135405613.92,90311445.7
Beginning Cash Position,51127203.84,135405613.92,90311445.7,103560870.27
Changes In Cash,75421433.56,-84278410.08,45094168.22,-13249424.57
Financing Cash Flow,-13172160.23,-179670034.92,-14218411.57,-52949169.37
Net Other Financing Charges,,,1470188.63,16634.21
Cash Dividends Paid,-2551336.23,-154670034.92,-4072487.2,-6581916.58
Net Issuance Payments Of Debt,-10620824.0,-25000000.0,-11616113.0,-46383887.0
Net Long Term Debt Issuance,-10620824.0,-25000000.0,-11616113.0,-46383887.0
Long Term Debt Payments,-95000000.0,-130000000.0,-161616113.0,-178000000.0
Long Term Debt Issuance,84379176.0,105000000.0,150000000.0,131616113.0
Investing Cash Flow,-42190202.2,-65554446.33,-84493667.73,-172836734.03
Net Other Investing Changes,-8522789.7,676879.13,21800000.0,104231834.0
Net Investment Purchase And Sale,-22034907.65,-47108254.12,-95018148.75,-47778742.29
Sale Of Investment,1018965092.35,1010706745.88,305579337.25,242059999.86
Purchase Of Investment,-1041000000.0,-1057815000.0,-400597486.0,-289838742.15
Net PPE Purchase And Sale,-11632504.85,-19123071.34,-11275518.98,-229289825.74
Sale Of PPE,2927.44,352207.03,226220.51,46130.93
Purchase Of PPE,-11635432.29,-19475278.37,-11501739.49,-229335956.67
Capital Expenditure Reported,,,,
Operating Cash Flow,130783795.99,160946071.17,143806247.52,212536478.83
Change In Working Capital,-120838174.47,-39752907.76,-34890417.99,46241071.18
Change In Other Current Assets,-153531.68,-769087.98,-52060.73,-457663.72
Change In Payable,-18549899.25,7562122.17,7927920.65,51923400.07
Change In Inventory,8183802.5,15228442.67,-6932274.7,-19565263.97
Change In Receivables,-110318546.04,-61774384.62,-35834003.21,14340598.8
Other Non Cash Items,2726250.88,3720550.41,4415112.12,7320240.62
Deferred Tax,,,,
Depreciation And Amortization,40763680.99,50965922.0,51588433.09,51189388.51
Amortization Cash Flow,1463462.92,4596922.1,8858920.45,9858508.71
Depreciation,39300218.07,46368999.9,42729512.64,41330879.8
Gain Loss On Investment Securities,-12045987.96,-62945897.14,-92705931.88,-68299475.31
Gain Loss On Sale Of PPE,165988.47,285765.43,6885359.13,138997.77
Net Income From Continuing Operations,220244409.11,205014883.78,167615535.76,134848862.26
Cash Flowsfromusedin Operating Activities Direct,130783795.99,160946071.17,143806247.52,212536478.83
Taxes Refund Paid Direct,-192732614.77,-174929758.53,-104010969.73,-102205283.85
Classesof Cash Payments,-664328573.08,-731924507.79,-753697356.32,-725844501.12
Other Cash Paymentsfrom Operating Activities,-349123852.76,-345391193.08,-335975957.87,-350935006.63
Paymentson Behalfof Employees,-192045271.31,-169067893.0,-168050102.57,-142546565.0
Paymentsto Suppliersfor Goodsand Services,-123159449.01,-217465421.71,-249671295.88,-232362929.49
Classesof Cash Receiptsfrom Operating Activities,987844983.84,1067800337.49,1001514573.57,1040586263.8
Other Cash Receiptsfrom Operating Activities,21693877.93,24718151.23,7003469.08,3113291.89
Receiptsfrom Customers,966151105.91,1043082186.26,994511104.49,1037472971.91
