,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,61223450.42,-10829180.5,-222074939.99,-218582782.14
Repayment Of Debt,-73200000.0,-35500000.0,-25000000.0,
Issuance Of Debt,81000000.0,104500000.0,55500000.0,5000000.0
Capital Expenditure,-70016585.72,-67669043.66,-110762198.1,-158449376.78
End Cash Position,291674692.94,188640045.22,203423377.22,287756794.29
Beginning Cash Position,188640045.22,203423377.22,287756794.29,544664800.71
Effect Of Exchange Rate Changes,-209328.53,-897746.74,-946499.43,-749921.98
Changes In Cash,103243976.25,-13885585.26,-83386917.64,-256158084.44
Financing Cash Flow,61467787.65,122315557.36,116857755.46,-9433183.5
Net Other Financing Charges,57777593.7,55322175.33,87297817.24,-14403739.05
Cash Dividends Paid,-4109806.05,-2006617.97,-940061.78,-29444.45
Net Issuance Payments Of Debt,7800000.0,69000000.0,30500000.0,5000000.0
Net Long Term Debt Issuance,7800000.0,69000000.0,30500000.0,5000000.0
Long Term Debt Payments,-73200000.0,-35500000.0,-25000000.0,
Long Term Debt Issuance,81000000.0,104500000.0,55500000.0,5000000.0
Investing Cash Flow,-89463847.54,-193041005.78,-88931931.21,-186591495.58
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,72692.46,292089.04,21809657.9,-2964244.7
Sale Of Investment,17072692.46,57292089.04,171809657.9,303035755.3
Purchase Of Investment,-17000000.0,-57000000.0,-150000000.0,-306000000.0
Net Business Purchase And Sale,-20352687.12,-127054001.16,,-25840800.0
Purchase Of Business,-20352687.12,-127054001.16,,-25840800.0
Net PPE Purchase And Sale,-69183852.88,-66279093.66,-110741589.11,-157786450.88
Sale Of PPE,832732.84,1389950.0,20608.99,662925.9
Purchase Of PPE,-70016585.72,-67669043.66,-110762198.1,-158449376.78
Capital Expenditure Reported,,,,
Operating Cash Flow,131240036.14,56839863.16,-111312741.89,-60133405.36
Change In Working Capital,17277972.17,-8688418.36,-50640776.58,-21522746.21
Change In Other Current Assets,-12076798.84,-16050438.71,-48034307.34,-34369790.54
Change In Payable,342875.29,3026499.73,8043301.92,-59480269.62
Change In Inventory,18697919.08,-14526691.13,-18379952.62,-27789261.08
Change In Receivables,10313976.64,18862211.75,7730181.46,100116575.03
Other Non Cash Items,30188532.83,29075172.39,27307698.82,18256507.16
Deferred Tax,,,,
Depreciation And Amortization,78163416.69,62809537.33,63165943.63,65410249.5
Amortization Cash Flow,38451540.03,21437205.52,21928624.48,28387132.04
Depreciation,39711876.66,41372331.81,41237319.15,37023117.46
Gain Loss On Investment Securities,-11194579.02,4673372.13,4110898.33,287843.79
Gain Loss On Sale Of PPE,-201468.62,1545451.83,2214929.57,-110335.51
Net Income From Continuing Operations,-3889480.61,-43399787.16,-173310287.33,-131298548.5
Cash Flowsfromusedin Operating Activities Direct,131240036.14,56839863.16,-111312741.89,-60133405.36
Taxes Refund Paid Direct,-29678583.45,-22674357.21,3268106.88,-1136270.72
Classesof Cash Payments,-388177102.42,-346497494.96,-337006808.88,-334199199.0
Other Cash Paymentsfrom Operating Activities,-115668927.37,-102028368.16,-130956033.62,-140023228.53
Paymentson Behalfof Employees,-196524811.81,-169307723.25,-165322528.54,-138733619.89
Paymentsto Suppliersfor Goodsand Services,-75983363.24,-75161403.55,-40728246.72,-55442350.58
Classesof Cash Receiptsfrom Operating Activities,549095722.01,426011715.33,222425960.11,275202064.36
Other Cash Receiptsfrom Operating Activities,27956696.07,38081209.96,13247338.54,8194804.52
Receiptsfrom Customers,521139025.94,387930505.37,209178621.57,267007259.84
