,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,543467103.0,551009084.0,551007557.0,551007557.0
Share Issued,543467103.0,551009084.0,551007557.0,551007557.0
Net Debt,232582161.23,,,
Total Debt,1808647307.94,1679793284.25,625723809.89,414568259.02
Tangible Book Value,3009153251.23,2696385090.32,2380947708.29,2100205576.42
Invested Capital,4735455531.64,4225080265.93,3104567135.68,2697058863.3
Working Capital,1194734045.3,1198370584.68,77971944.45,213038437.9
Net Tangible Assets,3009153251.23,2696385090.32,2380947708.29,2100205576.42
Common Stock Equity,3218400077.44,2893130267.0,2572174931.79,2282686762.82
Total Capitalization,4272661812.22,3816401724.24,2572174931.79,2282686762.82
Total Equity Gross Minority Interest,3218396267.31,2893130267.0,2572174931.79,2282686762.82
Minority Interest,-3810.13,,,
Stockholders Equity,3218400077.44,2893130267.0,2572174931.79,2282686762.82
Other Equity Interest,258417140.78,263679583.41,,
Treasury Stock,26861765.0,140415591.33,53723530.0,100001821.18
Retained Earnings,2256849042.15,2009219451.08,1919343032.34,1668948656.31
Additional Paid In Capital,-76760001.1,-46300711.17,-46278291.18,0.0
Capital Stock,543467103.0,551009084.0,551007557.0,551007557.0
Common Stock,543467103.0,551009084.0,551007557.0,551007557.0
Total Liabilities Net Minority Interest,2394249260.65,2367461801.07,1559684578.1,1247256251.74
Total Non Current Liabilities Net Minority Interest,1119576049.01,1103790786.33,250627900.26,348911732.79
Other Non Current Liabilities,,,,279994818.0
Tradeand Other Payables Non Current,,93331606.0,186663212.0,279994818.0
Non Current Deferred Revenue,30328968.73,42524547.68,63597827.48,68856936.69
Non Current Deferred Taxes Liabilities,34985345.5,44663175.41,366860.78,59978.1
Long Term Debt And Capital Lease Obligation,1054261734.78,923271457.24,,
Long Term Debt,1054261734.78,923271457.24,,
Current Liabilities,1274673211.64,1263671014.74,1309056677.84,898344518.95
Other Current Liabilities,4306622.22,3985654.31,7804786.04,6283431.93
Current Debt And Capital Lease Obligation,754385573.16,756521827.01,625723809.89,414568259.02
Current Debt,462793719.42,408678541.69,532392203.89,414372100.48
Payables,496621443.21,485281132.95,620882335.13,443587296.3
Other Payable,107841038.16,124176571.99,127781529.4,79652989.29
Total Tax Payable,48243071.8,33232756.37,50083814.62,34342709.16
Accounts Payable,340537333.25,327871804.59,443016991.11,329591597.85
Total Assets,5612645527.96,5260592068.07,4131859509.89,3529943014.56
Total Non Current Assets,3143238271.02,2798550468.65,2744830887.6,2418560057.71
Other Non Current Assets,46370990.26,39662807.41,34172115.39,55157579.2
Non Current Deferred Taxes Assets,36274350.31,40407574.4,19758041.52,11513705.55
Investment Properties,64490195.65,66349484.29,67793346.83,50516184.81
Goodwill And Other Intangible Assets,209246826.21,196745176.68,191227223.5,182481186.4
Other Intangible Assets,209246826.21,196745176.68,191227223.5,182481186.4
Net PPE,2786821504.92,2455385425.87,2431880160.36,2118891401.75
Accumulated Depreciation,-496294764.63,-364579174.65,-264762282.26,-212059509.06
Gross PPE,3283116269.55,2819964600.52,2696642442.62,2330950910.81
Construction In Progress,661132659.43,504592950.84,672127221.84,1479374598.55
Other Properties,60257658.12,56806748.56,48024299.04,25071999.52
Machinery Furniture Equipment,1088897863.03,881984420.0,796761415.52,335340692.64
Buildings And Improvements,,,,
Properties,1472828088.97,1376580481.12,1179729506.22,491163620.1
Current Assets,2469407256.94,2462041599.42,1387028622.29,1111382956.85
Other Current Assets,33869916.93,25893316.87,57189623.3,52889023.76
Prepaid Assets,14165112.27,59664164.72,58182200.19,35185812.86
Inventory,838228733.15,780039441.34,545874555.66,429941559.91
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,946855.54
Finished Goods,145638446.19,165631696.82,98282686.22,69440466.65
Work In Process,473548958.37,412719797.84,287075894.41,269272943.05
Raw Materials,219041328.59,201687946.68,160515975.03,90281294.67
Other Receivables,2808039.0,798887.96,1474210.06,2608462.94
Accounts Receivable,155616951.66,92775888.26,169398585.99,88264106.48
Allowance For Doubtful Accounts Receivable,-4815703.1,-2869709.95,-5239814.21,-2747816.5
Gross Accounts Receivable,160432654.76,95645598.21,174638400.2,91011922.98
Cash Cash Equivalents And Short Term Investments,1424718503.93,1502869900.27,554909447.09,502493990.9
Other Short Term Investments,140245210.96,,,399854.0
Cash And Cash Equivalents,1284473292.97,1502869900.27,554909447.09,502094136.9
Cash Equivalents,17011494.4,122707000.24,30799650.54,28771516.72
Cash Financial,1267461798.57,1380162900.03,524109796.55,473322620.18
