,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-65690369.546979,-540045542.7325,-188055804.655568,-22726713.284742
Tax Rate For Calcs,0.243557,0.25,0.292663,0.220365
Normalized EBITDA,6292329254.48,5187439399.66,38319344850.79,41740766372.13
Total Unusual Items,-269712199.95,-2160182170.93,-642567732.9,-103132038.32
Total Unusual Items Excluding Goodwill,-269712199.95,-2160182170.93,-642567732.9,-103132038.32
Net Income From Continuing Operation Net Minority Interest,462625452.36,-7904580295.37,7297314973.99,24124588724.44
Reconciled Depreciation,1431195281.1,1134782973.12,845372809.09,653722824.13
Reconciled Cost Of Revenue,6262309199.77,7044561174.46,6081511429.56,6017225527.14
EBITDA,6022617054.53,3027257228.73,37676777117.89,41637634333.81
EBIT,4591421773.43,1892474255.61,36831404308.8,40983911509.68
Net Interest Income,-436950330.84,-351469760.49,-204223977.91,-1052090325.16
Interest Expense,622007266.45,600533559.13,550102162.98,1082720808.1
Interest Income,198023625.28,265033579.47,355915909.38,51112004.87
Normalized Income,666647282.763021,-6284443667.1725,7751826902.234432,24204994049.475258
Net Income From Continuing And Discontinued Operation,462625452.36,-7904580295.37,7297314973.99,24124588724.44
Total Expenses,6833218590.06,7732833757.71,6659162946.72,6708437114.74
Rent Expense Supplemental,3611005.51,5728990.68,6892948.57,5970709.78
Total Operating Income As Reported,4016664795.21,1431572839.87,36296084434.47,39911412640.4
Diluted Average Shares,1652233758.0,1639954418.0,1639846062.0,1554419377.0
Basic Average Shares,1652233758.0,1639954418.0,1639846062.0,1554419377.0
Diluted EPS,0.28,-4.82,4.45,15.52
Basic EPS,0.28,-4.82,4.45,15.52
Net Income Common Stockholders,462625452.36,-7904580295.37,7297314973.99,24124588724.44
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,462625452.36,-7904580295.37,7297314973.99,24124588724.44
Minority Interests,-2540009257.87,-7875338033.48,-18365792202.42,-6983767707.92
Net Income Including Noncontrolling Interests,3002634710.23,-29242261.89,25663107176.41,31108356432.36
Net Income Continuous Operations,3002634710.23,-29242261.89,25663107176.41,31108356432.36
Tax Provision,966779796.75,1321182958.37,10618194969.41,8792834269.22
Pretax Income,3969414506.98,1291940696.48,36281302145.82,39901190701.58
Other Non Operating Income Expenses,-47250288.23,-139632143.39,-14782288.65,-907626495.25
Special Income Charges,-278382854.29,-2165260485.34,-642288574.81,-99689499.76
Other Special Charges,-1724089.79,,-8026100.15,
Write Off,12867426.97,50975329.45,-79225706.74,97808481.9
Impairment Of Capital Assets,267239517.11,2114285155.89,729540381.7,1881017.86
Net Non Operating Interest Income Expense,-436950330.84,-351469760.49,-204223977.91,-1052090325.16
Total Other Finance Cost,12966689.67,15969780.83,10037724.31,20481521.93
Interest Expense Non Operating,622007266.45,600533559.13,550102162.98,1082720808.1
Interest Income Non Operating,198023625.28,265033579.47,355915909.38,51112004.87
Operating Income,3513145973.21,5330643258.68,33844299124.74,33740446867.03
Operating Expense,570909390.29,688272583.25,577651517.16,691211587.6
Other Operating Expenses,81651156.04,80442848.09,91631275.47,296029081.03
Depreciation And Amortization In Income Statement,59953610.04,55493514.52,39725642.77,30350333.6
Amortization,,,,
Depreciation Income Statement,59953610.04,55493514.52,39725642.77,30350333.6
Research And Development,47593311.63,43620692.01,30374934.57,26703010.47
Selling General And Administration,203950863.11,251510824.98,290090566.45,160186857.47
Selling And Marketing Expense,6596283.96,12119883.6,14775527.0,14377656.58
General And Administrative Expense,197354579.15,239390941.38,275315039.45,145809200.89
Rent And Landing Fees,3611005.51,5728990.68,6892948.57,5970709.78
Gross Profit,4084055363.5,6018915841.93,34421950641.9,34431658454.63
Cost Of Revenue,6262309199.77,7044561174.46,6081511429.56,6017225527.14
Total Revenue,10346364563.27,13063477016.39,40503462071.46,40448883981.77
Operating Revenue,10346364563.27,13063477016.39,40503462071.46,40448883981.77
