,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-13398480.062479,-32522210.607683,-9696098.11254,23264760.23873
Tax Rate For Calcs,0.152168,0.157099,0.17436,0.145253
Normalized EBITDA,6261055684.24,5046475136.77,4619223507.66,3758051482.41
Total Unusual Items,-88050296.13,-207017168.91,-55609491.95,160166677.14
Total Unusual Items Excluding Goodwill,-88050296.13,-207017168.91,-55609491.95,160166677.14
Net Income From Continuing Operation Net Minority Interest,4062891412.1,3099165128.06,2920992940.01,2573344179.92
Reconciled Depreciation,1194802205.42,995504118.11,798268863.95,633749392.76
Reconciled Cost Of Revenue,22087497052.41,20269833554.48,17773858964.12,15781099181.3
EBITDA,6173005388.11,4839457967.86,4563614015.71,3918218159.55
EBIT,4978203182.69,3843953849.75,3765345151.76,3284468766.79
Net Interest Income,108396897.52,-39371542.62,-60763742.9,-51302802.99
Interest Expense,134446151.86,152267440.63,212081658.78,233211546.41
Interest Income,262600466.9,130315478.18,159145071.07,188127427.03
Normalized Income,4137543228.167521,3273660086.362317,2966906333.84746,2436442263.01873
Net Income From Continuing And Discontinued Operation,4062891412.1,3099165128.06,2920992940.01,2573344179.92
Total Expenses,25955560489.19,24057594617.38,20896153758.57,18534502145.67
Total Operating Income As Reported,4859294630.19,3710055247.22,3552955857.61,3066901315.6
Diluted Average Shares,,3689482295.0,3606164123.0,3574089139.0
Basic Average Shares,,3689482295.0,3606164123.0,3574089139.0
Diluted EPS,,0.84,0.81,0.72
Basic EPS,,0.84,0.81,0.72
Net Income Common Stockholders,4062891412.1,3099165128.06,2920992940.01,2573344179.92
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4062891412.1,3099165128.06,2920992940.01,2573344179.92
Minority Interests,-43798455.33,-12560674.28,-12721798.98,-34707444.1
Net Income Including Noncontrolling Interests,4106689867.43,3111725802.34,2933714738.99,2608051624.02
Net Income Continuous Operations,4106689867.43,3111725802.34,2933714738.99,2608051624.02
Tax Provision,737067163.4,579960606.78,619548753.99,443205596.36
Pretax Income,4843757030.83,3691686409.12,3553263492.98,3051257220.38
Other Non Operating Income Expenses,-15537599.36,-18368838.1,307635.37,-15644095.22
Special Income Charges,-99730829.12,-116283559.41,-98113424.42,268405784.78
Other Special Charges,505786.99,-3016317.77,-8741208.41,-459760649.4
Write Off,-23481199.12,56378564.98,51477741.58,97762426.98
Impairment Of Capital Assets,122706241.25,62921312.2,55376891.25,93592437.64
Net Non Operating Interest Income Expense,108396897.52,-39371542.62,-60763742.9,-51302802.99
Total Other Finance Cost,19757417.52,17419580.17,7827155.19,6218683.61
Interest Expense Non Operating,134446151.86,152267440.63,212081658.78,233211546.41
Interest Income Non Operating,262600466.9,130315478.18,159145071.07,188127427.03
Operating Income,5056184021.08,3889569898.55,3661648308.02,2813047595.33
Operating Expense,3868063436.78,3787761062.9,3122294794.45,2753402964.37
Other Operating Expenses,175291121.01,171276648.16,74077335.71,110067650.98
Depreciation And Amortization In Income Statement,169353179.65,175058947.44,134971322.17,129839251.84
Depreciation Income Statement,169353179.65,175058947.44,134971322.17,129839251.84
Research And Development,1374071324.05,1351798786.5,1096834224.41,988954495.9
Selling General And Administration,892099408.65,883948313.07,801556457.74,664562587.05
Selling And Marketing Expense,349556613.78,330332304.84,331644557.89,243187436.07
General And Administrative Expense,542542794.87,553616008.23,469911899.85,421375150.98
Gross Profit,8924247457.86,7677330961.45,6783943102.47,5566450559.7
Cost Of Revenue,22087497052.41,20269833554.48,17773858964.12,15781099181.3
Total Revenue,31011744510.27,27947164515.93,24557802066.59,21347549741.0
Operating Revenue,31011744510.27,27947164515.93,24557802066.59,21347549741.0
