,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-9470083.33,-135377111.23,209747486.28,78002976.41
Repayment Of Debt,-304211439.19,-205706896.79,-155741000.0,-70000000.0
Issuance Of Debt,403143728.49,338440184.18,177102469.01,134904962.76
Capital Expenditure,-315729277.5,-357886413.89,-181378107.57,-109280101.4
End Cash Position,287635931.08,302865972.11,391436751.59,604572653.67
Beginning Cash Position,302865972.11,391436751.59,604572653.67,161853562.01
Effect Of Exchange Rate Changes,1873637.91,1706650.13,2576185.13,-2096078.95
Changes In Cash,-17103678.94,-90277429.61,-215712087.21,444815170.61
Financing Cash Flow,-67708655.84,11660492.38,-46905940.78,413876920.55
Net Other Financing Charges,1213841.91,-1286406.95,-12976652.59,413834209.21
Cash Dividends Paid,-155604787.05,-106836388.06,-45490757.2,-58562251.42
Net Issuance Payments Of Debt,98932289.3,132733287.39,21361469.01,64904962.76
Net Long Term Debt Issuance,98932289.3,132733287.39,21361469.01,64904962.76
Long Term Debt Payments,-304211439.19,-205706896.79,-155741000.0,-70000000.0
Long Term Debt Issuance,403143728.49,338440184.18,177102469.01,134904962.76
Investing Cash Flow,-255654217.27,-324447224.65,-559931740.28,-156344827.75
Net Other Investing Changes,,6904485.84,,
Net Investment Purchase And Sale,58144986.13,26190643.69,-378636979.25,-16561118.19
Sale Of Investment,1339568786.13,1491240643.69,1199113763.77,194438881.81
Purchase Of Investment,-1281423800.0,-1465050000.0,-1577750743.02,-211000000.0
Net Business Purchase And Sale,,,,-33441122.67
Purchase Of Business,,,,-33441122.67
Net PPE Purchase And Sale,-313799203.4,-357542354.18,-181294761.03,-106342586.89
Sale Of PPE,1930074.1,344059.71,83346.54,2937514.51
Purchase Of PPE,-315729277.5,-357886413.89,-181378107.57,-109280101.4
Capital Expenditure Reported,,,,
Operating Cash Flow,306259194.17,222509302.66,391125593.85,187283077.81
Change In Working Capital,-8867105.12,-72543076.03,107482984.18,-9530480.69
Change In Other Current Assets,5775313.33,-35239.55,8948.08,-2749250.05
Change In Payable,5739017.49,-6750180.97,52704412.11,50480853.72
Change In Inventory,-34841663.21,8278325.87,-5206963.42,-36941088.14
Change In Receivables,14460227.27,-74035981.38,59976587.41,-20320996.22
Other Non Cash Items,13873062.67,11733129.58,7768576.97,12210947.21
Deferred Tax,,,,
Depreciation And Amortization,74125237.39,72616780.98,65519226.36,57744223.99
Amortization Cash Flow,14986330.7,13143413.29,12676095.7,8586043.42
Depreciation,59138906.69,59473367.69,52843130.66,49158180.57
Gain Loss On Investment Securities,-7310707.71,-8608500.36,-5993119.88,829548.61
Gain Loss On Sale Of PPE,909025.82,360734.31,69255.49,398760.92
Net Income From Continuing Operations,228471040.67,204603105.29,177752927.21,114674731.1
Cash Flowsfromusedin Operating Activities Direct,306259194.17,222509302.66,391125593.85,187283077.81
Taxes Refund Paid Direct,-19126976.77,-43916985.79,-51406471.92,-45896832.59
Classesof Cash Payments,-1269485885.56,-1128087244.83,-1101357845.37,-962402000.22
Other Cash Paymentsfrom Operating Activities,-122544544.84,-105550718.2,-105092293.02,-110357112.49
Paymentson Behalfof Employees,-420437394.69,-370333784.65,-372124434.67,-320077514.27
Paymentsto Suppliersfor Goodsand Services,-726503946.03,-652202741.98,-624141117.68,-531967373.46
Classesof Cash Receiptsfrom Operating Activities,1594872056.5,1394513533.28,1543889911.14,1195581910.62
Other Cash Receiptsfrom Operating Activities,15374784.25,15691602.78,15949955.37,14440308.82
Receiptsfrom Customers,1579497272.25,1378821930.5,1527939955.77,1181141601.8
