,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-158185530.31,121638436.44,265147698.47,-168106104.98
Repayment Of Debt,-240010000.0,-96900000.0,-93900000.0,-77900000.0
Issuance Of Debt,305170000.0,54000000.0,40000000.0,361850000.0
Capital Expenditure,-252400640.15,-198896384.33,-215569261.94,-202656809.71
End Cash Position,532219215.01,682153167.28,632943301.79,527427401.69
Beginning Cash Position,682153167.28,632943301.79,527427401.69,91260702.16
Effect Of Exchange Rate Changes,3954204.28,609801.88,7583707.02,-2332081.86
Changes In Cash,-153888156.55,48600063.61,97932193.08,438498781.39
Financing Cash Flow,-1476569.39,-159013181.11,-289331646.39,218009139.52
Net Other Financing Charges,33097149.15,-99519974.13,-157963395.01,-53083480.77
Cash Dividends Paid,-99733718.54,-16593206.98,-77468251.38,-12857379.71
Net Issuance Payments Of Debt,65160000.0,-42900000.0,-53900000.0,283950000.0
Net Long Term Debt Issuance,65160000.0,-42900000.0,-53900000.0,283950000.0
Long Term Debt Payments,-240010000.0,-96900000.0,-93900000.0,-77900000.0
Long Term Debt Issuance,305170000.0,54000000.0,40000000.0,361850000.0
Investing Cash Flow,-246626697.0,-112921576.05,-93453120.94,185938937.14
Net Other Investing Changes,73500.0,-2002193.0,2572287.28,
Net Investment Purchase And Sale,4800000.0,87858725.54,74766953.63,388265135.36
Sale Of Investment,4800000.0,206358725.54,268290753.63,1908265135.36
Purchase Of Investment,,-118500000.0,-193523800.0,-1520000000.0
Net PPE Purchase And Sale,-251500197.0,-198778108.59,-170792361.85,-202326198.22
Sale Of PPE,900443.15,118275.74,44776900.09,330611.49
Purchase Of PPE,-252400640.15,-198896384.33,-215569261.94,-202656809.71
Capital Expenditure Reported,,,,
Operating Cash Flow,94215109.84,320534820.77,480716960.41,34550704.73
Change In Working Capital,-460419894.46,-124967142.21,-66008119.13,-354890219.54
Change In Other Current Assets,-7334935.95,-1538733.67,-14027281.57,-12954703.8
Change In Payable,59023529.22,-20875685.59,112124217.18,6143405.43
Change In Inventory,-30919114.36,34301247.75,3159213.63,-86356918.06
Change In Receivables,-481189373.37,-136853970.7,-167264268.37,-261722003.11
Other Non Cash Items,8644322.45,15398979.26,-3978278.05,4991464.14
Deferred Tax,,,,
Depreciation And Amortization,124140883.44,109803562.01,91529698.0,84953801.77
Amortization Cash Flow,5479194.18,4959340.51,4588955.54,3188177.24
Depreciation,118661689.26,104844221.5,86940742.46,81765624.53
Gain Loss On Investment Securities,9351248.91,-7780887.88,-6163453.66,-26771617.8
Gain Loss On Sale Of PPE,29873.03,24864.55,-22050281.59,-130323126.5
Net Income From Continuing Operations,397776971.79,324728281.29,477143811.35,448401277.64
Cash Flowsfromusedin Operating Activities Direct,94215109.84,320534820.77,480716960.41,34550704.73
Taxes Refund Paid Direct,-112824089.03,-77283091.77,-38111561.56,-94506192.01
Classesof Cash Payments,-1671990213.36,-1431010087.87,-1714964146.59,-1845908247.39
Other Cash Paymentsfrom Operating Activities,-107088524.77,-135722926.61,-228720710.14,-205545579.29
Paymentson Behalfof Employees,-115574731.61,-106385990.17,-115733398.15,-114345158.28
Paymentsto Suppliersfor Goodsand Services,-1449326956.98,-1188901171.09,-1370510038.3,-1526017509.82
Classesof Cash Receiptsfrom Operating Activities,1879029412.23,1828828000.41,2233792668.56,1974965144.13
Other Cash Receiptsfrom Operating Activities,117942415.46,197962777.85,326777792.58,134363308.94
Receiptsfrom Customers,1761086996.77,1630865222.56,1907014875.98,1840601835.19
