,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-756966362.74,-911737363.05,1149466111.27,2654345125.56
Repayment Of Debt,-1946626049.49,-2207685553.05,-2261000000.0,-3771499343.25
Issuance Of Debt,3286000000.0,3695000000.0,2872941489.45,4205000000.0
Capital Expenditure,-8606838227.74,-6768343060.85,-4888294302.98,-4736174868.53
End Cash Position,7386212356.31,8437262774.04,9045966133.77,7314390285.9
Beginning Cash Position,8437262774.04,9045966133.77,7314390285.9,6073421152.16
Effect Of Exchange Rate Changes,-20428882.23,-6986598.21,5176105.61,40388565.93
Changes In Cash,-1030621535.5,-601716761.52,1726399742.26,1200580567.81
Financing Cash Flow,-171189574.78,10377148.94,-925338952.93,-442500253.28
Net Other Financing Charges,-165753694.2,-178341130.88,-589570589.61,-215365439.77
Cash Dividends Paid,-1344531566.95,-1294332290.11,-935837989.19,-650573664.29
Net Issuance Payments Of Debt,1339373950.51,1487314446.95,611941489.45,433500656.75
Net Long Term Debt Issuance,1339373950.51,1487314446.95,611941489.45,433500656.75
Long Term Debt Payments,-1946626049.49,-2207685553.05,-2261000000.0,-3771499343.25
Long Term Debt Issuance,3286000000.0,3695000000.0,2872941489.45,4205000000.0
Investing Cash Flow,-8709303825.72,-6468699608.26,-3386021719.06,-5747439173.0
Net Other Investing Changes,21537600.0,-21864562.06,,-34688923.04
Net Investment Purchase And Sale,-198577532.28,284870109.5,1425344982.91,-1062669005.32
Sale Of Investment,2205438233.29,3252500393.76,3797425493.02,3832251464.03
Purchase Of Investment,-2404015765.57,-2967630284.26,-2372080510.11,-4894920469.35
Net Business Purchase And Sale,,-19941896.53,76927601.01,86093623.89
Sale Of Business,,29720010.6,76927601.01,86093623.89
Purchase Of Business,,-49661907.13,,
Net PPE Purchase And Sale,-8532263893.44,-6711763259.17,-4811366701.97,-4650081244.64
Sale Of PPE,74574334.3,56579801.68,76927601.01,86093623.89
Purchase Of PPE,-8606838227.74,-6768343060.85,-4888294302.98,-4736174868.53
Operating Cash Flow,7849871865.0,5856605697.8,6037760414.25,7390519994.09
Change In Working Capital,373196429.41,-935311882.01,-104244791.9,1189885382.75
Change In Other Current Assets,-131999236.85,-56241660.98,-82035582.5,-50372443.11
Change In Payable,1453817059.91,147936264.66,231826629.35,804104633.47
Change In Inventory,-167995896.39,-38916105.71,-57592960.73,-8693961.14
Change In Receivables,-780625497.26,-988090379.98,-196442878.02,444847153.53
Other Non Cash Items,334113425.36,243969517.1,192999636.16,231581640.9
Depreciation And Amortization,2707255661.67,2386147155.13,2171714651.58,2004379852.19
Amortization Cash Flow,203771862.91,175274514.2,158228654.35,149626776.06
Depreciation,2503483798.76,2210872640.93,2013485997.23,1854753076.13
Gain Loss On Investment Securities,63881513.08,43973148.23,-92266764.29,-66664290.12
Gain Loss On Sale Of PPE,78522069.36,68928839.95,63473340.81,-6839658.58
Net Income From Continuing Operations,4264632499.39,3989215244.27,3751875317.12,3964127626.68
Cash Flowsfromusedin Operating Activities Direct,7849871865.0,5856605697.8,6037760414.25,7390519994.09
Taxes Refund Paid Direct,-1867432420.28,-1810589586.02,-1756777256.29,-457238695.7
Classesof Cash Payments,-74266968171.85,-68630079776.0,-55340292075.09,-50259441081.05
Other Cash Paymentsfrom Operating Activities,-740726941.23,-976259275.34,-795424612.86,-1798107041.42
Paymentson Behalfof Employees,-3188046475.23,-2806723231.78,-2568898101.09,-2374887585.9
Paymentsto Suppliersfor Goodsand Services,-70338194755.39,-64847097268.88,-51975969361.14,-46086446453.73
Classesof Cash Receiptsfrom Operating Activities,83984272457.13,76297275059.82,63134829745.63,58107199770.84
Other Cash Receiptsfrom Operating Activities,1804329150.43,1477520005.21,1588130214.64,2075476155.45
Receiptsfrom Customers,82179943306.7,74819755054.61,61546699530.99,56031723615.39
