,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,1061220807.0,1061220807.0,1061220807.0,980888981.0
Share Issued,1061220807.0,1061220807.0,1061220807.0,980888981.0
Net Debt,,,,
Total Debt,418244173.5,226265930.15,200138419.86,42696288.56
Tangible Book Value,4786464979.06,4622536051.24,4835725215.22,3770697582.28
Invested Capital,5220881550.4,4865659481.03,5051781450.45,3922567838.02
Working Capital,3267354148.56,3146075887.5,4013884248.11,3166772408.69
Net Tangible Assets,4786464979.06,4622536051.24,4835725215.22,3770697582.28
Capital Lease Obligations,2659536.7,2615391.95,3194693.26,4056639.02
Common Stock Equity,4806341344.35,4642575176.14,4855942653.87,3884888588.02
Total Capitalization,4806341344.35,4642575176.14,4855942653.87,3884888588.02
Total Equity Gross Minority Interest,4984922532.59,4813909964.94,5027167688.96,4037604667.82
Minority Interest,178581188.24,171334788.8,171225035.09,152716079.8
Stockholders Equity,4806341344.35,4642575176.14,4855942653.87,3884888588.02
Retained Earnings,1530625579.88,1358141266.8,1729946080.42,1366450924.38
Additional Paid In Capital,1959622391.26,1959622391.26,1803223004.03,739063106.5
Capital Stock,1061220807.0,1061220807.0,1061220807.0,980888981.0
Common Stock,1061220807.0,1061220807.0,1061220807.0,980888981.0
Total Liabilities Net Minority Interest,751775713.9,671832049.12,509555085.97,387189023.84
Total Non Current Liabilities Net Minority Interest,76921482.61,71651943.98,72824152.59,68448230.3
Other Non Current Liabilities,57272200.15,53414901.65,58696458.76,52618815.87
Non Current Deferred Revenue,13151305.79,11226942.9,6629230.3,6288444.35
Non Current Deferred Taxes Liabilities,3838439.97,4394707.48,4303770.27,5484331.06
Long Term Debt And Capital Lease Obligation,2659536.7,2615391.95,3194693.26,4056639.02
Long Term Capital Lease Obligation,2659536.7,2615391.95,3194693.26,4056639.02
Current Liabilities,674854231.29,600180105.14,436730933.38,318740793.54
Other Current Liabilities,28098898.21,60431214.41,37008452.71,62672298.94
Current Debt And Capital Lease Obligation,415584636.8,223650538.2,196943726.6,38639649.54
Current Debt,414540206.05,223084304.89,195838796.58,37679250.0
Payables,191275626.74,301061809.35,196620425.92,154739332.26
Other Payable,37266652.57,42442821.38,60782512.11,51235046.39
Total Tax Payable,33699311.95,36829889.0,57263020.32,34000777.73
Accounts Payable,120309662.22,221789098.97,78574893.49,69503508.14
Total Assets,5736698246.49,5485742014.06,5536722774.93,4424793691.66
Total Non Current Assets,1794489866.64,1739486021.42,1086107593.44,939280489.43
Other Non Current Assets,738094850.69,682702268.37,135440791.91,3545119.4
Non Current Deferred Assets,34160289.68,36118112.43,503123.34,404763.68
Non Current Deferred Taxes Assets,98560447.19,103624491.19,29409749.08,24268833.71
Investmentin Financial Assets,11870300.0,11870300.0,10621517.54,14624602.04
Available For Sale Securities,11870300.0,11870300.0,10621517.54,14624602.04
Long Term Equity Investment,339212657.26,341591230.79,345987001.09,345012706.8
Goodwill And Other Intangible Assets,19876365.29,20039124.9,20217438.65,114191005.74
Other Intangible Assets,19876365.29,20039124.9,20217438.65,114191005.74
Net PPE,552714956.53,543540493.74,543927971.83,437233458.06
Accumulated Depreciation,-485278629.27,-399391563.84,-329813438.08,-140812859.79
Gross PPE,1037993585.8,942932057.58,873741409.91,578046317.85
Construction In Progress,65849210.49,11157335.66,11496793.99,197353702.97
Other Properties,24253211.46,23089785.77,14299520.26,132617463.71
Machinery Furniture Equipment,429396582.13,393842888.37,313340807.61,132038092.92
Properties,518494581.72,514842047.78,534604288.05,116037058.25
Current Assets,3942208379.85,3746255992.64,4450615181.49,3485513202.23
Other Current Assets,765500492.38,276230050.57,154319198.63,64900673.75
Prepaid Assets,23612151.11,2477008.12,4333172.6,186284038.51
Inventory,1982765206.08,1876417574.18,1506029545.52,2030371833.54
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,498012.07,211128.02,-135220610.26,76988009.26
Finished Goods,1228734923.16,1248958151.04,1066696616.68,1220786596.3
Work In Process,291650205.82,343296195.9,463059845.42,467693048.43
Raw Materials,461882065.03,283952099.22,111493693.68,264904179.55
Other Receivables,133218232.14,352921118.25,624496328.51,281145148.53
Accounts Receivable,314135474.4,328673004.27,261183559.24,2406888.0
Allowance For Doubtful Accounts Receivable,,-3319929.33,-2638217.77,-24312.0
Gross Accounts Receivable,,331992933.6,263821777.01,2431200.0
Cash Cash Equivalents And Short Term Investments,722976823.74,909537237.25,1900253376.99,920404619.9
Cash And Cash Equivalents,722976823.74,909537237.25,1900253376.99,920404619.9
Cash Equivalents,635999.0,3479000.0,1697888.77,
Cash Financial,722340824.74,906058237.25,1898555488.22,470562980.7
