,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-228932559.88,-1840333.21,-52512097.81,-77757658.32
Repayment Of Debt,-203896145.07,-253950485.55,-105759550.38,-370250646.41
Issuance Of Debt,572925751.42,259303887.13,134426601.03,316108981.67
Capital Expenditure,-519784341.14,-275035051.14,-234805190.4,-233885658.38
End Cash Position,271330762.8,165145822.94,190703475.34,855280439.38
Beginning Cash Position,165145822.94,190703475.34,855280439.38,31263371.98
Effect Of Exchange Rate Changes,-1726890.0,-474452.09,-280063.11,53957.34
Changes In Cash,107911829.86,-25083200.31,-664296900.93,823963110.06
Financing Cash Flow,119774124.03,-77318109.21,-88168985.54,1010371901.89
Net Other Financing Charges,-78213990.4,-7126241.17,-19418540.97,1080823391.81
Cash Dividends Paid,-171041491.92,-75545269.62,-97417495.22,-16309825.18
Net Issuance Payments Of Debt,369029606.35,5353401.58,28667050.65,-54141664.74
Net Long Term Debt Issuance,369029606.35,5353401.58,28667050.65,-54141664.74
Long Term Debt Payments,-203896145.07,-253950485.55,-105759550.38,-370250646.41
Long Term Debt Issuance,572925751.42,259303887.13,134426601.03,316108981.67
Investing Cash Flow,-302714075.43,-220959809.03,-758421007.98,-342536791.89
Net Other Investing Changes,205800000.0,35896319.34,-530297805.0,-109500000.0
Net Investment Purchase And Sale,9212160.2,17883798.73,5524301.39,
Sale Of Investment,9212160.2,17883798.73,5524301.39,
Net Business Purchase And Sale,,0.0,0.0,
Sale Of Business,,0.0,0.0,
Net PPE Purchase And Sale,-517726235.63,-274739927.1,-233647504.37,-233036791.89
Sale Of PPE,2058105.51,295124.04,1157686.03,848866.49
Purchase Of PPE,-519784341.14,-275035051.14,-234805190.4,-233885658.38
Operating Cash Flow,290851781.26,273194717.93,182293092.59,156128000.06
Change In Working Capital,-342368185.25,-126003862.95,-173995405.25,-179578278.41
Change In Other Current Assets,-47685189.9,-20530719.08,-11306374.78,-10740022.99
Change In Payable,447735011.45,223157497.31,176405081.58,-197852068.71
Change In Inventory,-210293868.1,-64144766.71,-34935605.52,-29728311.87
Change In Receivables,-532124138.7,-264485874.47,-304158506.53,58742125.16
Other Non Cash Items,19894513.17,19632135.02,15805238.15,14068096.75
Depreciation And Amortization,135378565.91,118410627.39,100378383.84,84101943.06
Amortization Cash Flow,2718294.98,2075278.32,2194222.84,2661108.02
Depreciation,132660270.93,116335349.07,98184161.0,81440835.04
Gain Loss On Investment Securities,-8909480.18,-13237093.67,-10907791.03,-90750.0
Gain Loss On Sale Of PPE,690652.56,65954.87,2186871.47,491628.84
Net Income From Continuing Operations,431641450.39,227306171.58,219485337.4,222655277.57
Cash Flowsfromusedin Operating Activities Direct,290851781.26,273194717.93,182293092.59,156128000.06
Taxes Refund Paid Direct,-177803593.56,-115162448.36,-102609677.42,-110884023.41
Classesof Cash Payments,-1315988995.24,-1008033707.64,-791001945.96,-904867174.04
Other Cash Paymentsfrom Operating Activities,-139310717.92,-113827106.84,-103799362.91,-79572754.49
Paymentson Behalfof Employees,-463018176.41,-354460855.43,-314497219.27,-307108317.99
Paymentsto Suppliersfor Goodsand Services,-713660100.91,-539745745.37,-372705363.78,-518186101.56
Classesof Cash Receiptsfrom Operating Activities,1784644370.06,1396390873.93,1075904715.97,1171879197.51
Other Cash Receiptsfrom Operating Activities,38674291.37,36872903.4,47155842.9,26290127.8
Receiptsfrom Customers,1745970078.69,1359517970.53,1028748873.07,1145589069.71
