,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-16047888.5425,-7690722.726862,-11195039.87,-1655670.166909
Tax Rate For Calcs,0.25,0.130099,0.25,0.082061
Normalized EBITDA,365651660.99,545066291.13,355451204.52,346500109.83
Total Unusual Items,-64191554.17,-59114227.36,-44780159.48,-20176061.01
Total Unusual Items Excluding Goodwill,-64191554.17,-59114227.36,-44780159.48,-20176061.01
Net Income From Continuing Operation Net Minority Interest,21075583.87,242738545.53,210878489.97,204002194.46
Reconciled Depreciation,208754989.92,167890828.08,120024581.06,94591143.73
Reconciled Cost Of Revenue,5415832743.72,3984365570.06,3286460775.49,2899160089.55
EBITDA,301460106.82,485952063.77,310671045.04,326324048.82
EBIT,92705116.9,318061235.69,190646463.98,231732905.09
Net Interest Income,-6886465.31,28173785.27,61393462.26,100005491.81
Interest Expense,58354773.26,43224532.03,25746889.28,12150678.76
Interest Income,54341877.56,73361896.16,89163118.64,114162720.56
Normalized Income,69219249.4975,294162050.163138,244463609.58,222522585.303091
Net Income From Continuing And Discontinued Operation,21075583.87,242738545.53,210878489.97,204002194.46
Total Expenses,5805021762.02,4297021297.31,3574123385.35,3150758640.7
Rent Expense Supplemental,261224.36,201500.43,537777.97,33893.37
Total Operating Income As Reported,45352816.44,292086830.23,169491976.67,220905091.68
Diluted Average Shares,421511677.0,404564243.0,405535558.0,400004303.0
Basic Average Shares,421511677.0,404564243.0,405535558.0,400004303.0
Diluted EPS,0.05,0.6,0.52,0.51
Basic EPS,0.05,0.6,0.52,0.51
Net Income Common Stockholders,21075583.87,242738545.53,210878489.97,204002194.46
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,21075583.87,242738545.53,210878489.97,204002194.46
Minority Interests,504518.86,3657919.17,4366757.87,2439131.59
Net Income Including Noncontrolling Interests,20571065.01,239080626.36,206511732.1,201563062.87
Net Income Continuous Operations,20571065.01,239080626.36,206511732.1,201563062.87
Tax Provision,13779278.63,35756077.3,-41612157.4,18019163.46
Pretax Income,34350343.64,274836703.66,164899574.7,219582226.33
Other Non Operating Income Expenses,-11002472.8,-17250126.57,-4592401.97,-62350912.04
Special Income Charges,-64191554.17,-59422352.92,-38724596.63,-26948302.15
Other Special Charges,136503.92,1450477.13,-97109.43,-75644.89
Write Off,5361399.68,13547403.08,944508.13,-5497844.96
Impairment Of Capital Assets,58693650.57,44424472.71,37877197.93,32521792.0
Net Non Operating Interest Income Expense,-6886465.31,28173785.27,61393462.26,100005491.81
Total Other Finance Cost,2873569.61,1963578.86,2022767.1,2006549.99
Interest Expense Non Operating,58354773.26,43224532.03,25746889.28,12150678.76
Interest Income Non Operating,54341877.56,73361896.16,89163118.64,114162720.56
Operating Income,113395270.0,318850732.43,143000337.31,204878752.37
Operating Expense,389189018.3,312655727.25,287662609.86,251598551.15
Other Operating Expenses,34109881.63,20921082.49,25396528.82,24776746.29
Depreciation And Amortization In Income Statement,35108997.11,28487446.66,21523897.78,17720030.02
Amortization,,,,
Depreciation Income Statement,35108997.11,28487446.66,21523897.78,17720030.02
Research And Development,190335461.03,146324495.76,129002439.19,128674086.89
Selling General And Administration,75873548.49,72386146.54,60653138.01,41868622.67
Selling And Marketing Expense,10608840.39,15818509.85,12052354.6,9146318.64
General And Administrative Expense,65264708.1,56567636.69,48600783.41,32722304.03
Rent And Landing Fees,261224.36,201500.43,537777.97,33893.37
Gross Profit,502584288.3,631506459.68,430662947.17,456477303.52
Cost Of Revenue,5415832743.72,3984365570.06,3286460775.49,2899160089.55
Total Revenue,5918417032.02,4615872029.74,3717123722.66,3355637393.07
Operating Revenue,5918417032.02,4615872029.74,3717123722.66,3355637393.07
