,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,96965206.08,49181857.04,139305473.22,59082801.15
Repayment Of Debt,-320336000.0,,,
Issuance Of Debt,290000000.0,30000000.0,,
Capital Expenditure,-1355080.22,-7307646.81,-621869.86,-8543463.97
End Cash Position,397755105.76,819821764.61,159514529.29,119473714.78
Beginning Cash Position,819821764.61,159514529.29,119473714.78,153993282.35
Effect Of Exchange Rate Changes,6455321.96,-336326.59,6680786.63,-2807247.94
Changes In Cash,-428521980.81,660643561.91,33360027.88,-31712319.63
Financing Cash Flow,-315281723.92,-434116056.91,-106531135.6,-44387973.2
Net Other Financing Charges,-20416175.38,-11323147.28,,
Cash Dividends Paid,-264529548.54,-452792909.63,-106531135.6,-44387973.2
Net Issuance Payments Of Debt,-30336000.0,30000000.0,,
Net Long Term Debt Issuance,-30336000.0,30000000.0,,
Long Term Debt Payments,-320336000.0,,,
Long Term Debt Issuance,290000000.0,30000000.0,,
Investing Cash Flow,-211560543.19,1038270114.97,-36179.6,-54950611.55
Net Other Investing Changes,-220000000.0,-173570074.05,,
Net Investment Purchase And Sale,9365737.03,1219083546.99,585690.26,-46458786.3
Sale Of Investment,9365737.03,1249083546.99,585690.26,41213.7
Purchase Of Investment,,-30000000.0,,-46500000.0
Net PPE Purchase And Sale,-926280.22,-7243357.97,-621869.86,-8491825.25
Sale Of PPE,428800.0,64288.84,,51638.72
Purchase Of PPE,-1355080.22,-7307646.81,-621869.86,-8543463.97
Capital Expenditure Reported,,,,
Operating Cash Flow,98320286.3,56489503.85,139927343.08,67626265.12
Change In Working Capital,-60083937.78,28823772.0,102134956.82,-61512948.64
Change In Other Current Assets,-1356939.55,-79803281.03,79486481.65,398734.94
Change In Payable,-186869495.72,152695625.75,11764601.49,-193427485.94
Change In Inventory,-39197993.54,-5816477.41,45010267.56,-12571231.79
Change In Receivables,167340491.03,-38252095.31,-34126393.88,144087034.15
Other Non Cash Items,-5731474.75,399868.25,-6680786.63,2807247.94
Deferred Tax,,,,
Depreciation And Amortization,10020271.63,10282224.7,13285761.89,14817768.61
Amortization Cash Flow,573908.76,567557.82,567549.32,564650.16
Depreciation,9446362.87,9714666.88,12718212.57,14253118.45
Gain Loss On Investment Securities,-4600429.1,-625944634.72,-532268397.01,4559595.95
Gain Loss On Sale Of PPE,-309872.14,-46576.7,,18612.84
Net Income From Continuing Operations,158992880.09,639824590.5,564575546.62,109851031.23
Cash Flowsfromusedin Operating Activities Direct,98320286.3,56489503.85,139927343.08,67626265.12
Taxes Refund Paid Direct,-62825470.88,-34959897.18,-50008446.54,4271691.86
Classesof Cash Payments,-759289043.33,-963042451.63,-840945518.27,-1210922604.89
Other Cash Paymentsfrom Operating Activities,-38206551.99,-68488849.77,-121385178.72,-143731543.46
Paymentson Behalfof Employees,-48735561.24,-37575798.18,-33490152.31,-33896653.8
Paymentsto Suppliersfor Goodsand Services,-672346930.1,-856977803.68,-686070187.24,-1033294407.63
Classesof Cash Receiptsfrom Operating Activities,920434800.51,1054491852.66,1030881307.89,1274277178.15
Other Cash Receiptsfrom Operating Activities,62066172.38,89667536.48,115731529.55,232215090.79
Receiptsfrom Customers,858368628.13,964824316.18,915149778.34,1042062087.36
