,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-25652116.024377,-12038203.449651,-3449900.639372,-9588948.666665
Tax Rate For Calcs,0.327518,0.266279,0.104701,0.176001
Normalized EBITDA,424970074.24,272690528.96,194932114.22,402123936.41
Total Unusual Items,-78322867.63,-45208976.88,-32949952.93,-54482259.85
Total Unusual Items Excluding Goodwill,-78322867.63,-45208976.88,-32949952.93,-54482259.85
Net Income From Continuing Operation Net Minority Interest,171942473.63,98425340.3,66352675.09,225319317.55
Reconciled Depreciation,44704287.97,44425517.86,46419611.13,41755676.95
Reconciled Cost Of Revenue,7962779353.72,7098487960.02,5381115718.87,7250826006.76
EBITDA,346647206.61,227481552.08,161982161.29,347641676.56
EBIT,301942918.64,183056034.22,115562550.16,305885999.61
Net Interest Income,-38177683.17,-35791648.5,-32967565.89,-31927101.97
Interest Expense,46259694.24,48910565.97,41450223.19,32439793.83
Interest Income,11944181.65,15334885.9,10374438.07,4263355.4
Normalized Income,224613225.235623,131596113.730349,95852727.380628,270212628.733335
Net Income From Continuing And Discontinued Operation,171942473.63,98425340.3,66352675.09,225319317.55
Total Expenses,8493270801.57,7576572755.51,5789753966.25,7649117247.44
Rent Expense Supplemental,27947884.36,28324309.56,26745394.85,23985411.43
Total Operating Income As Reported,254820840.65,137860085.69,73709539.95,273473180.54
Diluted Average Shares,1153976333.0,1153872688.0,1153959567.0,1163238604.0
Basic Average Shares,1153976333.0,1153872688.0,1153959567.0,1163238604.0
Diluted EPS,0.149,0.0853,0.0575,0.1937
Basic EPS,0.149,0.0853,0.0575,0.1937
Net Income Common Stockholders,171942473.63,98425340.3,66352675.09,225319317.55
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,171942473.63,98425340.3,66352675.09,225319317.55
Net Income Including Noncontrolling Interests,171942473.63,98425340.3,66352675.09,225319317.55
Net Income Continuous Operations,171942473.63,98425340.3,66352675.09,225319317.55
Tax Provision,83740750.77,35720127.95,7759651.88,48126888.23
Pretax Income,255683224.4,134145468.25,74112326.97,273446205.78
Other Non Operating Income Expenses,862383.75,-3714617.44,402787.02,-26974.76
Special Income Charges,-75435527.32,-54063807.28,-37825454.01,-48269139.38
Other Special Charges,-403656.11,-111646.23,-12509.38,-299433.27
Write Off,6419544.33,13785658.39,1887641.43,6681658.17
Impairment Of Capital Assets,69419639.1,40389795.12,35950321.96,41886914.48
Net Non Operating Interest Income Expense,-38177683.17,-35791648.5,-32967565.89,-31927101.97
Total Other Finance Cost,3862170.58,2215968.43,1891780.77,3750663.54
Interest Expense Non Operating,46259694.24,48910565.97,41450223.19,32439793.83
Interest Income Non Operating,11944181.65,15334885.9,10374438.07,4263355.4
Operating Income,373550008.81,244398852.51,154099948.5,390334665.85
Operating Expense,530491447.85,478084795.49,408638247.38,398291240.68
Other Operating Expenses,12178652.77,11068456.27,10470948.87,12366979.07
Depreciation And Amortization In Income Statement,7547686.69,6330505.45,8384029.13,9037314.25
Depreciation Income Statement,7547686.69,6330505.45,8384029.13,9037314.25
Research And Development,38156564.61,57684014.55,57035596.35,54620454.1
Selling General And Administration,108175860.46,100628462.58,84339692.59,75695083.96
Selling And Marketing Expense,72617793.45,62307879.05,50727811.24,40702741.97
General And Administrative Expense,35558067.01,38320583.53,33611881.35,34992341.99
Rent And Landing Fees,27947884.36,28324309.56,26745394.85,23985411.43
Gross Profit,904041456.66,722483648.0,562738195.88,788625906.53
Cost Of Revenue,7962779353.72,7098487960.02,5381115718.87,7250826006.76
Total Revenue,8866820810.38,7820971608.02,5943853914.75,8039451913.29
Operating Revenue,8866820810.38,7820971608.02,5943853914.75,8039451913.29
