,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-261391913.84,-423036286.93,-798061159.31,1116510291.2
Repayment Of Debt,-6142341391.68,-9201788617.4,-8641011175.64,-6902960646.59
Issuance Of Debt,6335534222.14,9095140000.0,7860919790.73,6241158862.06
Capital Expenditure,-537576865.16,-501963992.61,-303359818.01,-725665528.96
End Cash Position,856831561.81,689907977.19,559015743.93,2190956404.99
Beginning Cash Position,689907977.19,559015743.93,2190956404.99,2958747062.43
Effect Of Exchange Rate Changes,-1155536.99,5598465.26,4989442.76,-18097976.33
Changes In Cash,168079121.61,125293768.0,-1636930103.82,-749692681.11
Financing Cash Flow,496512777.72,446748024.21,-1078888113.03,-1966778859.23
Net Other Financing Charges,502952695.6,803027994.43,-22250582.34,-980357324.63
Cash Dividends Paid,-199632748.34,-249631352.82,-276546145.78,-324619750.07
Net Issuance Payments Of Debt,193192830.46,-106648617.4,-780091384.91,-661801784.53
Net Long Term Debt Issuance,193192830.46,-106648617.4,-780091384.91,-661801784.53
Long Term Debt Payments,-6142341391.68,-9201788617.4,-8641011175.64,-6902960646.59
Long Term Debt Issuance,6335534222.14,9095140000.0,7860919790.73,6241158862.06
Investing Cash Flow,-604618607.43,-400381961.89,-63340649.49,-625089642.04
Net Other Investing Changes,-197561905.02,-199494151.97,-108921476.0,-265051755.0
Net Investment Purchase And Sale,-5000000.0,801460.23,,338586267.2
Sale Of Investment,,801460.23,,338586267.2
Purchase Of Investment,-5000000.0,,,
Net Business Purchase And Sale,,,,
Sale Of Business,,,,
Net PPE Purchase And Sale,-402056702.41,-201689270.15,45580826.51,-698624154.24
Sale Of PPE,135520162.75,300274722.46,348940644.52,27041374.72
Purchase Of PPE,-537576865.16,-501963992.61,-303359818.01,-725665528.96
Operating Cash Flow,276184951.32,78927705.68,-494701341.3,1842175820.16
Change In Working Capital,-1482348704.82,-1700503572.44,-1860696481.07,3473112424.78
Change In Other Current Assets,-45047111.4,-36611511.45,-83038697.65,98331192.5
Change In Payable,-599738069.03,291138842.1,1155809910.38,-80722597.08
Change In Inventory,207123180.01,-950713118.55,-368903671.2,491550441.49
Change In Receivables,-1044686704.4,-1004317784.54,-2564564022.6,2963953387.87
Other Non Cash Items,304670407.96,328847671.14,291421179.45,414830509.85
Depreciation And Amortization,1048167399.95,969469149.98,922345167.84,1022177479.0
Amortization Cash Flow,412426374.53,348985718.93,268081913.98,292930600.31
Depreciation,635741025.42,620483431.05,654263253.86,729246878.69
Gain Loss On Investment Securities,182098963.04,93107612.02,26305351.18,383469662.02
Gain Loss On Sale Of PPE,1409902.71,3875606.51,-67734985.63,6043716.39
Net Income From Continuing Operations,165886024.38,129322129.72,74042916.61,-5695573680.79
Cash Flowsfromusedin Operating Activities Direct,276184951.32,78927705.68,-494701341.3,1842175820.16
Taxes Refund Paid Direct,-91309950.04,-127501476.78,-196722387.01,283044179.2
Classesof Cash Payments,-23968690471.42,-19608000587.93,-15226294708.92,-16004429136.96
Other Cash Paymentsfrom Operating Activities,-337546790.44,-492877397.32,-449353815.36,-309309246.13
Paymentson Behalfof Employees,-2262120722.51,-2199639034.11,-2043963071.28,-2281528301.18
Paymentsto Suppliersfor Goodsand Services,-21369022958.47,-16915484156.5,-12732977822.28,-13413591589.65
Classesof Cash Receiptsfrom Operating Activities,24336185372.78,19814429770.39,14928315754.63,17563560777.92
Other Cash Receiptsfrom Operating Activities,241286404.19,197187499.35,173346886.98,191771885.19
Receiptsfrom Customers,24094898968.59,19617242271.04,14754968867.65,17371788892.73
