,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-56068848.9475,-6141134.211319,-4204088.258555,-1505347.459883
Tax Rate For Calcs,0.25,0.075869,0.084921,0.182565
Normalized EBITDA,-41720212.84,-51780878.7,-4212983.82,12650209.2
Total Unusual Items,-224275395.79,-80943864.59,-49505921.74,-8245527.98
Total Unusual Items Excluding Goodwill,-224275395.79,-80943864.59,-49505921.74,-8245527.98
Net Income From Continuing Operation Net Minority Interest,-444864018.29,-221817878.58,-121938109.79,-26043911.65
Reconciled Depreciation,100238197.37,71064631.44,64170528.35,33941166.54
Reconciled Cost Of Revenue,703704752.27,552431745.09,339103843.72,303798733.78
EBITDA,-265995608.63,-132724743.29,-53718905.56,4404681.22
EBIT,-366233806.0,-203789374.73,-117889433.91,-29536485.32
Net Interest Income,-62365705.79,-37895643.7,-16284662.98,-2324023.76
Interest Expense,61916156.79,37104079.95,16220887.39,2813662.44
Interest Income,148362.3,-36980782.45,177536.38,828170.98
Normalized Income,-276657471.4475,-147015148.201319,-76636276.308555,-19303731.129883
Net Income From Continuing And Discontinued Operation,-444864018.29,-221817878.58,-121938109.79,-26043911.65
Total Expenses,802618178.77,635171740.39,389798542.35,364100826.04
Total Operating Income As Reported,-428023567.93,-236131900.13,-133759733.5,-33078681.07
Diluted Average Shares,155546860.0,154040193.0,154352038.0,153199480.0
Basic Average Shares,155546860.0,154040193.0,154352038.0,153199480.0
Diluted EPS,-2.86,-1.44,-0.79,-0.17
Basic EPS,-2.86,-1.44,-0.79,-0.17
Net Income Common Stockholders,-444864018.29,-221817878.58,-121938109.79,-26043911.65
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-444864018.29,-221817878.58,-121938109.79,-26043911.65
Minority Interests,1112868.7,799218.24,783440.08,400221.01
Net Income Including Noncontrolling Interests,-445976886.99,-222617096.82,-122721549.87,-26444132.66
Net Income Continuous Operations,-445976886.99,-222617096.82,-122721549.87,-26444132.66
Tax Provision,17826924.2,-18276357.86,-11388771.43,-5906015.1
Pretax Income,-428149962.79,-240893454.68,-134110321.3,-32350147.76
Other Non Operating Income Expenses,-126394.86,-4761554.55,-350587.8,728533.31
Special Income Charges,-224275395.79,-80943864.59,-49505921.74,-8245527.98
Other Special Charges,-36052.64,36213.43,,-10919.95
Write Off,-32182.38,1663712.19,1431822.96,509883.23
Impairment Of Capital Assets,224343630.81,79243938.97,48074098.78,7746564.7
Net Non Operating Interest Income Expense,-62365705.79,-37895643.7,-16284662.98,-2324023.76
Total Other Finance Cost,449549.0,914861.25,241311.97,338532.3
Interest Expense Non Operating,61916156.79,37104079.95,16220887.39,2813662.44
Interest Income Non Operating,148362.3,-36980782.45,177536.38,828170.98
Operating Income,-153245071.36,-128166883.53,-59948303.86,-714443.8
Operating Expense,98913426.5,82739995.3,50694698.63,60302092.26
Other Operating Expenses,7096960.09,4400228.49,3843239.91,2968894.7
Depreciation And Amortization In Income Statement,13051935.51,9714721.88,8703183.23,6579612.34
Depreciation Income Statement,13051935.51,9714721.88,8703183.23,6579612.34
Research And Development,35557483.16,27530726.83,21824916.67,24821183.37
Selling General And Administration,22652642.45,20548071.76,11510980.55,13632238.07
Selling And Marketing Expense,7433763.39,8205518.2,4401342.42,7188464.21
General And Administrative Expense,15218879.06,12342553.56,7109638.13,6443773.86
Gross Profit,-54331644.86,-45426888.23,-9253605.23,59587648.46
Cost Of Revenue,703704752.27,552431745.09,339103843.72,303798733.78
Total Revenue,649373107.41,507004856.86,329850238.49,363386382.24
Operating Revenue,649373107.41,507004856.86,329850238.49,363386382.24
