,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2579213965.0,2579213965.0,2579213965.0,2579213965.0
Share Issued,2579213965.0,2579213965.0,2579213965.0,2579213965.0
Net Debt,6292409568.86,2533226690.33,3759821830.09,2260315721.23
Total Debt,18563445886.37,15772581147.72,17540403458.01,12161997170.98
Tangible Book Value,7808486549.78,7691189231.68,7221236250.1,6346978090.89
Invested Capital,23672368327.32,21910958694.34,23426342467.62,16842724487.99
Working Capital,12914010557.57,13219892120.4,10794140914.45,8452291398.08
Net Tangible Assets,7808486549.78,7691189231.68,7221236250.1,6346978090.89
Capital Lease Obligations,354976488.56,470702344.35,459546104.44,482235518.83
Common Stock Equity,9914702465.97,9932193503.06,9134905409.64,8000289198.35
Total Capitalization,21957754354.73,19898111406.53,15110884561.86,11229648910.36
Total Equity Gross Minority Interest,21715811028.71,21023156168.81,18842377093.32,15658836468.47
Minority Interest,11801108562.74,11090962665.75,9707471683.68,7658547270.12
Stockholders Equity,9914702465.97,9932193503.06,9134905409.64,8000289198.35
Retained Earnings,5519986125.95,5480925821.68,4814738966.78,3747341985.08
Additional Paid In Capital,1164867914.37,1068263278.8,1000081318.52,1002458345.53
Capital Stock,2579213965.0,2579213965.0,2579213965.0,2579213965.0
Common Stock,2579213965.0,2579213965.0,2579213965.0,2579213965.0
Total Liabilities Net Minority Interest,32058991536.21,29076869622.03,33549076382.58,21414358734.26
Total Non Current Liabilities Net Minority Interest,16065025817.78,13357878588.9,9357151818.12,5987258170.15
Other Non Current Liabilities,1460566580.45,712490055.03,714255275.15,720193465.54
Tradeand Other Payables Non Current,1019591673.54,1167004610.93,1355030819.55,1015018719.2
Non Current Deferred Revenue,887507493.66,687058684.36,570320064.25,434665783.35
Non Current Deferred Taxes Liabilities,299331692.81,354704990.76,282020402.51,105784971.22
Long Term Debt And Capital Lease Obligation,12398028377.32,10436620247.82,6435525256.66,3711595230.84
Long Term Capital Lease Obligation,354976488.56,470702344.35,459546104.44,482235518.83
Long Term Debt,12043051888.76,9965917903.47,5975979152.22,3229359712.01
Current Liabilities,15993965718.43,15718991033.13,24191924564.46,15427100564.11
Other Current Liabilities,64991900.95,46628393.29,37221163.16,132428500.45
Current Debt And Capital Lease Obligation,6165417509.05,5335960899.9,11104878201.35,8450401940.14
Current Debt,1714613972.59,2012847287.81,8315457905.76,5613075577.63
Payables,9508862554.1,10004183013.32,12595625707.75,5895814117.9
Other Payable,1299483887.94,1173611670.85,1239271277.96,1039498624.85
Dividends Payable,1969483.4,1726761.02,1509286.07,7897428.02
Total Tax Payable,358176455.43,453373376.43,534496932.12,534078552.77
Accounts Payable,7849232727.33,8375471205.02,10820348211.6,4314339512.26
Total Assets,53774802564.92,50100025790.84,52391453475.9,37073195202.73
Total Non Current Assets,24866826288.92,21161142637.31,17405387996.99,13193803240.54
Other Non Current Assets,1368005202.76,945315299.4,629601962.82,502726104.58
Non Current Deferred Assets,199301654.15,216530386.77,221420227.98,176799903.47
Non Current Deferred Taxes Assets,671974142.6,605082396.94,528324626.31,351866700.64
Investmentin Financial Assets,580363555.72,580909625.7,471422057.72,437961669.43
Available For Sale Securities,580363555.72,580909625.7,471422057.72,437961669.43
Long Term Equity Investment,889834079.96,1099444907.59,1250390994.48,1267318460.82
Investment Properties,554689143.97,569268063.84,1173878228.37,838534020.1
Goodwill And Other Intangible Assets,2106215916.19,2241004271.38,1913669159.54,1653311107.46
Other Intangible Assets,1655527284.26,1761612683.51,1453579373.21,1182783375.22
Goodwill,450688631.93,479391587.87,460089786.33,470527732.24
Net PPE,18483954718.18,14885419663.09,11129522750.19,7652879600.92
Accumulated Depreciation,-5900577587.04,-4786744915.19,-4053233357.31,-3575056526.11
Gross PPE,24384532305.22,19672164578.28,15182756107.5,11227936127.03
Construction In Progress,3864233621.85,3159719792.97,2691285760.85,2133505099.44
Other Properties,1359512778.57,1346062609.66,1079510802.52,999822243.2
Machinery Furniture Equipment,10196933306.41,8563754741.69,6468566691.31,4640796998.28
Buildings And Improvements,,,,
Properties,8963852598.39,6602627433.96,4943392852.82,3453811786.11
Current Assets,28907976276.0,28938883153.53,34986065478.91,23879391962.19
Other Current Assets,2162513286.93,1428912771.32,1022732355.85,736360057.85
Hedging Assets Current,,,,
Assets Held For Sale Current,,3586482.19,287064292.72,59603759.18
Prepaid Assets,253373556.17,119931812.12,384858991.35,575860630.66
Inventory,11239670423.9,10536290414.81,12194083474.95,10140827539.98
Inventories Adjustments Allowances,0.0,0.0,0.0,-33654260.79
Other Inventories,7172787595.1,7123502005.82,7010115171.97,7567423273.85
Finished Goods,1408689728.96,1287080769.27,1669372395.44,930620868.67
Work In Process,1238950041.09,1042959412.93,1296713888.97,758853459.98
Raw Materials,1419243058.75,1082748226.79,2217882018.57,917584198.27
Other Receivables,2095997322.74,1854946434.39,2506042085.08,2042905170.84
Accounts Receivable,4998823860.78,4929686236.31,6372524173.95,3367014117.51
Allowance For Doubtful Accounts Receivable,-364152371.18,-373625725.33,-434839889.97,-403038508.7
Gross Accounts Receivable,5362976231.96,5303311961.64,6807364063.92,3770052626.21
Cash Cash Equivalents And Short Term Investments,8157597825.48,10065529002.39,12218760105.01,6956820686.17
Other Short Term Investments,692341532.99,619990501.44,1687144877.12,374701117.76
Cash And Cash Equivalents,7465256292.49,9445538500.95,10531615227.89,6582119568.41
Cash Equivalents,856124465.03,755651831.51,2838907502.14,577311690.45
Cash Financial,6609131827.46,8689886669.44,7692707725.75,6004807877.96
