,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,780242234.0,780242234.0,780242234.0,780242234.0
Share Issued,780242234.0,780242234.0,780242234.0,780242234.0
Net Debt,,,,
Total Debt,392565282.66,594515885.36,695813430.03,713932718.67
Tangible Book Value,1557446583.75,1550711764.62,1634245820.3,1859375736.02
Invested Capital,2012568078.49,2201047949.98,2456030622.56,2770213426.07
Working Capital,919583670.38,937154466.73,1238947100.19,1434366370.95
Net Tangible Assets,1557446583.75,1550711764.62,1634245820.3,1859375736.02
Capital Lease Obligations,953909.06,13813670.63,13470080.58,12180059.68
Common Stock Equity,1647876493.75,1649769127.09,1796066863.92,2087953453.27
Total Capitalization,1741876493.75,1809769127.09,1971066863.92,2272953453.27
Total Equity Gross Minority Interest,1708853094.64,1666394128.99,1925322232.93,2213813205.18
Minority Interest,60976600.89,16625001.9,129255369.01,125859751.91
Stockholders Equity,1647876493.75,1649769127.09,1796066863.92,2087953453.27
Treasury Stock,23997562.0,0.0,,
Retained Earnings,-2363981588.85,-2434016852.95,-2306186927.03,-2013987840.1
Additional Paid In Capital,3209709385.4,3265723786.72,3265723786.72,3265723786.72
Capital Stock,780242234.0,780242234.0,780242234.0,780242234.0
Common Stock,780242234.0,780242234.0,780242234.0,780242234.0
Total Liabilities Net Minority Interest,3178825341.81,3776156482.35,3860662581.79,4256571955.81
Total Non Current Liabilities Net Minority Interest,330566443.15,431332873.75,454186771.41,474232197.21
Other Non Current Liabilities,19246402.39,31553579.56,30513380.76,29217248.24
Non Current Deferred Revenue,216121594.43,225552618.52,234726980.56,246998899.1
Non Current Deferred Taxes Liabilities,244537.27,413005.04,476329.51,835990.19
Long Term Debt And Capital Lease Obligation,94953909.06,173813670.63,188470080.58,197180059.68
Long Term Capital Lease Obligation,953909.06,13813670.63,13470080.58,12180059.68
Long Term Debt,94000000.0,160000000.0,175000000.0,185000000.0
Current Liabilities,2848258898.66,3344823608.6,3406475810.38,3782339758.6
Other Current Liabilities,87797485.1,136105491.33,14985338.91,33170122.3
Current Debt And Capital Lease Obligation,297611373.6,420702214.73,507343349.45,516752658.99
Current Debt,270691584.74,391278822.89,484963758.64,497259972.8
Payables,1921005150.5,2088570591.78,2217204661.73,2303783479.99
Other Payable,133437248.04,165255577.21,156162539.67,183298991.8
Dividends Payable,0.0,0.0,,
Total Tax Payable,51052529.99,39445890.58,40768597.17,47966324.86
Accounts Payable,1736515372.47,1883869123.99,2020273524.89,2072518163.33
Total Assets,4887678436.45,5442550611.34,5785984814.72,6470385160.99
Total Non Current Assets,1119835867.41,1160572536.01,1140561904.15,1253679031.44
Other Non Current Assets,32502268.08,37782483.31,36682076.91,19745269.74
Non Current Deferred Assets,9345832.75,15285050.65,9278715.04,10694526.44
Non Current Deferred Taxes Assets,55673217.14,53872735.27,58601771.45,63961766.72
Investmentin Financial Assets,10964519.52,10693635.5,13582012.56,16832747.0
Available For Sale Securities,10964519.52,10693635.5,13582012.56,16832747.0
Long Term Equity Investment,371686048.46,339990632.85,252871867.85,295162173.35
Investment Properties,214545324.27,224172490.45,231381123.81,241483953.83
Goodwill And Other Intangible Assets,90429910.0,99057362.47,161821043.62,228577717.25
Other Intangible Assets,81955974.27,90583426.74,105290124.92,120048988.19
Goodwill,8473935.73,8473935.73,56530918.7,108528729.06
Net PPE,334688747.19,379718145.51,376343292.91,377220877.11
Accumulated Depreciation,-190807750.36,-188816587.98,-176256378.13,-155701472.87
Gross PPE,525496497.55,568534733.49,552599671.04,532922349.98
Construction In Progress,5556565.44,515279.3,1979200.11,3603697.34
Other Properties,100487666.08,135511374.44,111151743.5,98265138.28
Machinery Furniture Equipment,107877861.11,117575943.3,125318295.91,116903082.84
Buildings And Improvements,,,,
Properties,311574404.92,314932136.45,314150431.52,314150431.52
Current Assets,3767842569.04,4281978075.33,4645422910.57,5216706129.55
Other Current Assets,34513409.02,61402218.64,53510612.35,85737657.38
Prepaid Assets,42195740.87,44427815.37,110283563.1,156540527.95
Inventory,989023242.71,1221683000.2,1228227565.3,1477552535.17
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,635350848.81,529421104.59,506059540.05,896771512.25
Work In Process,260378529.82,538713412.19,515521300.56,407901478.25
Raw Materials,93293864.08,153548483.42,206646724.69,172879544.67
Other Receivables,314535794.46,493874526.17,516196770.8,491467609.95
Accounts Receivable,1459209229.96,1575038596.32,1569413422.46,1538346374.07
Allowance For Doubtful Accounts Receivable,-354118890.05,-430249971.63,-443702515.16,-389287905.91
Gross Accounts Receivable,1813328120.01,2005288567.95,2013115937.62,1927634279.98
Cash Cash Equivalents And Short Term Investments,928365152.02,885551918.63,1167790976.56,1467061425.03
Other Short Term Investments,332432420.87,210536588.03,347094893.59,663169263.65
Cash And Cash Equivalents,595932731.15,675015330.6,820696082.97,803892161.38
Cash Equivalents,165635542.65,305262136.16,430423066.33,349301089.17
Cash Financial,430297188.5,369753194.44,390273016.64,454591072.21
