,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,408326898.0,400010000.0,400010000.0,400010000.0
Share Issued,408326898.0,400010000.0,400010000.0,400010000.0
Total Debt,391233363.96,353992215.13,75013463.34,73719614.42
Tangible Book Value,2157174357.38,1801426554.93,1533817585.55,1278695725.74
Invested Capital,3071304347.36,2708834567.69,2160844470.22,1920738964.44
Working Capital,733440720.46,741222369.1,834767636.59,752835328.45
Net Tangible Assets,2157174357.38,1801426554.93,1533817585.55,1278695725.74
Capital Lease Obligations,45887930.31,33215487.58,42065701.13,29362988.09
Common Stock Equity,2750810040.85,2412599428.8,2160844470.22,1920738964.44
Total Capitalization,2750810040.85,2412599428.8,2160844470.22,1920738964.44
Total Equity Gross Minority Interest,2835984126.0,2454273799.49,2190056480.09,1941222173.9
Minority Interest,85174085.15,41674370.69,29212009.87,20483209.46
Stockholders Equity,2750810040.85,2412599428.8,2160844470.22,1920738964.44
Treasury Stock,69529267.28,,,
Retained Earnings,888496151.54,701167200.55,568170228.89,435984795.91
Additional Paid In Capital,943745034.11,856072651.25,856072651.25,856072651.25
Capital Stock,408326898.0,400010000.0,400010000.0,400010000.0
Common Stock,408326898.0,400010000.0,400010000.0,400010000.0
Total Liabilities Net Minority Interest,3299654133.8,3312249064.19,2713410125.03,2685826758.76
Total Non Current Liabilities Net Minority Interest,49230839.36,37380599.37,44532335.87,29951253.6
Non Current Deferred Revenue,2003235.53,2623115.86,421780.36,588265.51
Non Current Deferred Taxes Liabilities,1339673.52,1541995.93,2044854.38,
Long Term Debt And Capital Lease Obligation,45887930.31,33215487.58,42065701.13,29362988.09
Long Term Capital Lease Obligation,45887930.31,33215487.58,42065701.13,29362988.09
Current Liabilities,3250423294.44,3274868464.82,2668877789.16,2655875505.16
Other Current Liabilities,127705992.17,102706303.16,81345811.98,71075722.15
Current Debt And Capital Lease Obligation,345345433.65,320776727.55,32947762.21,44356626.33
Current Debt,320494306.51,296235138.89,,
Payables,1847534408.81,1531440107.84,1206388081.88,1000178091.78
Other Payable,677064110.04,656890468.02,593660831.49,482826647.04
Dividends Payable,,,,
Total Tax Payable,141358502.82,135307085.76,74706198.84,45804935.21
Accounts Payable,1029111795.95,739242554.06,538021051.55,471546509.53
Total Assets,6135638259.8,5766522863.68,4903466605.12,4627048932.66
Total Non Current Assets,2151774244.9,1750432029.76,1399821179.37,1218338099.05
Other Non Current Assets,74511172.51,83068541.59,9942609.31,12080077.19
Non Current Deferred Assets,26945349.21,9576177.1,13876642.09,13196030.36
Non Current Deferred Taxes Assets,234944266.4,185273199.44,146639492.72,120619170.66
Investmentin Financial Assets,30582931.04,30744403.06,5990000.0,5990000.0
Available For Sale Securities,30582931.04,30744403.06,5990000.0,5990000.0
Long Term Equity Investment,153230602.93,112941216.41,106267713.18,101995476.28
Investment Properties,28296580.77,19368388.22,19968092.06,24501712.38
Goodwill And Other Intangible Assets,593635683.47,611172873.87,627026884.67,642043238.7
Other Intangible Assets,593635683.47,611172873.87,627026884.67,642043238.7
Net PPE,1009627658.57,698287230.07,470109745.34,297912393.48
Accumulated Depreciation,-111137877.1,-93500301.22,-84595544.91,-70738910.11
Gross PPE,1120765535.67,791787531.29,554705290.25,368651303.59
Construction In Progress,88739399.78,478215041.69,222991786.8,59519694.22
Other Properties,258023128.96,130601484.61,142092085.76,138047355.44
Machinery Furniture Equipment,69898128.64,65309948.56,71960361.26,59262697.99
Buildings And Improvements,,,,
Properties,704104878.29,117661056.43,117661056.43,111821555.94
Current Assets,3983864014.9,4016090833.92,3503645425.75,3408710833.61
Other Current Assets,2675438.32,478766.85,729953.55,808515.65
Prepaid Assets,97930699.84,124550652.2,156931687.33,176858576.21
Inventory,644616557.28,561279342.98,478669014.38,480818129.33
Other Inventories,644583105.25,561221407.93,478622348.98,480770387.14
Raw Materials,33452.03,57935.05,46665.4,47742.19
Other Receivables,1923168880.02,1529858099.11,1294127200.15,1165654689.19
Accounts Receivable,334136900.63,476385123.37,195847928.64,183712627.4
Allowance For Doubtful Accounts Receivable,-113490199.03,-111604802.32,-49981518.84,-32976669.59
Gross Accounts Receivable,447627099.66,587989925.69,245829447.48,216689296.99
Cash Cash Equivalents And Short Term Investments,981335538.81,1323538849.41,1377339641.7,1400858295.83
Other Short Term Investments,50132494.85,,,
Cash And Cash Equivalents,931203043.96,1323538849.41,1377339641.7,1400858295.83
Cash Equivalents,208593.0,533788.67,1199961.0,2493148.5
Cash Financial,930994450.96,1323005060.74,1376139680.7,1398365147.33
