,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-259895487.95,-105979862.72,187652741.96,334661390.03
Repayment Of Debt,-596000000.0,,,
Issuance Of Debt,619739549.34,296000000.0,,
Capital Expenditure,-297517798.05,-290885930.25,-155100194.7,-70082371.32
End Cash Position,907291007.56,1323005060.74,1376139680.7,1398365147.33
Beginning Cash Position,1323005060.74,1376139680.7,1398365147.33,1373642550.25
Changes In Cash,-415714053.18,-53134619.96,-22225466.63,24722597.08
Financing Cash Flow,-82546660.23,73839117.76,-210785278.59,-313292927.95
Net Other Financing Charges,107216987.26,-37224692.39,-48362761.39,-48259921.35
Cash Dividends Paid,-208475955.81,-184936189.85,-160004000.0,-265033006.6
Net Issuance Payments Of Debt,23739549.34,296000000.0,,
Net Long Term Debt Issuance,23739549.34,296000000.0,,
Long Term Debt Payments,-596000000.0,,,
Long Term Debt Issuance,619739549.34,296000000.0,,
Investing Cash Flow,-370789703.05,-311879805.25,-154193124.7,-66728236.32
Net Other Investing Changes,-50000000.0,,,
Net Investment Purchase And Sale,-23382900.0,-21320000.0,900000.0,2240000.0
Sale Of Investment,8765000.0,3680000.0,900000.0,2840000.0
Purchase Of Investment,-32147900.0,-25000000.0,,-600000.0
Net PPE Purchase And Sale,-297406803.05,-290559805.25,-155093124.7,-68968236.32
Sale Of PPE,110995.0,326125.0,7070.0,1114135.0
Purchase Of PPE,-297517798.05,-290885930.25,-155100194.7,-70082371.32
Capital Expenditure Reported,,,,
Operating Cash Flow,37622310.1,184906067.53,342752936.66,404743761.35
Change In Working Capital,-689519958.09,-461521518.02,-196113421.06,-122465634.36
Change In Other Current Assets,-49873389.37,-39136565.17,-23975467.68,-40527472.52
Change In Payable,-200681391.32,269694006.92,-6679361.14,264137680.85
Change In Inventory,-83337214.3,-82610328.6,2149114.95,-82266934.25
Change In Receivables,-355627963.1,-609468631.17,-167607707.19,-263808908.44
Other Non Cash Items,20260542.71,14268878.99,9961886.85,11759434.53
Deferred Tax,,,,
Depreciation And Amortization,77392124.76,81182503.74,81176675.34,69447056.72
Amortization Cash Flow,20410839.5,23802984.61,14535973.66,11895055.15
Depreciation,56981285.26,57379519.13,66640701.68,57552001.57
Gain Loss On Investment Securities,-13629640.66,-14473022.9,-5604851.25,-7183677.46
Gain Loss On Sale Of PPE,198156.72,195696.95,242884.75,736329.7
Net Income From Continuing Operations,501027376.38,439420769.46,406084416.06,361680836.86
Cash Flowsfromusedin Operating Activities Direct,37622310.1,184906067.53,342752936.66,404743761.35
Taxes Refund Paid Direct,-170279959.15,-132381303.47,-130323094.71,-190668758.62
Classesof Cash Payments,-2047702620.92,-1905542256.82,-1968149396.22,-1870606090.74
Other Cash Paymentsfrom Operating Activities,-401525749.15,-281732449.22,-374269518.9,-274640105.73
Paymentson Behalfof Employees,-1237069888.85,-1232244011.59,-1108329367.22,-1065470493.03
Paymentsto Suppliersfor Goodsand Services,-409106982.92,-391565796.01,-485550510.1,-530495491.98
Classesof Cash Receiptsfrom Operating Activities,2255604890.17,2222829627.82,2441225427.59,2466018610.71
Other Cash Receiptsfrom Operating Activities,181385740.47,142153131.17,214837501.65,137239876.35
Receiptsfrom Customers,2074219149.7,2080676496.65,2226387925.94,2328778734.36
