,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1135019485.0,1137597085.0,1137597085.0,1069526426.0
Share Issued,1135019485.0,1137597085.0,1137597085.0,1069526426.0
Net Debt,191178044.34,195629539.77,112735645.43,190298153.9
Total Debt,807798625.45,880787345.25,817186125.77,890175579.4
Tangible Book Value,873613923.95,1028854734.86,1508589020.04,1073282751.84
Invested Capital,2457138298.63,2517831250.85,2626801916.19,2226327776.64
Working Capital,522475898.36,818659201.15,1084901405.56,724057605.22
Net Tangible Assets,873613923.95,1028854734.86,1508589020.04,1073282751.84
Capital Lease Obligations,12174828.79,20667473.35,22754419.17,34241817.62
Common Stock Equity,1743188068.26,1707127722.61,1903624030.08,1485561201.03
Total Capitalization,1791835159.48,1766498528.61,1929483430.08,1572942751.55
Total Equity Gross Minority Interest,1740904430.7,1710373874.57,1847795408.61,1457342726.62
Minority Interest,-2283637.56,3246151.96,-55828621.47,-28218474.41
Stockholders Equity,1743188068.26,1707127722.61,1903624030.08,1485561201.03
Retained Earnings,528332877.84,468057900.71,413213578.65,364229412.24
Additional Paid In Capital,33706180.49,17839739.47,226185456.34,
Capital Stock,1135019485.0,1137597085.0,1137597085.0,1069526426.0
Common Stock,1135019485.0,1137597085.0,1137597085.0,1069526426.0
Total Liabilities Net Minority Interest,1853404746.39,1976350513.88,1657080746.36,2004632520.9
Total Non Current Liabilities Net Minority Interest,141822098.5,228949821.58,71131044.78,139466776.83
Tradeand Other Payables Non Current,73390131.0,138137385.29,10740446.67,11076257.31
Non Current Deferred Taxes Liabilities,7610047.49,10774156.94,11776778.94,6767151.38
Long Term Debt And Capital Lease Obligation,60821920.01,80038279.35,48613819.17,121623368.14
Long Term Capital Lease Obligation,12174828.79,20667473.35,22754419.17,34241817.62
Long Term Debt,48647091.22,59370806.0,25859400.0,87381550.52
Current Liabilities,1711582647.89,1747400692.3,1585949701.58,1865165744.07
Other Current Liabilities,70614002.49,63848778.0,143217260.95,67330136.57
Current Debt And Capital Lease Obligation,746976705.44,800749065.9,768572306.6,768552211.26
Current Debt,665303139.15,751332722.24,697318486.11,653385025.09
Payables,883085014.18,847524635.58,659318154.14,997612068.4
Other Payable,292286553.32,250909633.02,187033556.22,392611339.48
Dividends Payable,6140335.27,6140335.27,6490458.04,5941649.67
Total Tax Payable,20309712.25,7636368.84,8038646.68,40075564.64
Accounts Payable,564348413.34,582838298.45,457755493.2,558983514.61
Total Assets,3594309177.09,3686724388.45,3504876154.97,3461975247.52
Total Non Current Assets,1360250630.84,1120664495.0,834025047.83,872751898.23
Other Non Current Assets,78063792.69,29308462.74,10783061.4,10783061.4
Non Current Deferred Assets,3424409.97,4630967.49,6873648.93,9404645.92
Non Current Deferred Taxes Assets,59677845.27,53280236.67,41253456.85,35112065.6
Investmentin Financial Assets,40232078.68,40232078.68,40232078.68,19232078.68
Available For Sale Securities,40232078.68,40232078.68,40232078.68,19232078.68
Long Term Equity Investment,110209509.57,110363948.35,140980587.63,171011048.7
Investment Properties,39884040.35,36632765.87,30677373.95,31293368.39
Goodwill And Other Intangible Assets,869574144.31,678272987.75,395035010.04,412278449.19
Other Intangible Assets,491285780.3,369423337.71,86185360.0,103350204.73
Goodwill,378288364.01,308849650.04,308849650.04,308928244.46
Net PPE,159184810.0,167943047.45,168189830.35,183637180.35
Accumulated Depreciation,-354404315.82,-378871837.44,-388592826.3,-404357873.59
Gross PPE,513589125.82,546814884.89,556782656.65,587995053.94
Construction In Progress,,1637421.64,22427724.0,11308539.05
Other Properties,33661579.8,43331092.11,39311149.24,50743340.78
Machinery Furniture Equipment,273539625.54,273232659.89,280465520.41,301737336.72
Buildings And Improvements,,,,224205837.39
Properties,206387920.48,228613711.25,214578263.0,224205837.39
Current Assets,2234058546.25,2566059893.45,2670851107.14,2589223349.29
Other Current Assets,30269946.86,27627586.22,18309052.05,23258745.82
Prepaid Assets,36385911.02,43770429.84,60492560.07,60212282.18
Inventory,644461185.8,750605918.14,887407227.4,826233732.17
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,606271553.23,696975387.83,810521467.58,758130132.84
Work In Process,25787648.0,36981537.47,55277829.6,55148660.31
Raw Materials,12401984.57,16648992.84,21607930.22,12954939.02
Other Receivables,167351806.94,159371155.26,268693011.92,280108157.1
Accounts Receivable,832817509.6,969610815.52,825507015.02,848942010.31
Allowance For Doubtful Accounts Receivable,-53849325.05,-49863042.83,-50620852.06,-57250613.07
Gross Accounts Receivable,886666834.65,1019473858.35,876127867.08,906192623.38
Cash Cash Equivalents And Short Term Investments,522772186.03,615073988.47,610442240.68,550468421.71
Cash And Cash Equivalents,522772186.03,615073988.47,610442240.68,550468421.71
Cash Equivalents,283705510.47,316696755.17,260187392.69,307635511.48
Cash Financial,239066675.56,298377233.3,350254847.99,242832910.23
