,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-504066.061661,-66919.356619,-274703.609442,-1321018.246308
Tax Rate For Calcs,0.184036,0.049858,0.09108,0.219211
Total Unusual Items,-2738948.36,-1342188.8,-3016064.62,-6026228.4
Total Unusual Items Excluding Goodwill,-2738948.36,-1342188.8,-3016064.62,-6026228.4
Net Income From Continuing Operation Net Minority Interest,727965112.13,424951566.18,422356594.84,1632123985.51
Reconciled Depreciation,188157665.48,186178394.5,167592700.03,146587290.78
Net Interest Income,968562641.77,972016979.73,1216554403.58,1170139394.45
Interest Expense,987329409.24,1204821422.83,1214932376.32,1231601752.01
Interest Income,1955892051.01,2176838402.56,2431486779.9,2401741146.46
Normalized Income,730199994.428339,426226835.623381,425097955.850558,1636829195.663692
Net Income From Continuing And Discontinued Operation,727965112.13,424951566.18,422356594.84,1632123985.51
Diluted Average Shares,2599875400.0,2655947289.0,2639728718.0,2632458041.0
Basic Average Shares,2599875400.0,2655947289.0,2639728718.0,2632458041.0
Diluted EPS,0.28,0.16,0.16,0.62
Basic EPS,0.28,0.16,0.16,0.62
Net Income Common Stockholders,727965112.13,424951566.18,422356594.84,1632123985.51
Net Income,727965112.13,424951566.18,422356594.84,1632123985.51
Minority Interests,1259109.69,4722885.2,4311406.13,-50199598.62
Net Income Including Noncontrolling Interests,726706002.44,420228680.98,418045188.71,1682323584.13
Net Income Continuous Operations,726706002.44,420228680.98,418045188.71,1682323584.13
Tax Provision,163904753.69,22051365.78,41891061.34,472323249.81
Pretax Income,890610756.13,442280046.76,459936250.05,2154646833.94
Other Non Operating Income Expenses,6729452.12,-41657323.72,14129126.73,-14857710.1
Special Income Charges,-2738948.36,-1342188.8,-3016064.62,-6026228.4
Other Special Charges,2738948.36,1342188.8,443832.97,599122.8
Write Off,,0.0,2572231.65,5427105.6
Gain On Sale Of Security,1008396864.67,384518765.04,-74164144.46,1052457437.42
Operating Expense,2780651247.76,2609546353.53,2594866706.42,2742544270.88
Other Operating Expenses,50550668.38,51868543.37,49183730.22,51351205.71
Depreciation And Amortization In Income Statement,186816495.45,184837224.47,166251529.99,145469649.08
Amortization,60299768.96,49213152.51,38997364.77,32469456.02
Depreciation Income Statement,126516726.49,135624071.96,127254165.22,113000193.06
Selling General And Administration,2500394728.06,508657201.61,477588050.98,457686880.42
General And Administrative Expense,2500394728.06,508657201.61,477588050.98,457686880.42
Rent And Landing Fees,11925123.32,3718512.53,6812382.62,13473580.94
Total Revenue,3878740100.1,3201547435.11,3384867304.46,5051468697.32
Operating Revenue,3878740100.1,3201547435.11,3384867304.46,5051468697.32
