,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5684040321.31,496987621.32,1629018234.68,3740992299.62
Repayment Of Debt,-13671169242.0,-17568964900.0,-18078656442.0,-22695799000.0
Issuance Of Debt,18211598870.0,15432900000.0,16663037922.0,27488133420.0
Capital Expenditure,-87219622.53,-158478648.86,-133712629.14,-98864159.26
End Cash Position,38575617450.03,27068528870.78,29801554930.02,29950856072.78
Beginning Cash Position,27068528870.78,29801554930.02,29950856072.78,22163560859.41
Effect Of Exchange Rate Changes,615366.7,543749.05,2794479.0,-700027.74
Changes In Cash,11506473212.55,-2733569808.29,-152095621.76,7787995241.11
Financing Cash Flow,3651832456.14,-3076690349.47,-2531850548.46,3716196452.76
Net Other Financing Charges,-91684278.4,-84377847.68,-84588108.33,-106216398.83
Cash Dividends Paid,-796912893.46,-856247601.79,-1031546846.66,-921870794.78
Net Issuance Payments Of Debt,4540429628.0,-2136064900.0,-1415618520.0,4792334420.0
Net Long Term Debt Issuance,4540429628.0,-2136064900.0,-1415618520.0,4792334420.0
Long Term Debt Payments,-13671169242.0,-17568964900.0,-18078656442.0,-22695799000.0
Long Term Debt Issuance,18211598870.0,15432900000.0,16663037922.0,27488133420.0
Investing Cash Flow,2083380812.57,-312345729.0,617024062.88,231942329.47
Net Other Investing Changes,,,,-5268812.39
Net Investment Purchase And Sale,2166140379.07,-154041709.48,750204306.66,336017450.4
Sale Of Investment,7563309769.95,7256460543.46,11873106799.66,6819917937.79
Purchase Of Investment,-5397169390.88,-7410502252.94,-11122902493.0,-6483900487.39
Net PPE Purchase And Sale,-82759566.5,-158304019.52,-133180243.78,-98806308.54
Sale Of PPE,4460056.03,174629.34,532385.36,57850.72
Purchase Of PPE,-87219622.53,-158478648.86,-133712629.14,-98864159.26
Capital Expenditure Reported,,,,
Operating Cash Flow,5771259943.84,655466270.18,1762730863.82,3839856458.88
Change In Working Capital,4698301825.91,-525859090.08,4193374756.17,3401730297.9
Change In Other Current Assets,15393128.67,22915972.03,-62202693.95,-89903513.79
Change In Payable,6237652243.05,-7067096500.76,3215772596.82,12328858597.32
Change In Receivables,-1447335519.19,1038018240.71,1039804853.3,-8837224785.63
Other Non Cash Items,662757914.61,736746480.23,783251771.67,765132089.69
Provisionand Write Offof Assets,255061982.02,87433430.71,334909700.29,209946677.63
Depreciation And Amortization,188157665.48,186178394.5,167592700.03,146587290.78
Amortization Cash Flow,60299768.96,49213152.51,38997364.77,32469456.02
Depreciation,127857896.52,136965241.99,128595335.26,114117834.76
Gain Loss On Investment Securities,-766119334.36,-254977824.27,-114058043.77,-22274940.06
Net Foreign Currency Exchange Gain Loss,-615366.7,-543749.05,-2794479.0,700027.74
Gain Loss On Sale Of PPE,2738948.36,1342188.8,443832.97,600457.75
Net Income From Continuing Operations,726706002.44,420228680.98,418045188.71,1682323584.13
Cash Flowsfromusedin Operating Activities Direct,5771259943.84,655466270.18,1762730863.82,3839856458.88
Classesof Cash Payments,-10546448033.76,-13792515659.09,-10665776741.52,-14213904896.0
Other Cash Paymentsfrom Operating Activities,-4067057145.42,-3136502941.62,-6025721869.92,-2134148910.13
Paymentson Behalfof Employees,-1672373062.72,-1954906148.21,-1988915062.07,-2125352678.75
Classesof Cash Receiptsfrom Operating Activities,16317707977.6,14447981929.27,12428507605.34,18053761354.88
Other Cash Receiptsfrom Operating Activities,1099792848.95,526922711.84,2442312801.63,576464961.6
