,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,507537461.0,507537461.0,507537461.0,485756156.0
Share Issued,507537461.0,507537461.0,507537461.0,485756156.0
Net Debt,444641116.88,30833703.85,254347870.1,132759861.43
Total Debt,1113388923.47,1076511034.17,1307232858.29,763321693.9
Tangible Book Value,3168332753.3,2937022329.62,2611593844.78,2027232805.18
Invested Capital,4488646614.75,4023951671.89,4123085920.1,3130311054.91
Working Capital,1178097139.78,963973233.25,1158991267.62,856879108.36
Net Tangible Assets,3168332753.3,2937022329.62,2611593844.78,2027232805.18
Capital Lease Obligations,66023.79,,,
Common Stock Equity,3513514355.6,3277675210.21,2953443350.55,2389599864.48
Total Capitalization,3756408772.26,3431932154.65,3467450524.74,2499599864.48
Total Equity Gross Minority Interest,3514576424.55,3277698014.1,2953443350.55,2389599864.48
Minority Interest,1062068.95,22803.89,,
Stockholders Equity,3513514355.6,3277675210.21,2953443350.55,2389599864.48
Retained Earnings,1622601888.78,1417852190.15,1174270110.3,990356570.12
Additional Paid In Capital,1155945834.79,1155945834.79,1155945834.79,813895708.99
Capital Stock,507537461.0,507537461.0,507537461.0,485756156.0
Common Stock,507537461.0,507537461.0,507537461.0,485756156.0
Total Liabilities Net Minority Interest,2567289293.23,2568211139.54,2846746973.42,1996400294.94
Total Non Current Liabilities Net Minority Interest,329998700.2,356259348.15,715269357.73,183334331.42
Other Non Current Liabilities,6056180.43,116978108.39,114021710.39,5353245.03
Non Current Deferred Revenue,66160200.94,72303524.12,78132996.07,61485897.35
Non Current Deferred Taxes Liabilities,14821878.38,12720771.2,9107477.08,6495189.04
Long Term Debt And Capital Lease Obligation,242960440.45,154256944.44,514007174.19,110000000.0
Long Term Capital Lease Obligation,66023.79,,,
Long Term Debt,242894416.66,154256944.44,514007174.19,110000000.0
Current Liabilities,2237290593.03,2211951791.39,2131477615.69,1813065963.52
Other Current Liabilities,222013801.6,44492770.0,32363577.62,39015777.46
Current Debt And Capital Lease Obligation,870428483.02,922254089.73,793225684.1,653321693.9
Current Debt,732237842.49,592019517.24,655635395.36,630711190.43
Payables,978006282.35,1067669083.39,1137962913.98,909057682.94
Other Payable,108257046.36,101314524.14,81845527.68,71734098.82
Dividends Payable,,,,
Total Tax Payable,21386621.91,27938958.3,21668785.31,25523356.5
Accounts Payable,848362614.08,938415600.95,1034448600.99,811800227.62
Total Assets,6081865717.78,5845909153.64,5800190323.97,4386000159.42
Total Non Current Assets,2666477984.97,2669984129.0,2509721440.66,1716055087.54
Other Non Current Assets,146175030.61,121057332.76,121950538.81,35851226.27
Non Current Deferred Assets,21210811.93,26258259.15,29414464.92,19551439.71
Non Current Deferred Taxes Assets,38855482.71,37698564.84,38300679.82,31737222.61
Investmentin Financial Assets,92268807.88,57679971.8,26080005.23,28623820.16
Available For Sale Securities,92268807.88,57679971.8,26080005.23,28623820.16
Long Term Equity Investment,50794171.41,51369775.58,15467357.95,20673438.72
Investment Properties,,,,11298585.09
Goodwill And Other Intangible Assets,345181602.3,340652880.59,341849505.77,362367059.3
Other Intangible Assets,112587234.83,108058513.12,109255138.3,129772691.83
Goodwill,232594367.47,232594367.47,232594367.47,232594367.47
Net PPE,1971992078.13,2035267344.28,1936658888.16,1205952295.68
Accumulated Depreciation,-879670398.31,-622858363.89,-516020411.13,-463105491.1
Gross PPE,2851662476.44,2658125708.17,2452679299.29,1669057786.78
Construction In Progress,144001458.22,28013285.65,840355965.97,539879727.24
Other Properties,1509377447.47,1508197640.84,693161927.41,285342896.24
Machinery Furniture Equipment,498780931.96,453631709.39,350139978.26,300695015.13
Buildings And Improvements,,,,
Properties,699502638.79,668283072.29,569021427.65,543140148.17
Current Assets,3415387732.81,3175925024.64,3290468883.31,2669945071.88
Other Current Assets,221404736.22,69001005.54,28424395.76,4419695.79
Prepaid Assets,75436092.24,62325871.33,35020766.53,37443147.54
Inventory,869458684.91,846905983.38,850209157.55,819701484.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,
Finished Goods,286747503.01,298962730.5,373936608.89,397286547.93
Work In Process,304180461.24,263655082.48,225382254.99,199353260.81
Raw Materials,278530720.66,284288170.4,250890293.67,223061675.4
Other Receivables,546948354.64,315266780.79,360903152.82,385477946.37
Accounts Receivable,1039391398.25,1010252183.15,809092228.68,652107122.24
Allowance For Doubtful Accounts Receivable,-82521434.99,-88012809.42,-76372622.29,-57678305.45
Gross Accounts Receivable,1121912833.24,1098264992.57,885464850.97,709785427.69
Cash Cash Equivalents And Short Term Investments,662748466.55,872173200.45,1206819181.97,770795675.8
Other Short Term Investments,132257324.28,156730442.62,291524482.52,162844346.8
Cash And Cash Equivalents,530491142.27,715442757.83,915294699.45,607951329.0
Cash Equivalents,42561067.14,90779273.27,122085897.9,162814436.11
Cash Financial,487930075.13,624663484.56,793208801.55,445136892.89
