,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,404219000.0,404219000.0,404219000.0,404219000.0
Share Issued,404219000.0,404219000.0,404219000.0,404219000.0
Net Debt,94238148.44,132891871.2,171783999.38,190963446.42
Total Debt,532783735.76,462377398.25,547279642.75,642113753.99
Tangible Book Value,1120174669.42,1126566578.43,1079906438.38,1071257927.45
Invested Capital,1831394776.37,1797516087.46,1801538134.41,1919522314.14
Working Capital,744227206.54,762981489.18,765981824.52,753161668.6
Net Tangible Assets,1120174669.42,1126566578.43,1079906438.38,1071257927.45
Capital Lease Obligations,3837498.35,5060531.85,5670615.93,6906402.06
Common Stock Equity,1354425012.84,1369004428.1,1320323037.34,1315605196.66
Total Capitalization,1600683471.66,1672928027.62,1657248615.05,1608977516.5
Total Equity Gross Minority Interest,1366626071.15,1384306211.52,1327588154.05,1321960482.24
Minority Interest,12201058.31,15301783.42,7265116.71,6355285.58
Stockholders Equity,1354425012.84,1369004428.1,1320323037.34,1315605196.66
Retained Earnings,402879234.29,406453161.98,364066096.73,365114773.0
Additional Paid In Capital,449693742.18,449693742.18,452202439.12,452202439.12
Capital Stock,404219000.0,404219000.0,404219000.0,404219000.0
Common Stock,404219000.0,404219000.0,404219000.0,404219000.0
Total Liabilities Net Minority Interest,776280307.77,670578618.73,776256438.81,908324015.25
Total Non Current Liabilities Net Minority Interest,276195415.08,325509529.58,366080522.78,320810291.16
Other Non Current Liabilities,11739775.54,,,158733.0
Tradeand Other Payables Non Current,9358552.18,10669557.42,17653571.75,16772128.32
Non Current Deferred Revenue,2147858.51,2334337.87,2704089.52,2074587.3
Non Current Deferred Taxes Liabilities,2853271.68,3521502.92,3126667.87,1526120.64
Long Term Debt And Capital Lease Obligation,250095957.17,308984131.37,342596193.64,300278721.9
Long Term Capital Lease Obligation,3837498.35,5060531.85,5670615.93,6906402.06
Long Term Debt,246258458.82,303923599.52,336925577.71,293372319.84
Current Liabilities,500084892.69,345069089.15,410175916.03,587513724.09
Other Current Liabilities,8071407.97,468873.96,5513233.03,5873753.18
Current Debt And Capital Lease Obligation,282687778.59,153393266.88,204683449.11,341835032.09
Current Debt,230711304.71,124588059.84,144289519.36,310544797.64
Payables,194145962.02,177781875.61,181298462.85,224135201.55
Other Payable,72669052.34,71472105.38,70255010.4,65940720.52
Total Tax Payable,14613217.21,8980746.08,12386246.37,14570251.73
Accounts Payable,106863692.47,97329024.15,98657206.08,143624229.3
Total Assets,2142906378.92,2054884830.25,2103844592.86,2230284497.49
Total Non Current Assets,898594279.69,946834251.92,927686852.31,889609104.8
Other Non Current Assets,315420.65,360300.0,,900000.0
Non Current Deferred Assets,3575573.45,3542391.3,3826320.99,3464669.3
Non Current Deferred Taxes Assets,15695301.65,14392255.3,14203994.01,12841742.7
Investmentin Financial Assets,134406199.04,149553885.08,123548361.62,101751591.2
Held To Maturity Securities,7199522.07,7091393.76,6970972.23,6381363.04
Available For Sale Securities,127206676.97,142462491.32,116577389.39,95370228.16
Long Term Equity Investment,39668992.01,35374178.46,30606059.06,26737946.28
Goodwill And Other Intangible Assets,234250343.42,242437849.67,240416598.96,244347269.21
Other Intangible Assets,221870035.13,230057541.38,228036290.67,231966960.92
Goodwill,12380308.29,12380308.29,12380308.29,12380308.29
Net PPE,470682449.47,501173392.11,515085517.67,499565886.11
Accumulated Depreciation,-255117348.77,-231880189.66,-199562301.84,-172504569.36
Gross PPE,725799798.24,733053581.77,714647819.51,672070455.47
Construction In Progress,5051441.84,8364660.84,6312688.54,224044124.97
Other Properties,142284036.38,134003531.54,91648124.15,86599443.85
Machinery Furniture Equipment,10205073.28,9848823.45,42196222.91,36010767.15
Buildings And Improvements,,,,
Properties,568259246.74,580836565.94,574490783.91,325416119.5
Current Assets,1244312099.23,1108050578.33,1176157740.55,1340675392.69
Other Current Assets,50003338.86,39910465.24,13398679.05,40331306.17
Prepaid Assets,42120614.53,23377049.79,25960090.22,13421828.13
Inventory,324976767.09,317769238.35,364883993.51,383433928.78
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,77424602.37,61111556.83,53528893.55,101372661.85
Work In Process,68877838.7,60534052.13,70654450.43,58706007.3
Raw Materials,178674326.02,196123629.39,240700649.53,223355259.63
Other Receivables,88187569.6,97741753.94,119245077.89,141591083.43
Accounts Receivable,254689309.99,238629270.97,209057197.51,213940808.31
Allowance For Doubtful Accounts Receivable,-31828289.88,-29833496.39,-26036878.71,-23903009.8
Gross Accounts Receivable,286517599.87,268462767.36,235094076.22,237843818.11
Cash Cash Equivalents And Short Term Investments,484334499.16,390622800.04,443612702.37,547956437.87
Other Short Term Investments,101602884.07,95003011.88,134181604.68,135002766.81
Cash And Cash Equivalents,382731615.09,295619788.16,309431097.69,412953671.06
Cash Equivalents,5951195.47,2271480.37,570913.72,460331.62
Cash Financial,376780419.62,293348307.79,308860183.97,412493339.44
