,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,577416564.52,216289681.22,292725368.04,58972535.59
Repayment Of Debt,-50000000.0,-288836637.31,-113500000.0,-60000000.0
Issuance Of Debt,0.0,240000000.0,120703108.0,201633529.31
Capital Expenditure,-123602064.66,-147367716.84,-145843721.27,-143318401.54
End Cash Position,538187844.72,459854907.94,455671417.79,284747433.38
Beginning Cash Position,459854907.94,455671417.79,284747433.38,223009249.84
Effect Of Exchange Rate Changes,-1379554.87,3026857.2,6661406.23,4222796.57
Changes In Cash,79712491.65,1156632.95,164262578.18,57515386.97
Financing Cash Flow,-235062866.45,-60667565.9,-35528855.24,111750108.07
Net Other Financing Charges,-25019341.99,96633877.63,5856925.91,-722970.49
Cash Dividends Paid,-160043524.46,-108464806.22,-48588889.15,-29160450.75
Net Issuance Payments Of Debt,-50000000.0,-48836637.31,7203108.0,141633529.31
Net Long Term Debt Issuance,-50000000.0,-48836637.31,7203108.0,141633529.31
Long Term Debt Payments,-50000000.0,-288836637.31,-113500000.0,-60000000.0
Long Term Debt Issuance,0.0,240000000.0,120703108.0,201633529.31
Investing Cash Flow,-386243271.08,-301833199.21,-238777655.89,-256525658.23
Net Investment Purchase And Sale,-264089803.39,-104666339.6,-92955432.59,-113438209.34
Sale Of Investment,1011557194.68,454433285.4,418958284.74,115561790.66
Purchase Of Investment,-1275646998.07,-559099625.0,-511913717.33,-229000000.0
Net Business Purchase And Sale,0.0,-52701927.77,-36200.82,
Purchase Of Business,0.0,-52701927.77,-36200.82,
Net PPE Purchase And Sale,-122153467.69,-144464931.84,-145786022.48,-143087448.89
Sale Of PPE,1448596.97,2902785.0,57698.79,230952.65
Purchase Of PPE,-123602064.66,-147367716.84,-145843721.27,-143318401.54
Operating Cash Flow,701018629.18,363657398.06,438569089.31,202290937.13
Change In Working Capital,84302243.2,-173594746.79,-49536543.77,-88654666.94
Change In Other Current Assets,-10986900.22,-15436513.38,6213480.75,-3278656.86
Change In Payable,257837476.75,-18857995.4,658079269.29,410545668.47
Change In Inventory,31519994.53,3568846.15,-264556756.32,-221463180.32
Change In Receivables,-194068327.86,-142869084.16,-449272537.49,-274458498.23
Other Non Cash Items,22043386.67,16869612.01,3432930.02,5164329.7
Depreciation And Amortization,69200680.03,56934563.6,38603475.75,28945036.66
Amortization Cash Flow,9700798.82,3513292.74,1687211.34,2452271.76
Depreciation,59499881.21,53421270.86,36916264.41,26492764.9
Gain Loss On Investment Securities,-4353199.91,-5585211.91,-5228572.4,-5332435.47
Gain Loss On Sale Of PPE,452817.75,-110918.71,-351338.62,1350072.45
Net Income From Continuing Operations,474293055.7,424365518.91,401067753.2,223545451.1
Cash Flowsfromusedin Operating Activities Direct,701018629.18,363657398.06,438569089.31,202290937.13
Taxes Refund Paid Direct,-81045626.96,-114202181.2,-71581954.91,-4233558.89
Classesof Cash Payments,-2039972311.65,-2047208236.43,-1656525566.21,-1018448433.27
Other Cash Paymentsfrom Operating Activities,-204578215.16,-180942361.32,-164790679.95,-102480776.27
Paymentson Behalfof Employees,-614872114.76,-544228334.44,-408779040.27,-275830960.13
Paymentsto Suppliersfor Goodsand Services,-1220521981.73,-1322037540.67,-1082955845.99,-640136696.87
Classesof Cash Receiptsfrom Operating Activities,2822036567.79,2525067815.69,2166676610.43,1224972929.29
Other Cash Receiptsfrom Operating Activities,26898006.9,21468703.16,29991263.27,11669953.11
Receiptsfrom Customers,2795138560.89,2503599112.53,2136685347.16,1213302976.18
