,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,76732033.54,98048841.3,251480206.62,-156253235.12
Repayment Of Debt,-308370000.0,-481682152.2,-393660523.7,-225999259.33
Issuance Of Debt,215000000.0,331301076.0,544634675.9,418000000.0
Capital Expenditure,-34602646.03,-41767744.56,-78156040.4,-104749204.29
End Cash Position,110939915.37,210348547.67,333518980.82,168835488.28
Beginning Cash Position,210348547.67,333518980.82,168835488.28,157806760.77
Effect Of Exchange Rate Changes,81296.68,-49496.01,262136.63,1637996.08
Changes In Cash,-99489928.98,-123120937.14,164421355.91,9390731.43
Financing Cash Flow,-183717392.09,-237359429.62,105088929.87,156783916.6
Net Other Financing Charges,-58452550.44,-52058443.38,-15391931.55,-3643091.03
Cash Dividends Paid,-31894841.65,-34919910.04,-28257584.42,-31573733.04
Net Issuance Payments Of Debt,-93370000.0,-150381076.2,150974152.2,192000740.67
Net Long Term Debt Issuance,-93370000.0,-150381076.2,150974152.2,192000740.67
Long Term Debt Payments,-308370000.0,-481682152.2,-393660523.7,-225999259.33
Long Term Debt Issuance,215000000.0,331301076.0,544634675.9,418000000.0
Investing Cash Flow,-27107216.46,-25578093.38,-270303820.98,-95889154.34
Net Other Investing Changes,2555425.89,867248.53,-4071029.13,12602899.79
Net Investment Purchase And Sale,-3953000.0,2000000.0,227393.1,-4298151.09
Sale Of Investment,649000.0,2000000.0,227393.1,3689828.91
Purchase Of Investment,-4602000.0,,,-7987980.0
Net Business Purchase And Sale,,7483182.65,-188615794.91,
Sale Of Business,,7483182.65,,
Purchase Of Business,,,-188615794.91,
Net PPE Purchase And Sale,-25709642.35,-35928524.56,-77844390.04,-104193903.04
Sale Of PPE,8893003.68,5839220.0,311650.36,555301.25
Purchase Of PPE,-34602646.03,-41767744.56,-78156040.4,-104749204.29
Capital Expenditure Reported,,,,
Operating Cash Flow,111334679.57,139816585.86,329636247.02,-51504030.83
Change In Working Capital,145162643.95,113964305.72,236436521.74,-147592240.58
Change In Other Current Assets,15844678.38,-11532946.79,-5953821.37,-1099006.06
Change In Payable,6134628.29,-70689247.76,-125731976.61,-61517902.88
Change In Inventory,37277083.03,32247161.46,59072294.41,-34984871.56
Change In Receivables,85906254.25,163939338.81,309050025.31,-49990460.08
Other Non Cash Items,28925793.61,30314512.23,33503266.08,27630866.5
Deferred Tax,,,,
Depreciation And Amortization,81664550.49,81075495.38,72158330.56,55897258.86
Amortization Cash Flow,5770341.19,6270142.15,4298285.69,2370908.09
Depreciation,75894209.3,74805353.23,67860044.87,53526350.77
Gain Loss On Investment Securities,-216738.41,-5186307.03,434314.23,-1145808.31
Gain Loss On Sale Of PPE,5008699.48,-775517.4,-84075.84,1107108.68
Net Income From Continuing Operations,-178170107.13,-121130572.11,-12935015.1,1913893.5
Cash Flowsfromusedin Operating Activities Direct,111334679.57,139816585.86,329636247.02,-51504030.83
Taxes Refund Paid Direct,-30599167.4,-50875892.5,-44824245.77,-37335738.56
Classesof Cash Payments,-1107083343.21,-1597974395.9,-1827721443.18,-2384715422.36
Other Cash Paymentsfrom Operating Activities,-58841680.52,-52098732.21,-61346479.43,-49655487.81
Paymentson Behalfof Employees,-137588492.59,-150268791.32,-131068877.41,-160696925.23
Paymentsto Suppliersfor Goodsand Services,-910653170.1,-1395606872.37,-1635306086.34,-2174363009.32
Classesof Cash Receiptsfrom Operating Activities,1249017190.18,1788666874.26,2202181935.97,2370547130.09
Other Cash Receiptsfrom Operating Activities,23799734.66,24399550.88,31474886.54,44979863.71
Receiptsfrom Customers,1225217455.52,1764267323.38,2170707049.43,2325567266.38
