,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,85953.09242,-21653935.1825,-15211612.1275,-8634348.15
Tax Rate For Calcs,0.002887,0.25,0.25,0.25
Normalized EBITDA,-64650191.23,29386907.07,78767369.61,79036249.83
Total Unusual Items,29771071.31,-86615740.73,-60846448.51,-34537392.6
Total Unusual Items Excluding Goodwill,29771071.31,-86615740.73,-60846448.51,-34537392.6
Net Income From Continuing Operation Net Minority Interest,-62098314.49,-89050478.0,-41401197.35,-39483234.45
Reconciled Depreciation,25519629.54,26713178.95,26361882.5,19444604.4
Reconciled Cost Of Revenue,68020035.52,86141981.31,74438191.72,161045001.52
EBITDA,-34879119.92,-57228833.66,17920921.1,44498857.23
EBIT,-60398749.46,-83942012.61,-9286657.46,25054252.83
Net Interest Income,162123.97,-4689640.39,93461.07,6004317.27
Interest Expense,2822859.6,4606151.29,3914473.87,1940488.42
Interest Income,3912306.38,1332882.84,5013996.98,9487471.4
Normalized Income,-91783432.70758,-24088672.4525,4233639.0325,-13580190.0
Net Income From Continuing And Discontinued Operation,-62098314.49,-89050478.0,-41401197.35,-39483234.45
Total Expenses,300117216.99,304996140.12,276994332.21,405169432.09
Total Operating Income As Reported,-54683173.54,-99517628.42,-105615629.1,-54948967.36
Diluted Average Shares,712136634.0,712403824.0,751382892.0,712693763.0
Basic Average Shares,712136634.0,712403824.0,751382892.0,712693763.0
Diluted EPS,-0.0872,-0.125,-0.0551,-0.0554
Basic EPS,-0.0872,-0.125,-0.0551,-0.0554
Net Income Common Stockholders,-62098314.49,-89050478.0,-41401197.35,-39483234.45
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-62098314.49,-89050478.0,-41401197.35,-39483234.45
Minority Interests,940765.27,19449.52,28665.22,11119.99
Net Income Including Noncontrolling Interests,-63039079.76,-89069927.52,-41429862.57,-39494354.44
Net Income Continuous Operations,-63039079.76,-89069927.52,-41429862.57,-39494354.44
Tax Provision,-182529.3,521763.62,28228731.24,62608118.85
Pretax Income,-63221609.06,-88548163.9,-13201131.33,23113764.41
Other Non Operating Income Expenses,-8538435.52,10969464.52,92414497.77,78062731.77
Special Income Charges,30829433.11,-86748304.34,-59966146.31,-34537392.6
Other Special Charges,-4835583.66,126.78,1630.63,2931484.43
Write Off,-58843783.43,64321202.15,19114779.56,-50552025.77
Impairment Of Capital Assets,32849933.98,22426975.41,40849736.12,82157933.94
Net Non Operating Interest Income Expense,162123.97,-4689640.39,93461.07,6004317.27
Total Other Finance Cost,927322.81,1416371.94,1006062.04,1542665.71
Interest Expense Non Operating,2822859.6,4606151.29,3914473.87,1940488.42
Interest Income Non Operating,3912306.38,1332882.84,5013996.98,9487471.4
Operating Income,-83622243.74,-15451701.28,-47102784.18,-19943987.79
Operating Expense,232097181.47,218854158.81,202556140.49,244124430.57
Other Operating Expenses,616478.35,889316.92,2769457.06,2898444.16
Depreciation And Amortization In Income Statement,6440576.01,8351458.51,27207578.56,7733802.17
Amortization,986175.43,1274750.49,731737.41,1696247.89
Depreciation Income Statement,5454400.58,7076708.02,26475841.15,6037554.28
Research And Development,4879295.23,5230053.88,6360832.56,6736794.95
Selling General And Administration,152988874.92,141319681.63,108313647.89,161588842.67
Selling And Marketing Expense,109634638.13,111534570.05,75259077.91,118587763.17
General And Administrative Expense,43354236.79,29785111.58,33054569.98,43001079.5
Gross Profit,148474937.73,203402457.53,155453356.31,224180442.78
Cost Of Revenue,68020035.52,86141981.31,74438191.72,161045001.52
Total Revenue,216494973.25,289544438.84,229891548.03,385225444.3
Operating Revenue,216494973.25,289544438.84,229891548.03,385225444.3
