,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-1426822.102563,-543967.699848,-205399.948428,-3169624.34
Tax Rate For Calcs,0.083243,0.05807,0.029723,0.25
Normalized EBITDA,195085047.84,182171153.78,166556624.68,171303948.04
Total Unusual Items,-17140488.53,-9367480.1,-6910465.1,-12678497.36
Total Unusual Items Excluding Goodwill,-17140488.53,-9367480.1,-6910465.1,-12678497.36
Net Income From Continuing Operation Net Minority Interest,62705997.34,72550353.38,73147951.97,66363645.62
Reconciled Depreciation,105639855.1,92746721.55,79717886.27,79382397.24
Reconciled Cost Of Revenue,769192032.29,723440713.76,846812167.93,681266831.95
EBITDA,177944559.31,172803673.68,159646159.58,158625450.68
EBIT,72304704.21,80056952.13,79928273.31,79243053.44
Net Interest Income,-4145908.15,-3110891.24,-3431985.19,-12332330.93
Interest Expense,4172766.67,3221757.8,4101574.51,13396114.39
Interest Income,259285.05,393091.32,830719.51,1202171.82
Normalized Income,78419663.767437,81373865.780152,79853017.121572,75872518.64
Net Income From Continuing And Discontinued Operation,62705997.34,72550353.38,73147951.97,66363645.62
Total Expenses,947101275.69,884240277.89,999976064.57,808486396.03
Total Operating Income As Reported,68795382.48,77266824.38,76208739.27,66938312.52
Diluted Average Shares,195956242.0,196082036.0,198109037.0,183559020.0
Basic Average Shares,195956242.0,196082036.0,198109037.0,183559020.0
Diluted EPS,0.32,0.37,0.369231,0.361538
Basic EPS,0.32,0.37,0.369231,0.361538
Net Income Common Stockholders,62705997.34,72550353.38,73147951.97,66363645.62
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,62705997.34,72550353.38,73147951.97,66363645.62
Minority Interests,245552.43,176963.45,-424947.73,21855.14
Net Income Including Noncontrolling Interests,62460444.91,72373389.93,73572899.7,66341790.48
Net Income Continuous Operations,62460444.91,72373389.93,73572899.7,66341790.48
Tax Provision,5671492.63,4461804.4,2253799.1,-494851.43
Pretax Income,68131937.54,76835194.33,75826698.8,65846939.05
Other Non Operating Income Expenses,-663444.94,-431630.05,-382040.47,-1091373.47
Special Income Charges,-17140488.53,-9367480.1,-6910465.1,-12678497.36
Other Special Charges,604845.58,76553.84,104054.69,829324.29
Write Off,1347790.29,-696893.21,993417.16,829858.47
Impairment Of Capital Assets,15187852.66,9987819.47,5812993.25,11019314.6
Net Non Operating Interest Income Expense,-4145908.15,-3110891.24,-3431985.19,-12332330.93
Total Other Finance Cost,232426.53,282224.76,161130.19,138388.36
Interest Expense Non Operating,4172766.67,3221757.8,4101574.51,13396114.39
Interest Income Non Operating,259285.05,393091.32,830719.51,1202171.82
Operating Income,93791062.16,92102711.2,86008557.44,89109088.05
Operating Expense,177909243.4,160799564.13,153163896.64,127219564.08
Other Operating Expenses,10322920.76,11652372.33,-168922.14,6535977.22
Depreciation And Amortization In Income Statement,14043912.05,10707537.89,5893471.57,6111520.06
Depreciation Income Statement,14043912.05,10707537.89,5893471.57,6111520.06
Research And Development,62956492.51,63849545.74,70001981.14,53294342.68
Selling General And Administration,37524905.48,31374032.35,38445621.67,27598346.04
Selling And Marketing Expense,12367684.45,11218468.1,17813499.71,12572138.96
General And Administrative Expense,25157221.03,20155564.25,20632121.96,15026207.08
Gross Profit,271700305.56,252902275.33,239172454.08,216328652.13
Cost Of Revenue,769192032.29,723440713.76,846812167.93,681266831.95
Total Revenue,1040892337.85,976342989.09,1085984622.01,897595484.08
Operating Revenue,1040892337.85,976342989.09,1085984622.01,897595484.08
