,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-2674321787.79,-1903325134.77,-1302743764.96,-2501253488.8
Repayment Of Debt,-8847865055.85,-6942559685.41,-4949094522.84,-3881312325.44
Issuance Of Debt,10713256434.79,9028536852.7,7514229489.15,4680887654.55
Capital Expenditure,-6146401441.14,-5001298513.82,-3713953239.98,-5378417923.74
End Cash Position,5166150735.52,4938477893.55,5333970951.05,5198165327.15
Beginning Cash Position,4938477893.55,5333970951.05,5198165327.15,6867532390.05
Effect Of Exchange Rate Changes,-5926446.51,38901596.86,-11956900.67,90870635.46
Changes In Cash,233599288.48,-434394654.36,147762524.57,-1760237698.36
Financing Cash Flow,1683442568.12,1713037981.6,2105284602.12,691857693.36
Net Other Financing Charges,415619485.48,131550227.71,-22555649.59,314634202.7
Cash Dividends Paid,-508893475.07,-389914931.61,-322595651.94,-344416035.03
Net Issuance Payments Of Debt,1865391378.94,2085977167.29,2565134966.31,799575329.11
Net Long Term Debt Issuance,1865391378.94,2085977167.29,2565134966.31,799575329.11
Long Term Debt Payments,-8847865055.85,-6942559685.41,-4949094522.84,-3881312325.44
Long Term Debt Issuance,10713256434.79,9028536852.7,7514229489.15,4680887654.55
Investing Cash Flow,-4921922932.99,-5245406015.01,-4368731552.57,-5329259826.66
Net Other Investing Changes,,,-44452585.15,
Net Investment Purchase And Sale,-292438823.95,-261685205.0,-617087988.25,-324774242.4
Sale Of Investment,1624127380.46,2335610150.8,392196587.05,15725757.6
Purchase Of Investment,-1916566204.41,-2597295355.8,-1009284575.3,-340500000.0
Net Business Purchase And Sale,,,,
Sale Of Business,,,,
Net PPE Purchase And Sale,-4629484109.04,-4983720810.01,-3707190979.17,-5004485584.26
Sale Of PPE,1516917332.1,17577703.81,6762260.81,373932339.48
Purchase Of PPE,-6146401441.14,-5001298513.82,-3713953239.98,-5378417923.74
Operating Cash Flow,3472079653.35,3097973379.05,2411209475.02,2877164434.94
Change In Working Capital,-545680464.67,-249959441.25,-320488147.95,-522324389.55
Change In Other Current Assets,59736033.77,-33038090.61,-76135657.23,-26524247.5
Change In Payable,227418106.85,64846772.97,-25932092.2,-466924884.66
Change In Inventory,-686391980.86,2023844.27,128384502.37,-103641397.04
Change In Receivables,-146442624.43,-283791967.88,-346804900.89,74766139.65
Other Non Cash Items,344200515.79,321409780.73,268442186.17,223730763.15
Depreciation And Amortization,2971172645.21,2603007058.53,2433389869.02,2299650326.13
Amortization Cash Flow,37964689.59,34466798.82,32675983.6,31054678.79
Depreciation,2933207955.62,2568540259.71,2400713885.42,2268595647.34
Gain Loss On Investment Securities,-218350106.47,-307493137.17,-310150266.93,-36155049.13
Gain Loss On Sale Of PPE,-2470903.37,-12336452.86,-887029.48,-194841346.04
Net Income From Continuing Operations,806370326.57,659098608.73,278097173.51,1022624843.09
Cash Flowsfromusedin Operating Activities Direct,3472079653.35,3097973379.05,2411209475.02,2877164434.94
Taxes Refund Paid Direct,-8980071.59,-153280439.19,-75423579.2,-178129923.82
Classesof Cash Payments,-12694527014.93,-10724108915.56,-8356878967.32,-8976409881.22
Other Cash Paymentsfrom Operating Activities,-334963377.02,-434962767.1,-448122489.83,-402675680.07
Paymentson Behalfof Employees,-3775573127.86,-3291488170.03,-2943065406.39,-2933033835.38
Paymentsto Suppliersfor Goodsand Services,-8583990510.05,-6997657978.43,-4965691071.1,-5640700365.77
Classesof Cash Receiptsfrom Operating Activities,16175586739.87,13975362733.8,10843512021.54,12031704239.98
Other Cash Receiptsfrom Operating Activities,778319891.87,715138695.04,671516212.39,1081266792.69
Receiptsfrom Customers,15397266848.0,13260224038.76,10171995809.15,10950437447.29
