,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,3537268.401062,4086586.671209,63446808.3775,5678765.612983
Tax Rate For Calcs,0.088428,0.047622,0.25,0.043808
Normalized EBITDA,4135448564.74,3509851373.27,2658976511.7,3443759892.4
Total Unusual Items,40001895.27,85812144.89,253787233.51,129629554.85
Total Unusual Items Excluding Goodwill,40001895.27,85812144.89,253787233.51,129629554.85
Net Income From Continuing Operation Net Minority Interest,710508576.43,616251021.39,226323275.35,753951688.27
Reconciled Depreciation,2971172645.21,2603007058.53,2433389869.02,2299650326.13
Reconciled Cost Of Revenue,14931570294.39,12715676796.81,10291594214.66,9900846295.02
EBITDA,4175450460.01,3595663518.16,2912763745.21,3573389447.25
EBIT,1204277814.8,992656459.63,479373876.19,1273739121.12
Net Interest Income,-202603482.42,-138802514.72,-107859396.91,-69775625.66
Interest Expense,319685152.76,300600430.38,248740411.13,204263049.17
Interest Income,122983828.9,166891644.09,144910134.32,141461776.28
Normalized Income,674043949.561062,534525463.171209,35982850.2175,630000899.032983
Net Income From Continuing And Discontinued Operation,710508576.43,616251021.39,226323275.35,753951688.27
Total Expenses,16248596281.96,13901626514.09,11218044020.68,10883175241.38
Rent Expense Supplemental,5642268.06,6877297.35,8070667.74,5623403.17
Total Operating Income As Reported,882173533.37,689168067.0,232692175.22,1076897219.75
Diluted Average Shares,3283311351.0,3204633497.0,3205712115.0,3204214570.0
Basic Average Shares,3229584438.0,3204633497.0,3205712115.0,3204214570.0
Diluted EPS,0.2164,0.1923,0.0706,0.2353
Basic EPS,0.22,0.1923,0.0706,0.2353
Net Income Common Stockholders,710508576.43,616251021.39,226323275.35,753951688.27
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,710508576.43,616251021.39,226323275.35,753951688.27
Minority Interests,-95861750.14,-42847587.34,-51773898.16,-268673154.82
Net Income Including Noncontrolling Interests,806370326.57,659098608.73,278097173.51,1022624843.09
Net Income Continuous Operations,806370326.57,659098608.73,278097173.51,1022624843.09
Tax Provision,78222335.47,32957420.52,-47463708.45,46851228.86
Pretax Income,884592662.04,692056029.25,230633465.06,1069476071.95
Other Non Operating Income Expenses,2419128.67,2887962.25,-2058710.16,-7421147.8
Special Income Charges,-115137990.79,-71484023.79,-61723989.38,112164041.33
Other Special Charges,-1699649.5,-12762938.55,-1081701.3,-196643328.62
Write Off,21433680.69,18274141.21,20891087.63,-1996915.92
Impairment Of Capital Assets,95403959.6,65972821.13,41914603.05,86476203.21
Net Non Operating Interest Income Expense,-202603482.42,-138802514.72,-107859396.91,-69775625.66
Total Other Finance Cost,5902158.56,5093728.43,4029120.1,6974352.77
Interest Expense Non Operating,319685152.76,300600430.38,248740411.13,204263049.17
Interest Income Non Operating,122983828.9,166891644.09,144910134.32,141461776.28
Operating Income,965319011.83,559990592.12,80201238.71,1022785277.74
Operating Expense,1317025987.57,1185949717.28,926449806.02,982328946.36
Other Operating Expenses,107438080.74,85764475.31,80362588.65,69042807.21
Depreciation And Amortization In Income Statement,183555191.33,132658138.9,122390705.22,108393381.18
Amortization,26755381.49,23112756.67,21055207.47,19683873.85
Depreciation Income Statement,156799809.84,109545382.23,101335497.75,88709507.33
Research And Development,1037534018.8,943356957.44,693914042.89,708228864.99
Selling General And Administration,182849062.32,170656039.42,149857191.85,134463588.27
Selling And Marketing Expense,29431765.85,26854334.65,19768968.05,18746679.85
General And Administrative Expense,153417296.47,143801704.77,130088223.8,115716908.42
Rent And Landing Fees,5642268.06,6877297.35,8070667.74,5623403.17
Gross Profit,2282344999.4,1745940309.4,1006651044.73,2005114224.1
Cost Of Revenue,14931570294.39,12715676796.81,10291594214.66,9900846295.02
Total Revenue,17213915293.79,14461617106.21,11298245259.39,11905960519.12
Operating Revenue,17213915293.79,14461617106.21,11298245259.39,11905960519.12
