,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,977170720.0,977170720.0,977170720.0,977170720.0
Share Issued,977170720.0,977170720.0,977170720.0,977170720.0
Total Debt,744933231.6,944916950.83,603817241.56,248151111.1
Tangible Book Value,7495865310.25,6870136835.27,5843220591.1,4729952062.06
Invested Capital,8614419338.63,8018681343.38,6811916861.14,5311661012.7
Working Capital,2547694892.87,3479708817.66,2515731381.57,1878031485.4
Net Tangible Assets,7495865310.25,6870136835.27,5843220591.1,4729952062.06
Capital Lease Obligations,9996946.87,,,
Common Stock Equity,7879483053.9,7244415600.88,6218111564.02,5096549665.49
Total Capitalization,7879483053.9,7312379876.72,6418296925.14,5136597443.26
Total Equity Gross Minority Interest,8116765738.42,7451877903.34,6428865384.3,5261102388.06
Minority Interest,237282684.52,207462302.46,210753820.28,164552722.57
Stockholders Equity,7879483053.9,7244415600.88,6218111564.02,5096549665.49
Other Equity Interest,,,,
Treasury Stock,470708576.89,89474551.78,33452297.71,220041688.8
Retained Earnings,4796085493.06,3888301551.1,2953472662.03,2174464542.6
Additional Paid In Capital,1646307680.73,1612727397.37,1584043044.68,1653108236.71
Capital Stock,977170720.0,977170720.0,977170720.0,977170720.0
Common Stock,977170720.0,977170720.0,977170720.0,977170720.0
Total Liabilities Net Minority Interest,6049312144.75,5564149131.45,3441723878.98,2567735544.43
Total Non Current Liabilities Net Minority Interest,381356360.97,406330525.23,517916573.37,274949131.42
Other Non Current Liabilities,,21219840.0,,
Tradeand Other Payables Non Current,67681638.2,55928845.09,36940510.52,31652997.44
Non Current Deferred Revenue,301946549.17,259659746.12,258071337.75,201135453.64
Non Current Deferred Taxes Liabilities,1731226.73,1557818.18,22719363.98,2112902.57
Long Term Debt And Capital Lease Obligation,9996946.87,67964275.84,200185361.12,40047777.77
Long Term Capital Lease Obligation,9996946.87,,,
Long Term Debt,,67964275.84,200185361.12,40047777.77
Current Liabilities,5667955783.78,5157818606.22,2923807305.61,2292786413.01
Other Current Liabilities,118440549.99,96066087.84,116605993.45,100547988.14
Current Debt And Capital Lease Obligation,734936284.73,876952674.99,403631880.44,208103333.33
Current Debt,734936284.73,706301466.66,393619936.0,175063569.44
Payables,2994643535.09,1879019281.43,1512562912.45,1469498665.91
Other Payable,289226687.19,231385904.02,169040452.63,168545123.92
Total Tax Payable,406771939.92,267215672.19,63017732.42,156007807.3
Accounts Payable,2298644907.98,1380417705.22,1280504727.4,1144945734.69
Total Assets,14166077883.17,13016027034.79,9870589263.28,7828837932.49
Total Non Current Assets,5950427206.52,4378499610.91,4431050576.1,3658020034.08
Other Non Current Assets,1317649609.76,,,
Non Current Deferred Taxes Assets,28740032.91,11768720.36,20442960.3,14470150.24
Investmentin Financial Assets,69131101.47,61587276.34,57964871.38,34927389.73
Available For Sale Securities,69131101.47,61587276.34,57964871.38,34927389.73
Long Term Equity Investment,1061404978.12,1105880102.27,1278702353.09,659295730.64
Goodwill And Other Intangible Assets,383617743.65,374278765.61,374890972.92,366597603.43
Other Intangible Assets,381569159.1,372230181.06,372842388.37,364549018.88
Goodwill,2048584.55,2048584.55,2048584.55,2048584.55
Net PPE,3089883740.61,2824984746.33,2699049418.41,2582729160.04
Accumulated Depreciation,-2740000657.02,-2430264014.36,-2118736511.34,-1904301562.73
Gross PPE,5829884397.63,5255248760.69,4817785929.75,4487030722.77
Construction In Progress,329889175.87,248138473.29,185572893.96,436211656.38
Other Properties,115538323.15,87286719.18,66847625.85,57549183.73
Machinery Furniture Equipment,3646247094.37,3310180502.0,3193241052.81,2789374905.48
Buildings And Improvements,,,,
Properties,1738209804.24,1609643066.22,1372124357.13,1203894977.18
Current Assets,8215650676.65,8637527423.88,5439538687.18,4170817898.41
Other Current Assets,33161889.84,58683332.04,60281218.13,51571316.09
Hedging Assets Current,85999.62,,,
Prepaid Assets,188878855.24,221606534.84,100185685.02,72682185.69
Inventory,3413209357.52,2441932383.7,1999236875.65,1490157115.83
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,1053621081.2,856455493.16,635493825.04,462699298.45
Work In Process,1267621790.61,941571468.97,686252561.44,536881497.47
Raw Materials,1091966485.71,643905421.57,677490489.17,490576319.91
Other Receivables,537563146.63,480086199.6,336268952.84,394416095.73
Accounts Receivable,1220940187.47,1115741593.88,961226845.89,835229725.53
Allowance For Doubtful Accounts Receivable,-87568051.59,-70040939.15,-57004268.7,-49773559.33
Gross Accounts Receivable,1308508239.06,1185782533.03,1018231114.59,885003284.86
Cash Cash Equivalents And Short Term Investments,2821811240.33,4319477379.82,1982339109.65,1326761459.54
Other Short Term Investments,100595890.4,6058711.76,1546809.87,53426533.53
Cash And Cash Equivalents,2721215349.93,4313418668.06,1980792299.78,1273334926.01
Cash Equivalents,581571808.3,713981304.39,38198367.47,89492519.73
Cash Financial,2139643541.63,3599437363.67,1942593932.31,1183842406.28
