,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,5017132462.0,5017132462.0,5017132462.0,5017132462.0
Share Issued,5017132462.0,5017132462.0,5017132462.0,5017132462.0
Net Debt,79169691920.67,68175790152.55,52247034659.13,51973541003.23
Total Debt,137975919985.53,122400935145.57,109114950384.41,93945868426.2
Tangible Book Value,31110252389.22,28562484908.25,26778068868.26,25098466259.3
Invested Capital,129028941027.59,115202125631.5,95852925666.82,94352852960.47
Working Capital,38571613580.68,37925893372.71,21495751473.9,28841973740.17
Net Tangible Assets,31110252389.22,28562484908.25,26778068868.26,25098466259.3
Capital Lease Obligations,59852968.82,67839395.5,69434002.4,103653259.68
Common Stock Equity,31170446343.4,28629405022.37,27000168473.03,25146931533.78
Total Capitalization,121784623365.99,105806599422.22,84591702774.09,82347135625.82
Total Equity Gross Minority Interest,45908900046.41,41546269158.19,39144855669.17,35518955320.53
Minority Interest,14738453703.01,12916864135.82,12144687196.14,10372023786.75
Stockholders Equity,31170446343.4,28629405022.37,27000168473.03,25146931533.78
Other Equity Interest,1200000000.0,,,
Treasury Stock,100199244.71,,,
Retained Earnings,10839135934.35,9592587969.85,8305712151.0,6724792104.67
Additional Paid In Capital,12217136468.51,12218336468.51,12218336468.51,13519074513.51
Capital Stock,5017132462.0,5017132462.0,5017132462.0,3716394417.0
Common Stock,5017132462.0,5017132462.0,5017132462.0,3716394417.0
Total Liabilities Net Minority Interest,173902694812.02,145623867273.49,134149959067.8,117811821759.23
Total Non Current Liabilities Net Minority Interest,93060196633.56,78711055909.78,59566445151.67,59694405931.71
Other Non Current Liabilities,81250000.0,228900000.0,369020760.14,480010000.3
Tradeand Other Payables Non Current,2049506012.74,840491168.79,1025365255.41,1533742972.54
Non Current Deferred Revenue,6775000.0,7700000.0,5875000.0,6150000.0
Non Current Deferred Taxes Liabilities,178660767.52,330188557.03,390349231.23,230354557.76
Long Term Debt And Capital Lease Obligation,90674029991.41,77245033795.35,57660968303.46,57303857351.72
Long Term Capital Lease Obligation,59852968.82,67839395.5,69434002.4,103653259.68
Long Term Debt,90614177022.59,77177194399.85,57591534301.06,57200204092.04
Long Term Provisions,69974861.89,58742388.61,114866601.43,140291049.39
Current Liabilities,80842498178.46,66912811363.71,74583513916.13,58117415827.52
Other Current Liabilities,15279928529.41,14776609661.36,17726923744.05,17706325986.84
Current Debt And Capital Lease Obligation,47301889994.12,45155901350.22,51453982080.95,36642011074.48
Current Debt,7244317661.6,9395526209.28,11261222892.73,12005717334.65
Payables,16902823939.82,5736782340.52,4613847849.42,3694007543.42
Other Payable,7141200211.49,3450362611.19,2480428502.16,2244621896.31
Dividends Payable,5929965.58,120379950.33,321008512.19,124352978.1
Total Tax Payable,300009133.9,301410507.31,486652672.21,610094335.52
Accounts Payable,9455684628.85,1864629271.69,1325758162.86,714938333.49
Total Assets,219811594858.43,187170136431.68,173294814736.97,153330777079.76
Total Non Current Assets,100397483099.29,82331431695.26,77215549346.94,66371387512.07
Other Non Current Assets,757148916.99,1372875965.14,1330607281.62,276598594.68
Non Current Deferred Assets,21288408.97,28254535.28,38725160.8,15486042.6
Non Current Deferred Taxes Assets,732361212.39,638149661.45,617544069.75,555987745.84
Investmentin Financial Assets,1388700319.4,4396919973.47,6227266756.97,7683501580.65
Held To Maturity Securities,1388700319.4,4396919973.47,6227266756.97,7683501580.65
Long Term Equity Investment,33107201595.03,30421077313.61,27978830410.91,21472881815.16
Investment Properties,18423125.61,22477676.23,26532226.85,30586777.47
Goodwill And Other Intangible Assets,60193954.18,66920114.12,222099604.77,48465274.48
Other Intangible Assets,60193954.18,66920114.12,222099604.77,48465274.48
Net PPE,35366068703.8,13375047956.31,1365893166.66,234942647.48
Accumulated Depreciation,-1251655549.53,-257328556.83,-91189253.35,-50575217.46
Gross PPE,36617724253.33,13632376513.14,1457082420.01,285517864.94
Construction In Progress,30854490.53,39344677.1,12496994.84,4973494.77
Other Properties,213826049.2,225505925.06,222111538.94,211815364.88
Machinery Furniture Equipment,36309145958.96,13303628156.34,1067259944.17,4831250.65
Buildings And Improvements,,,,
Properties,63897754.64,63897754.64,155213942.06,63897754.64
Current Assets,119414111759.14,104838704736.42,96079265390.03,86959389567.69
Other Current Assets,40848420015.28,39480109712.34,34650455557.49,28792669913.91
Restricted Cash,,513446907.86,77036990.85,25472382.41
Prepaid Assets,354773261.32,227469303.74,157807891.02,27359304.79
Inventory,1678300354.73,1179348565.23,961187491.21,1100800908.21
Inventories Adjustments Allowances,0.0,,,
Finished Goods,1678300354.73,1179348565.23,961187491.21,1100800908.21
Other Receivables,468691014.67,318835841.22,260869952.54,369145256.77
Accounts Receivable,771945471.89,212664273.54,119053460.98,110973401.08
Allowance For Doubtful Accounts Receivable,-39326344.54,-26968252.37,-26392184.72,-24113240.84
Gross Accounts Receivable,811271816.43,239632525.91,145445645.7,135086641.92
Cash Cash Equivalents And Short Term Investments,75291981641.25,63420277040.35,59929891036.79,56558440782.93
Other Short Term Investments,56603178877.73,45023346583.77,43324168502.13,39326060359.47
Cash And Cash Equivalents,18688802763.52,18396930456.58,16605722534.66,17232380423.46
Cash Equivalents,694382514.49,615301006.05,632723378.14,615153872.67
Cash Financial,17994420249.03,17781629450.53,15972999156.52,16617226550.79
