,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,109524606.83,22212128.34,-11050718.79,69626016.88
Repayment Of Debt,-175723254.21,-353937639.65,-203218197.87,-1046857402.24
Issuance Of Debt,391600000.0,294678577.02,351999999.0,171000000.0
Capital Expenditure,-75505439.16,-59319264.78,-68184668.31,-38655285.59
End Cash Position,1025675441.16,668576385.99,794828779.24,555043672.72
Beginning Cash Position,668576385.99,794828779.24,555043672.72,254376574.44
Effect Of Exchange Rate Changes,441513.44,567073.33,2768066.11,-862652.81
Changes In Cash,356657541.73,-126819466.58,237017040.41,301529751.09
Financing Cash Flow,189937019.18,-81242602.69,166065722.44,36053782.94
Net Other Financing Charges,34185334.34,14320762.65,40510482.77,970778791.82
Cash Dividends Paid,-10764404.53,-11804302.71,-17465937.48,-29083796.64
Net Issuance Payments Of Debt,215876745.79,-59259062.63,148781801.13,-875857402.24
Net Long Term Debt Issuance,215876745.79,-59259062.63,148781801.13,-875857402.24
Long Term Debt Payments,-175723254.21,-353937639.65,-203218197.87,-1046857402.24
Long Term Debt Issuance,391600000.0,294678577.02,351999999.0,171000000.0
Investing Cash Flow,-18309523.44,-127108257.01,13817368.45,157194665.68
Net Other Investing Changes,63960579.39,-120706248.87,1077581.74,-7811364.31
Net Investment Purchase And Sale,4206931.21,52760032.05,80923245.02,124622141.44
Sale Of Investment,5206931.21,66010032.05,126375745.02,216989436.44
Purchase Of Investment,-1000000.0,-13250000.0,-45452500.0,-92367295.0
Net Business Purchase And Sale,-11008754.88,,,78296694.65
Sale Of Business,,,,78296694.65
Purchase Of Business,-11008754.88,,,
Net PPE Purchase And Sale,-75468279.16,-59162040.19,-68183458.31,-37912806.1
Sale Of PPE,37160.0,157224.59,1210.0,742479.49
Purchase Of PPE,-75505439.16,-59319264.78,-68184668.31,-38655285.59
Capital Expenditure Reported,,,,
Operating Cash Flow,185030045.99,81531393.12,57133949.52,108281302.47
Change In Working Capital,162899401.43,34205273.17,66099014.3,114456172.99
Change In Other Current Assets,-2612667.6,5936891.15,-9182047.11,-12687935.48
Change In Payable,-75348673.13,-50764987.77,-20237032.37,118098929.13
Change In Inventory,990167.21,27644503.3,-46657159.11,63336008.42
Change In Receivables,239870574.95,51388866.49,142175252.89,-54290829.08
Other Non Cash Items,-17604834.2,-19960325.3,6585300.21,20928259.59
Deferred Tax,,,,
Depreciation And Amortization,55802231.77,72768606.88,76407618.0,74764116.91
Amortization Cash Flow,19136521.93,16833656.3,9244775.05,9003795.75
Depreciation,36665709.84,55934950.58,67162842.95,65760321.16
Gain Loss On Investment Securities,18877654.65,-87019510.13,-5780556.97,-47923731.93
Gain Loss On Sale Of PPE,-179259.8,264882.48,-160993.29,535352.54
Net Income From Continuing Operations,-80088456.71,-10017779.1,-76284033.17,-105937254.94
Cash Flowsfromusedin Operating Activities Direct,185030045.99,81531393.12,57133949.52,108281302.47
Taxes Refund Paid Direct,-126872553.77,-132631000.01,-114963590.25,-166121360.96
Classesof Cash Payments,-1483131505.14,-1346292863.27,-1329831164.15,-1525293701.74
Other Cash Paymentsfrom Operating Activities,-1060311575.44,-989132773.41,-935338490.08,-1079342030.43
Paymentson Behalfof Employees,-159044079.85,-145466634.37,-133487025.01,-130770151.68
Paymentsto Suppliersfor Goodsand Services,-263775849.85,-211693455.49,-261005649.06,-315181519.63
Classesof Cash Receiptsfrom Operating Activities,1795034104.9,1560455256.4,1501928703.92,1799696365.17
Other Cash Receiptsfrom Operating Activities,825199764.45,556428310.46,430653054.49,399657265.6
Receiptsfrom Customers,969834340.45,1004026945.94,1071275649.43,1400039099.57
