,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,4827256868.0,4827256868.0,4827256868.0,4827256868.0
Share Issued,4827256868.0,4827256868.0,4827256868.0,4827256868.0
Net Debt,265467039350.0,235456933871.0,203762130281.0,188749417052.0
Total Debt,330113519033.0,304311118824.0,280325755537.0,276961503529.0
Tangible Book Value,119417756204.0,112579856972.0,101888712890.0,96761577111.0
Invested Capital,448446805099.0,415293392826.0,380501190958.0,373726781864.0
Working Capital,148483547189.0,186235311633.0,182454526724.0,155695471999.0
Net Tangible Assets,119417756204.0,112579856972.0,101888712890.0,96761577111.0
Capital Lease Obligations,3724406538.0,4365333752.0,4427864310.0,2422828848.0
Common Stock Equity,122057692604.0,115347607754.0,104603299731.0,99188107183.0
Total Capitalization,191117870936.0,221956953403.0,211540285356.0,186461227805.0
Total Equity Gross Minority Interest,124388471554.0,115621670808.0,104897397951.0,99474695823.0
Minority Interest,2330778950.0,274063054.0,294098220.0,286588640.0
Stockholders Equity,122057692604.0,115347607754.0,104603299731.0,99188107183.0
Other Equity Interest,22100000000.0,22900000000.0,16400000000.0,16400000000.0
Retained Earnings,41278435697.0,33986396894.0,32823934064.0,29352829428.0
Capital Stock,4827256868.0,4827256868.0,4827256868.0,4827256868.0
Common Stock,4827256868.0,4827256868.0,4827256868.0,4827256868.0
Total Liabilities Net Minority Interest,658437695559.0,559094150638.0,519409188733.0,549289343613.0
Total Non Current Liabilities Net Minority Interest,73411347433.0,111600348814.0,112247830503.0,90559697934.0
Other Non Current Liabilities,79668479.0,10531666.0,2423089.0,2131972.0
Non Current Pension And Other Postretirement Benefit Plans,,,,8706270008.0
Non Current Accrued Expenses,444751016.0,511726004.0,897025885.0,729690666.0
Tradeand Other Payables Non Current,307565327.0,295465570.0,199346781.0,199394424.0
Non Current Deferred Revenue,140003626.0,146982000.0,146982000.0,146982000.0
Non Current Deferred Taxes Liabilities,359929315.0,452016395.0,582690484.0,718765065.0
Long Term Debt And Capital Lease Obligation,72079429670.0,110183627179.0,110419362264.0,88762733807.0
Long Term Capital Lease Obligation,3019251338.0,3574281530.0,3482376639.0,1489613185.0
Long Term Debt,69060178332.0,106609345649.0,106936985625.0,87273120622.0
Long Term Provisions,,,,4000000.0
Current Liabilities,585026348126.0,447493801824.0,407161358230.0,458729645679.0
Other Current Liabilities,1431945820.0,1055505851.0,1161528107.0,1062929921.0
Current Debt And Capital Lease Obligation,258034089363.0,194127491645.0,169906393273.0,188198769722.0
Current Capital Lease Obligation,705155200.0,791052222.0,945487671.0,933215663.0
Current Debt,257328934163.0,193336439423.0,168960905602.0,187265554059.0
Pensionand Other Post Retirement Benefit Plans Current,118941622.0,140152369.0,92847448.0,118771939.0
Current Provisions,73250170.0,72956458.0,163896715.0,4000000.0
Payables,261338317302.0,206780743662.0,179207334424.0,203451902892.0
Other Payable,1251362603.0,217965983.0,241923759.0,194347661.0
Dividends Payable,499100000.0,731100000.0,294600000.0,294600000.0
Total Tax Payable,1444563062.0,924314955.0,835332639.0,1803268972.0
Accounts Payable,258143291637.0,204907362724.0,177835478026.0,201159686259.0
Total Assets,782826167113.0,674715821446.0,624306586684.0,648764039436.0
Total Non Current Assets,49316271798.0,40986707989.0,34690701730.0,34338921758.0
Other Non Current Assets,291769439.0,130275396.0,240750228.0,90770500.0
Non Current Prepaid Assets,14466432120.0,8402782773.0,9881396252.0,12923496840.0
Non Current Deferred Taxes Assets,2593207103.0,2592397272.0,2882886608.0,2750188301.0
Other Investments,,,,60201847.0
Investmentin Financial Assets,21641561159.0,18708250801.0,10458603897.0,10214794268.0
Available For Sale Securities,12387856002.0,8417085471.0,,3497861.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,9253705157.0,10291165330.0,10458603897.0,10211296407.0
Long Term Equity Investment,982517564.0,1006301051.0,1076105418.0,1015580116.0
Investmentsin Joint Venturesat Cost,,,,500212453.0
Investmentsin Associatesat Cost,,,,515367663.0
Investment Properties,11493296.0,14223988.0,16954681.0,0.0
Goodwill And Other Intangible Assets,2639936400.0,2767750782.0,2714586841.0,2426530072.0
Other Intangible Assets,1017273117.0,1145087499.0,1091923558.0,803866789.0
Goodwill,1622663283.0,1622663283.0,1622663283.0,1622663283.0
Net PPE,6689354717.0,7364725926.0,7419417805.0,4917561661.0
Accumulated Depreciation,-6197324066.0,-5975757347.0,-5414487292.0,-4432629181.0
Gross PPE,12886678783.0,13340483273.0,12833905097.0,9350190842.0
Construction In Progress,4965582.0,873127774.0,611994306.0,363432440.0
Other Properties,70284.0,132216.0,173944.0,791276.0
Machinery Furniture Equipment,2952650607.0,2845404321.0,2711602733.0,2399294810.0
Buildings And Improvements,8662366528.0,8355260083.0,8243575235.0,5320113437.0
Land And Improvements,1266625782.0,1266558879.0,1266558879.0,1266558879.0
Properties,0.0,0.0,0.0,0.0
Current Assets,733509895315.0,633729113457.0,589615884954.0,614425117678.0
Other Current Assets,550030149.0,754412030.0,1041497942.0,1424462876.0
Hedging Assets Current,12718479853.0,16467199471.0,12005392524.0,17791355263.0
Restricted Cash,121916326269.0,92486186909.0,74851006586.0,83016936855.0
Prepaid Assets,,,,10203513842.0
Other Receivables,,,,1007490532.0
Accounts Receivable,109910105751.0,83789356951.0,69819061851.0,73395683686.0
Allowance For Doubtful Accounts Receivable,-1009637837.0,-740660136.0,-678295952.0,-664867984.0
Gross Accounts Receivable,110919743588.0,84530017087.0,70497357803.0,74060551670.0
Cash Cash Equivalents And Short Term Investments,488414953293.0,440231958096.0,431898926051.0,438796678998.0
Other Short Term Investments,427492880148.0,375743106895.0,359763165105.0,353007421369.0
Cash And Cash Equivalents,60922073145.0,64488851201.0,72135760946.0,85789257629.0
Cash Equivalents,60922073145.0,64488762524.0,72135673416.0,85789123194.0
Cash Financial,0.0,88677.0,87530.0,134435.0
