,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,756521464.92,447918634.16,310514193.04,40437825.39
Repayment Of Debt,-1000923.98,-14012935.72,-318413433.9,-448656660.98
Issuance Of Debt,,,,200000000.0
Capital Expenditure,-231549677.82,-165043436.1,-272662566.4,-554468487.1
End Cash Position,796635865.99,508568968.72,1223014865.81,1437087648.91
Beginning Cash Position,508568968.72,1223014865.81,1437087648.91,1809090219.75
Effect Of Exchange Rate Changes,-221664.35,2327607.75,247078.47,1189792.18
Changes In Cash,288288561.62,-716773504.84,-214319861.57,-373192363.02
Financing Cash Flow,-352631455.98,-318167240.37,-585080397.05,-416954339.43
Net Other Financing Charges,-205775976.19,-240381206.7,-208305827.32,-91181372.93
Cash Dividends Paid,-145854555.81,-63773097.95,-58361135.83,-76065788.51
Net Issuance Payments Of Debt,-1000923.98,-14012935.72,-318413433.9,-248656660.98
Net Long Term Debt Issuance,-1000923.98,-14012935.72,-318413433.9,-248656660.98
Long Term Debt Payments,-1000923.98,-14012935.72,-318413433.9,-448656660.98
Long Term Debt Issuance,,,,200000000.0
Investing Cash Flow,-347151125.14,-1011568334.73,-212416223.96,-551144336.08
Net Other Investing Changes,-373517038.92,-851451464.0,,
Net Investment Purchase And Sale,-9800000.0,444462.97,,1905888.72
Sale Of Investment,,444462.97,,1905888.72
Purchase Of Investment,-9800000.0,,,0.0
Net PPE Purchase And Sale,36165913.78,-160561333.7,-212416223.96,-553050224.8
Sale Of PPE,267715591.6,4482102.4,60246342.44,1418262.3
Purchase Of PPE,-231549677.82,-165043436.1,-272662566.4,-554468487.1
Operating Cash Flow,988071142.74,612962070.26,583176759.44,594906312.49
Change In Working Capital,99255943.73,-210573177.44,-109327730.39,-60986914.5
Change In Other Current Assets,-1049337.12,-9275571.02,3428185.87,-45367012.07
Change In Payable,-151908503.03,-263957232.75,-377905694.89,-238491935.5
Change In Inventory,-11198207.45,-10733876.49,-762442.73,-22009964.42
Change In Receivables,263411991.33,73393502.82,265912221.36,244881997.49
Other Non Cash Items,104732926.0,95290703.69,91994425.12,122556806.81
Depreciation And Amortization,453094785.76,427808631.46,376854398.04,328087775.0
Amortization Cash Flow,5709360.64,6205167.71,4938497.4,5238486.62
Depreciation,447385425.12,421603463.75,371915900.64,322849288.38
Gain Loss On Investment Securities,6675070.07,2595862.1,-634752.17,-1731650.61
Gain Loss On Sale Of PPE,15608845.05,-3284228.61,-23736479.55,274323.59
Net Income From Continuing Operations,292120838.55,289918225.98,237606750.68,169973465.47
Cash Flowsfromusedin Operating Activities Direct,988071142.74,612962070.26,583176759.44,594906312.49
Taxes Refund Paid Direct,-171006399.7,-119666741.74,-111612649.8,196478033.53
Interest Received Direct,,,,57185873.64
Interest Paid Direct,,,,-48425433.3
Classesof Cash Payments,-1605682975.08,-1524304840.81,-1477175984.66,-1459186086.6
Other Cash Paymentsfrom Operating Activities,-90805420.47,-138845240.63,-62426884.58,-98815207.29
Paymentson Behalfof Employees,-581890207.93,-545983823.67,-510095592.69,-500210394.86
Paymentsto Suppliersfor Goodsand Services,-932987346.68,-839475776.51,-904653507.39,-860160484.45
Classesof Cash Receiptsfrom Operating Activities,2764760517.52,2256933652.81,2171965393.9,1848853925.22
Other Cash Receiptsfrom Operating Activities,134999125.62,92893028.16,94305613.58,148321435.59
Receiptsfrom Customers,2629761391.9,2164040624.65,2077659780.32,1700532489.63
