,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,2948740343.17,1501299648.91,-582127446.61,-641880269.79
Repayment Of Debt,-2076239572.15,-1370037125.08,-898801116.06,-706814053.45
Issuance Of Debt,4337438356.65,1130995276.98,1702626404.47,1467812669.03
Capital Expenditure,-1428724723.45,-551885012.99,-1667098943.96,-1598780371.93
End Cash Position,6668637911.04,2538054982.11,1741364268.52,1878578077.04
Beginning Cash Position,2538054982.11,1741364268.52,1878578077.04,1645925371.63
Effect Of Exchange Rate Changes,8481905.42,-13595902.46,9437573.8,48479587.95
Changes In Cash,4122101023.51,810286616.05,-146651382.32,184173117.46
Financing Cash Flow,1787413855.66,-516622298.76,722484670.48,887910980.52
Net Other Financing Charges,-2991890.31,9458601.13,149351530.59,274484392.52
Cash Dividends Paid,-470793038.53,-287039051.79,-230692148.52,-147572027.58
Net Issuance Payments Of Debt,2261198784.5,-239041848.1,803825288.41,760998615.58
Net Long Term Debt Issuance,2261198784.5,-239041848.1,803825288.41,760998615.58
Long Term Debt Payments,-2076239572.15,-1370037125.08,-898801116.06,-706814053.45
Long Term Debt Issuance,4337438356.65,1130995276.98,1702626404.47,1467812669.03
Investing Cash Flow,-2042777898.77,-726275747.09,-1954107550.15,-1660637965.2
Net Other Investing Changes,37453862.88,-65086419.9,-28223200.0,-67573000.0
Net Investment Purchase And Sale,-733760962.08,-183816536.25,-278679230.2,1705146.17
Sale Of Investment,9479037.92,4945479.72,328365.86,84065145.0
Purchase Of Investment,-743240000.0,-188762015.97,-279007596.06,-82359998.83
Net Business Purchase And Sale,,-4.67,,
Purchase Of Business,,-4.67,,
Net PPE Purchase And Sale,-1346470799.57,-477372786.27,-1647205119.95,-1594770111.37
Sale Of PPE,82253923.88,74512226.72,19893824.01,4010260.56
Purchase Of PPE,-1428724723.45,-551885012.99,-1667098943.96,-1598780371.93
Operating Cash Flow,4377465066.62,2053184661.9,1084971497.35,956900102.14
Change In Working Capital,521171135.91,-811123524.28,-781148629.87,-182025476.44
Change In Other Current Assets,30793938.78,28245715.27,-104798418.1,-118865623.76
Change In Payable,916595659.05,-816527381.34,485652247.75,771997626.27
Change In Inventory,-255831574.6,-129880775.34,-494288466.8,-377161616.44
Change In Receivables,-170386887.32,107038917.13,-667713992.72,-457995862.51
Other Non Cash Items,290124311.35,225513637.75,107444242.99,31923891.74
Depreciation And Amortization,1253166953.63,975536085.12,527807036.09,353136164.77
Amortization Cash Flow,113915537.8,53199946.06,19834886.81,9340596.96
Depreciation,1139251415.83,922336139.06,507972149.28,343795567.81
Gain Loss On Investment Securities,-164408772.88,119611279.48,85735961.01,39474175.18
Gain Loss On Sale Of PPE,-5163176.62,-2202708.89,9875052.21,2478593.9
Net Income From Continuing Operations,2262137460.99,1570782177.81,1031720763.17,606387827.25
Cash Flowsfromusedin Operating Activities Direct,4377465066.62,2053184661.9,1084971497.35,956900102.14
Taxes Refund Paid Direct,-1487096022.88,-1042418416.03,-533052303.15,-358348766.79
Classesof Cash Payments,-8362320504.23,-6842032979.49,-6075582895.83,-4135267983.16
Other Cash Paymentsfrom Operating Activities,-402327978.63,-410300811.55,-542886876.69,-581901880.17
Paymentson Behalfof Employees,-2916171525.49,-2183448332.29,-1907402123.42,-1458779472.91
Paymentsto Suppliersfor Goodsand Services,-5043821000.11,-4248283835.65,-3625293895.72,-2094586630.08
Classesof Cash Receiptsfrom Operating Activities,14226881593.73,9937636057.42,7693606696.33,5450516852.09
Other Cash Receiptsfrom Operating Activities,295062870.99,358426922.88,508549329.42,353976610.18
Receiptsfrom Customers,13931818722.74,9579209134.54,7185057366.91,5096540241.91
