,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1116927737.0,1116916552.0,1120493735.0,1099349641.0
Share Issued,1116927737.0,1116916552.0,1120493735.0,1099349641.0
Net Debt,1387741903.41,1236676649.29,1168129053.56,
Total Debt,2023536854.47,2464579476.54,2289363332.2,2738104243.52
Tangible Book Value,9126666455.26,9037446819.48,8510175286.0,8430471896.74
Invested Capital,11481706204.5,11973944401.48,11171089080.35,11882237658.35
Working Capital,3595142773.6,2644653029.0,2835038129.82,4722555411.13
Net Tangible Assets,9126666455.26,9037446819.48,8510175286.0,8430471896.74
Common Stock Equity,9661123922.62,9541685306.12,8985338168.88,9166735647.64
Total Capitalization,11447603293.96,11913901068.15,11001018247.02,11104706466.28
Total Equity Gross Minority Interest,9661025349.01,9541685306.12,8985338168.88,9166735647.64
Minority Interest,-98573.61,,,
Stockholders Equity,9661123922.62,9541685306.12,8985338168.88,9166735647.64
Other Equity Interest,511045417.19,511102247.8,511140160.43,511296566.03
Treasury Stock,,,19997159.64,553200.0
Retained Earnings,2175387706.75,2216688445.11,1641087656.53,2435007498.37
Additional Paid In Capital,3091024784.92,3090630895.79,3207728701.89,3627143275.99
Capital Stock,1116927737.0,1116916552.0,1120493735.0,687093526.0
Common Stock,1116927737.0,1116916552.0,1120493735.0,687093526.0
Total Liabilities Net Minority Interest,4902689146.32,5543673229.15,4801013502.27,4982249293.6
Total Non Current Liabilities Net Minority Interest,2255542981.53,2792322404.08,2461201501.4,2364114624.28
Other Non Current Liabilities,186717135.91,64514023.3,36334172.95,35131340.44
Non Current Deferred Revenue,247824792.28,328701828.59,383103199.16,349541279.37
Non Current Deferred Taxes Liabilities,34521682.0,26890790.16,26084051.15,41471185.83
Long Term Debt And Capital Lease Obligation,1786479371.34,2372215762.03,2015680078.14,1937970818.64
Long Term Debt,1786479371.34,2372215762.03,2015680078.14,1937970818.64
Current Liabilities,2647146164.79,2751350825.07,2339812000.87,2618134669.32
Other Current Liabilities,1411501.13,1291231.98,936803.51,2823666.6
Current Debt And Capital Lease Obligation,237057483.13,92363714.51,273683254.06,800133424.88
Current Debt,34102910.54,60043333.33,170070833.33,777531192.07
Payables,2390255912.67,2629349547.52,2033965159.37,1720666230.05
Other Payable,1520140883.0,1721004362.46,1426461711.66,914318259.62
Dividends Payable,,,,
Total Tax Payable,22289407.63,25863671.33,173371022.47,98151873.6
Accounts Payable,847825622.04,882481513.73,434132425.24,708196096.83
Total Assets,14563714495.33,15085358535.27,13786351671.15,14148984941.24
Total Non Current Assets,8321425556.94,9689354681.2,8611501540.46,6808294860.79
Other Non Current Assets,905743398.96,2313359670.46,2173083647.38,1297601931.97
Non Current Deferred Assets,170461150.91,101681117.15,78761560.59,99375319.24
Non Current Deferred Taxes Assets,697626350.41,630317234.27,708319053.95,558602750.83
Investment Properties,787547166.28,423773120.66,49206.78,49206.78
Goodwill And Other Intangible Assets,534457467.36,504238486.64,475162882.88,736263750.9
Other Intangible Assets,534457467.36,504238486.64,475162882.88,736263750.9
Net PPE,5225590023.02,5715985052.02,5176125188.88,4116401901.07
Accumulated Depreciation,-1539845954.88,-1291515580.72,-1149881524.1,-825207100.89
Gross PPE,6765435977.9,7007500632.74,6326006712.98,4941609001.96
Construction In Progress,990283518.03,2281452384.28,3463155578.17,2320197423.24
Other Properties,185600.0,3434532667.74,1765814608.56,1628326388.2
Machinery Furniture Equipment,2994739615.29,2007849236.88,59909311.73,53719967.74
Buildings And Improvements,,,,
Properties,2780227244.58,2718199011.58,1037127214.52,939365222.78
Current Assets,6242288938.39,5396003854.07,5174850130.69,7340690080.45
Other Current Assets,2202520055.69,486121566.16,573879538.94,741744310.05
Prepaid Assets,26578453.93,44728774.89,110038728.66,118962158.87
Inventory,782767957.21,772853528.55,727799494.89,1058194168.49
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,414618395.92,316165732.3,310611989.5,467262636.26
Work In Process,150271979.28,191459760.33,179537542.07,226611368.42
Raw Materials,217877582.01,265228035.92,237649963.32,364320163.81
Other Receivables,10536156.67,9094101.77,11381730.02,411805029.02
Accounts Receivable,2787045936.42,2787608436.63,2293300975.88,1460470537.77
Allowance For Doubtful Accounts Receivable,-120998565.65,-91697988.97,-79627437.23,-40007954.08
Gross Accounts Receivable,2908044502.07,2879306425.6,2372928413.11,1500478491.85
Cash Cash Equivalents And Short Term Investments,432840378.47,1295597446.07,1458449662.3,3549513876.25
Other Short Term Investments,,100015000.0,440827804.39,
Cash And Cash Equivalents,432840378.47,1195582446.07,1017621857.91,3549513876.25
Cash Equivalents,16687156.0,24482165.69,23254094.16,25410155.23
Cash Financial,416153222.47,1171100280.38,994367763.75,3524103721.02
