,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,131067705.65,314651005.5,-764696406.1,-888145341.37
Repayment Of Debt,-743152554.23,-299431074.14,-1070438341.4,-26477000.0
Issuance Of Debt,212621632.83,379911035.6,529462295.67,3141482296.37
Capital Expenditure,-472181999.18,-718451431.82,-1310392357.63,-2540415497.91
End Cash Position,416069254.45,1170325799.1,994109285.8,3521256121.02
Beginning Cash Position,1170325799.1,994109285.8,3521256121.02,858116294.04
Effect Of Exchange Rate Changes,-60732.33,35200.8,-1662784.23,-979003.55
Changes In Cash,-754195812.32,176181312.5,-2525484050.99,2664118830.53
Financing Cash Flow,-800757917.77,-418053896.08,-464876005.42,2452151229.86
Net Other Financing Charges,-13606909.53,-261300618.26,698252458.7,-442437736.1
Cash Dividends Paid,-256620086.84,-237233239.28,-622152418.39,-220416330.41
Net Issuance Payments Of Debt,-530530921.4,80479961.46,-540976045.73,3115005296.37
Net Long Term Debt Issuance,-530530921.4,80479961.46,-540976045.73,3115005296.37
Long Term Debt Payments,-743152554.23,-299431074.14,-1070438341.4,-26477000.0
Long Term Debt Issuance,212621632.83,379911035.6,529462295.67,3141482296.37
Investing Cash Flow,-556687599.38,-438867228.74,-2606303997.1,-1440302555.87
Net Other Investing Changes,,,-2372590.0,-1098272500.0
Net Investment Purchase And Sale,-100657156.66,278622895.46,-1293619049.47,2198199942.04
Sale Of Investment,846742843.34,1098622895.46,2224380950.53,2198199942.04
Purchase Of Investment,-947400000.0,-820000000.0,-3518000000.0,
Net PPE Purchase And Sale,-456030442.72,-717490124.2,-1310312357.63,-2540229997.91
Sale Of PPE,16151556.46,961307.62,80000.0,185500.0
Purchase Of PPE,-472181999.18,-718451431.82,-1310392357.63,-2540415497.91
Capital Expenditure Reported,,,,
Operating Cash Flow,603249704.83,1033102437.32,545695951.53,1652270156.54
Change In Working Capital,-340984605.34,-218233409.19,-604527905.74,-275586132.82
Change In Other Current Assets,-57932839.87,78960225.83,-205538603.1,50659912.04
Change In Payable,-183761170.95,111305271.61,-130975206.57,146543605.99
Change In Inventory,-79029008.63,8676371.52,220745269.32,-746666139.46
Change In Receivables,-20261585.89,-417175278.15,-488759365.39,273876488.61
Other Non Cash Items,70322007.39,60620401.18,138892274.68,93272744.37
Deferred Tax,,,,
Depreciation And Amortization,317238165.22,201390671.56,200948328.45,404709521.21
Amortization Cash Flow,35453043.89,26517861.11,23349446.02,20210770.09
Depreciation,281785121.33,174872810.45,177598882.43,384498751.12
Gain Loss On Investment Securities,-1845888.66,-1890357.93,-4120917.6,-29714698.98
Gain Loss On Sale Of PPE,8979101.09,1526452.07,1263617.38,851353.03
Net Income From Continuing Operations,201553722.8,861303903.06,-132707859.29,1263377112.09
Cash Flowsfromusedin Operating Activities Direct,603249704.83,1033102437.32,545695951.53,1652270156.54
Taxes Refund Paid Direct,-122503462.44,-85736579.05,-185631668.35,-38676249.19
Classesof Cash Payments,-2207865453.31,-2234979645.94,-2332721579.11,-2193594609.11
Other Cash Paymentsfrom Operating Activities,-1303776708.82,-1386950535.05,-1073484177.0,-816953920.24
Paymentson Behalfof Employees,-533609185.01,-514713697.65,-515933455.44,-444194156.84
Paymentsto Suppliersfor Goodsand Services,-370479559.48,-333315413.24,-743303946.67,-932446532.03
Classesof Cash Receiptsfrom Operating Activities,2933618620.58,3353818662.31,3064049198.99,3884541014.84
Other Cash Receiptsfrom Operating Activities,137312136.94,245894900.45,367162255.09,289327957.44
Receiptsfrom Customers,2796306483.64,3107923761.86,2696886943.9,3595213057.4
