,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,339364.712439,-34430.073581,-7404360.92398,-287634.064949
Tax Rate For Calcs,0.166337,0.14578,0.158051,0.169744
Normalized EBITDA,414899025.71,385956371.5,472118760.99,420121468.05
Total Unusual Items,2040220.55,-236178.14,-46848021.36,-1694519.54
Total Unusual Items Excluding Goodwill,2040220.55,-236178.14,-46848021.36,-1694519.54
Net Income From Continuing Operation Net Minority Interest,317822381.76,310184878.02,348773471.01,337991284.82
Reconciled Depreciation,50813176.86,38456282.65,26079468.34,25067091.25
Reconciled Cost Of Revenue,44809559.78,40189443.39,41277575.95,34437972.73
EBITDA,416939246.26,385720193.36,425270739.63,418426948.51
EBIT,366126069.4,347263910.71,399191271.29,393359857.26
Net Interest Income,30462157.04,29480040.02,24228198.8,22154914.49
Interest Expense,1064296.51,1308407.77,443982.31,362215.58
Interest Income,31767052.92,30957179.18,24774074.42,22641864.53
Normalized Income,316121525.922439,310386626.086419,388217131.44602,339398170.295051
Net Income From Continuing And Discontinued Operation,317822381.76,310184878.02,348773471.01,337991284.82
Total Expenses,592828595.17,534373959.25,480761553.63,441629556.2
Rent Expense Supplemental,,,,0.0
Total Operating Income As Reported,369109991.74,344973353.01,396206958.12,392905337.15
Diluted Average Shares,523595357.0,523607154.0,523605271.0,523611595.0
Basic Average Shares,523595357.0,523607154.0,523605271.0,523611595.0
Diluted EPS,0.607,0.5924,0.6661,0.6455
Basic EPS,0.607,0.5924,0.6661,0.6455
Net Income Common Stockholders,317822381.76,310184878.02,348773471.01,337991284.82
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,317822381.76,310184878.02,348773471.01,337991284.82
Minority Interests,13483986.83,14662803.94,13048456.17,11702528.18
Net Income Including Noncontrolling Interests,304338394.93,295522074.08,335725014.84,326288756.64
Net Income Continuous Operations,304338394.93,295522074.08,335725014.84,326288756.64
Tax Provision,60723377.96,50433428.86,63022274.14,66708885.04
Pretax Income,365061772.89,345955502.94,398747288.98,392997641.68
Other Non Operating Income Expenses,-4048218.85,982149.93,2540330.86,92304.53
Special Income Charges,-389364.37,430763.42,-45967558.75,-1594848.8
Other Special Charges,-568926.85,,271918.78,
Write Off,958291.22,-903313.21,1290756.99,1594848.8
Impairment Of Capital Assets,,472549.79,44404882.98,
Net Non Operating Interest Income Expense,30462157.04,29480040.02,24228198.8,22154914.49
Total Other Finance Cost,240599.37,168731.39,101893.31,124734.46
Interest Expense Non Operating,1064296.51,1308407.77,443982.31,362215.58
Interest Income Non Operating,31767052.92,30957179.18,24774074.42,22641864.53
Operating Income,332565929.79,313816484.05,415254587.69,366062049.8
Operating Expense,548019035.39,494184515.86,439483977.68,407191583.47
Other Operating Expenses,9729074.88,5757458.02,4534711.65,3779709.94
Depreciation And Amortization In Income Statement,25970511.08,22215241.09,14900407.58,14468580.73
Depreciation Income Statement,25970511.08,22215241.09,14900407.58,14468580.73
Research And Development,119882840.88,112196011.42,106019343.61,87926685.13
Selling General And Administration,222628410.47,163932084.0,134073513.26,139706863.04
Selling And Marketing Expense,208367689.41,153245375.04,127178806.29,129825558.45
General And Administrative Expense,14260721.06,10686708.96,6894706.97,9881304.59
Rent And Landing Fees,,,,0.0
Gross Profit,880584965.18,808000999.91,854738565.37,773253633.27
Cost Of Revenue,44809559.78,40189443.39,41277575.95,34437972.73
Total Revenue,925394524.96,848190443.3,896016141.32,807691606.0
Operating Revenue,925394524.96,848190443.3,896016141.32,807691606.0
