,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-15242377.873162,-11140706.77119,-12459772.49716,-7568534.103807
Tax Rate For Calcs,0.09161,0.11117,0.131329,0.133467
Normalized EBITDA,896309309.05,713690915.58,589154060.41,459118658.5
Total Unusual Items,-166382578.73,-100212818.93,-94874374.31,-56707143.14
Total Unusual Items Excluding Goodwill,-166382578.73,-100212818.93,-94874374.31,-56707143.14
Net Income From Continuing Operation Net Minority Interest,521914773.0,452664369.42,344006335.07,280282938.05
Reconciled Depreciation,106277338.37,80852640.28,71373631.77,60513000.74
Reconciled Cost Of Revenue,4377125780.98,3269640960.52,2478943163.21,2051688195.61
EBITDA,729926730.32,613478096.65,494279686.1,402411515.36
EBIT,623649391.95,532625456.37,422906054.33,341898514.62
Net Interest Income,-13357271.47,-10685179.28,-15354608.75,-19141137.84
Interest Expense,26240534.95,21706011.77,21432065.66,22100440.88
Interest Income,15188353.98,12093930.66,6744398.53,4571851.57
Normalized Income,673054973.856838,541736481.57881,426420936.88284,329421547.086193
Net Income From Continuing And Discontinued Operation,521914773.0,452664369.42,344006335.07,280282938.05
Total Expenses,5295049560.07,3986499008.02,3034046432.54,2549695255.07
Rent Expense Supplemental,3273460.85,1846328.91,1219178.09,1524507.18
Total Operating Income As Reported,590359558.6,503433812.82,396030725.97,318286637.88
Diluted Average Shares,984744855.0,963115680.0,951506884.0,966690133.0
Basic Average Shares,966508839.0,963115680.0,951506884.0,947356331.0
Diluted EPS,0.53,0.47,0.361538,0.289941
Basic EPS,0.54,0.47,0.361538,0.295858
Net Income Common Stockholders,521914773.0,452664369.42,344006335.07,280282938.05
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,521914773.0,452664369.42,344006335.07,280282938.05
Minority Interests,-20765207.86,-1455917.38,-4742409.31,3167364.14
Net Income Including Noncontrolling Interests,542679980.86,454120286.8,348748744.38,277115573.91
Net Income Continuous Operations,542679980.86,454120286.8,348748744.38,277115573.91
Tax Provision,54728876.14,56799157.8,52725244.29,42682499.83
Pretax Income,597408857.0,510919444.6,401473988.67,319798073.74
Other Non Operating Income Expenses,7049298.4,7485631.78,5443262.7,1511435.86
Special Income Charges,-166770495.4,-100426152.26,-95066040.98,-57158943.14
Other Special Charges,-33992.5,-1992304.36,-1148589.15,43817.82
Write Off,93624381.87,48686787.4,14960578.05,35811174.06
Impairment Of Capital Assets,73180106.03,53731669.22,81254052.08,21303951.26
Net Non Operating Interest Income Expense,-13357271.47,-10685179.28,-15354608.75,-19141137.84
Total Other Finance Cost,2305090.5,1073098.17,666941.62,1612548.53
Interest Expense Non Operating,26240534.95,21706011.77,21432065.66,22100440.88
Interest Income Non Operating,15188353.98,12093930.66,6744398.53,4571851.57
Operating Income,772709531.48,602320479.25,494812644.59,373486665.49
Operating Expense,917923779.09,716858047.5,555103269.33,498007059.46
Other Operating Expenses,31503818.55,27104696.89,-71122739.48,16332137.46
Depreciation And Amortization In Income Statement,38827254.29,28170475.6,22319034.64,18309405.25
Depreciation Income Statement,38827254.29,28170475.6,22319034.64,18309405.25
Research And Development,445940662.45,349736935.27,263007210.55,195624350.29
Selling General And Administration,166847832.46,149074651.16,192576470.45,136736916.2
Selling And Marketing Expense,125057643.18,103190332.06,145286969.82,107992657.35
General And Administrative Expense,41790189.28,45884319.1,47289500.63,28744258.85
Rent And Landing Fees,3273460.85,1846328.91,1219178.09,1524507.18
Gross Profit,1690633310.57,1319178526.75,1049915913.92,871493724.95
Cost Of Revenue,4377125780.98,3269640960.52,2478943163.21,2051688195.61
Total Revenue,6067759091.55,4588819487.27,3528859077.13,2923181920.56
Operating Revenue,6067759091.55,4588819487.27,3528859077.13,2923181920.56
