,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-145726985.35,-153467458.77,248902966.25,129631691.05
Repayment Of Debt,-488584155.33,-697000000.0,-571300000.0,-580000000.0
Issuance Of Debt,1150038377.13,729148125.12,592839555.56,552656527.78
Capital Expenditure,-303000207.71,-353302473.72,-204169074.09,-62759030.9
End Cash Position,1122240910.72,555610637.89,815009070.7,562938641.45
Beginning Cash Position,555610637.89,815009070.7,562938641.45,462049196.35
Effect Of Exchange Rate Changes,-22513082.18,3980000.42,7726728.48,13393925.76
Changes In Cash,589143355.01,-263378433.23,244343700.77,87495519.34
Financing Cash Flow,734576175.31,-130762986.52,-115669055.53,-127739159.77
Net Other Financing Charges,247329850.67,-32175479.06,-37236222.37,-24609215.47
Cash Dividends Paid,-173107897.16,-130735632.58,-99972388.72,-75786472.08
Net Issuance Payments Of Debt,661454221.8,32148125.12,21539555.56,-27343472.22
Net Long Term Debt Issuance,661454221.8,32148125.12,21539555.56,-27343472.22
Long Term Debt Payments,-488584155.33,-697000000.0,-571300000.0,-580000000.0
Long Term Debt Issuance,1150038377.13,729148125.12,592839555.56,552656527.78
Investing Cash Flow,-302706042.66,-332450461.66,-93059284.04,22843957.16
Net Other Investing Changes,-152000.01,20000000.0,108000000.0,81000000.0
Net Investment Purchase And Sale,428165.06,669020.06,3036475.05,4493988.06
Sale Of Investment,428165.06,669020.06,3036475.05,4493988.06
Purchase Of Investment,,,0.0,0.0
Net Business Purchase And Sale,,,0.0,0.0
Sale Of Business,,,0.0,0.0
Purchase Of Business,,,0.0,0.0
Net PPE Purchase And Sale,-302982207.71,-353119481.72,-204095759.09,-62650030.9
Sale Of PPE,18000.0,182992.0,73315.0,109000.0
Purchase Of PPE,-303000207.71,-353302473.72,-204169074.09,-62759030.9
Operating Cash Flow,157273222.36,199835014.95,453072040.34,192390721.95
Change In Working Capital,-729712500.32,-496710521.06,-143646239.09,-250877005.32
Change In Other Current Assets,-71828709.75,-13827406.8,-3481812.56,-3413242.01
Change In Payable,274893721.06,372034181.76,657059505.09,385415271.97
Change In Inventory,-115137136.86,-212776828.36,-235399161.78,-40928575.79
Change In Receivables,-817640374.77,-642140467.66,-561824769.84,-591950459.49
Other Non Cash Items,56649295.59,23668364.53,18097596.93,12639285.66
Depreciation And Amortization,106277338.37,80852640.28,71373631.77,60513000.74
Amortization Cash Flow,4332281.43,4175168.68,4853891.64,3560591.25
Depreciation,101945056.94,76677471.6,66519740.13,56952409.49
Gain Loss On Investment Securities,-602748.4,-690686.72,-2776341.72,-4366936.0
Gain Loss On Sale Of PPE,1434528.65,-1598404.11,-869128.83,337704.92
Net Income From Continuing Operations,542679980.86,454120286.8,348748744.38,277115573.91
Cash Flowsfromusedin Operating Activities Direct,157273222.36,199835014.95,453072040.34,192390721.95
Taxes Refund Paid Direct,-180915392.57,-150651629.3,-133142150.69,-82175472.26
Classesof Cash Payments,-4867379835.04,-3649088299.72,-2424607421.37,-2185915735.55
Other Cash Paymentsfrom Operating Activities,-287691238.36,-271752877.11,-214459371.72,-240516050.68
Paymentson Behalfof Employees,-891206501.89,-679379484.06,-509103123.18,-392268206.65
Paymentsto Suppliersfor Goodsand Services,-3688482094.79,-2697955938.55,-1701044926.47,-1553131478.22
Classesof Cash Receiptsfrom Operating Activities,5205568449.97,3999574943.97,3010821612.4,2460481929.76
Other Cash Receiptsfrom Operating Activities,116210386.36,87576803.05,93290764.55,78202327.06
Receiptsfrom Customers,5089358063.61,3911998140.92,2917530847.85,2382279602.7
