,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,210052711.61,65084018.28,-5797283.17,167464075.47
Repayment Of Debt,-362964295.0,-858689709.06,-657697110.59,-807376973.15
Issuance Of Debt,205673295.0,597509000.0,657427000.21,551646513.98
Capital Expenditure,-181364169.07,-206434616.53,-337081439.47,-125624723.17
End Cash Position,531279269.74,489819390.4,359950734.62,327449055.4
Beginning Cash Position,489819390.4,359950734.62,327449055.4,271277679.12
Effect Of Exchange Rate Changes,968134.32,4802714.92,2330778.75,-3673279.8
Changes In Cash,40491745.02,125065940.86,30170900.47,59844656.08
Financing Cash Flow,-178296095.65,-234827595.58,-19249534.27,189299915.0
Net Other Financing Charges,42241603.32,65275199.34,23946423.31,484390775.38
Cash Dividends Paid,-33101511.14,-22721523.83,-31375847.2,-38788817.21
Net Issuance Payments Of Debt,-157291000.0,-261180709.06,-270110.38,-255730459.17
Net Long Term Debt Issuance,-157291000.0,-261180709.06,-270110.38,-255730459.17
Long Term Debt Payments,-362964295.0,-858689709.06,-657697110.59,-807376973.15
Long Term Debt Issuance,205673295.0,597509000.0,657427000.21,551646513.98
Investing Cash Flow,-172629040.01,88374901.63,-281863721.56,-422544057.56
Net Other Investing Changes,-6301048.29,-6286894.51,-15718747.36,-2763636.67
Net Investment Purchase And Sale,7875000.0,246486019.55,66089417.46,-293643265.5
Sale Of Investment,8550000.0,466486019.55,896089417.46,656796634.5
Purchase Of Investment,-675000.0,-220000000.0,-830000000.0,-950439900.0
Net Business Purchase And Sale,6694113.79,,-2493808.27,-1995438.01
Sale Of Business,6694113.79,,,
Purchase Of Business,,,-2493808.27,-1995438.01
Net PPE Purchase And Sale,-180897105.51,-151824223.41,-329740583.39,-124141717.38
Sale Of PPE,467063.56,54610393.12,7340856.08,1483005.79
Purchase Of PPE,-181364169.07,-206434616.53,-337081439.47,-125624723.17
Capital Expenditure Reported,,,,
Operating Cash Flow,391416880.68,271518634.81,331284156.3,293088798.64
Change In Working Capital,-197824107.04,-165895416.17,246647416.92,60635770.31
Change In Other Current Assets,-8368792.08,2007581.99,-16003224.08,977719.65
Change In Payable,-334157296.08,503893832.61,464289936.99,-299409594.94
Change In Inventory,176588054.79,-162239017.37,-156834637.11,-82769780.88
Change In Receivables,-31886073.67,-509557813.4,-44804658.88,441837426.48
Other Non Cash Items,21558863.29,28604139.48,30277449.19,41324738.89
Deferred Tax,,,,
Depreciation And Amortization,172074521.37,147845723.64,121505790.44,103938921.85
Amortization Cash Flow,8405703.86,8183267.92,7649730.8,6672428.44
Depreciation,163668817.51,139662455.72,113856059.64,97266493.41
Gain Loss On Investment Securities,-7269333.8,13185441.53,34092958.9,-15350028.24
Gain Loss On Sale Of PPE,15421035.7,-10477349.15,3766875.38,245151.54
Net Income From Continuing Operations,273489591.53,182177716.9,-212137860.07,44979292.72
Cash Flowsfromusedin Operating Activities Direct,391416880.68,271518634.81,331284156.3,293088798.64
Taxes Refund Paid Direct,-110673976.63,-23712349.32,42175225.28,-6917018.06
Classesof Cash Payments,-3347708234.3,-3656075239.05,-1873045202.38,-1996824716.9
Other Cash Paymentsfrom Operating Activities,-1120458193.96,-953214128.62,-497319809.19,-738917182.98
Paymentson Behalfof Employees,-308641420.16,-265088421.61,-241205241.43,-221403828.64
Paymentsto Suppliersfor Goodsand Services,-1918608620.18,-2437772688.82,-1134520151.76,-1036503705.28
Classesof Cash Receiptsfrom Operating Activities,3849799091.61,3951306223.18,2162154133.4,2296830533.6
Other Cash Receiptsfrom Operating Activities,1132194099.18,700065015.51,325413161.3,799433461.92
Receiptsfrom Customers,2717604992.43,3251241207.67,1836740972.1,1497397071.68
