,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-67206442.21,-81444818.84,96850047.01,65332180.54
Repayment Of Debt,-30000000.0,-20000000.0,-27000000.0,-21026100.0
Issuance Of Debt,51054684.72,80259044.27,20000000.0,0.0
Capital Expenditure,-65690103.02,-39041719.7,-29591170.52,-104288732.4
End Cash Position,418558287.03,396926712.26,574530887.15,1336777956.99
Beginning Cash Position,396926712.26,574530887.15,1336777956.99,550885498.94
Effect Of Exchange Rate Changes,1094734.66,-3693998.45,3718618.59,-3760935.78
Changes In Cash,20536840.11,-173910176.44,-765965688.43,789653393.83
Financing Cash Flow,-63830263.56,30528572.58,-50467716.82,672571674.03
Net Other Financing Charges,-4079200.66,10919770.62,-34020744.71,796067396.82
Cash Dividends Paid,-80805747.62,-40650242.31,-9446972.11,-102469622.79
Net Issuance Payments Of Debt,21054684.72,60259044.27,-7000000.0,-21026100.0
Net Long Term Debt Issuance,21054684.72,60259044.27,-7000000.0,-21026100.0
Long Term Debt Payments,-30000000.0,-20000000.0,-27000000.0,-21026100.0
Long Term Debt Issuance,51054684.72,80259044.27,20000000.0,0.0
Investing Cash Flow,85883442.86,-162035649.88,-841939189.14,-52539193.14
Net Other Investing Changes,,-1628634.76,,
Net Investment Purchase And Sale,-49542009.13,-164199184.16,-816986898.68,48727540.47
Sale Of Investment,4101585735.31,3724300815.84,2570013101.32,1594625060.47
Purchase Of Investment,-4151127744.44,-3888500000.0,-3387000000.0,-1545897520.0
Net Business Purchase And Sale,201104000.0,42633814.8,,
Sale Of Business,201104000.0,105568886.62,,
Purchase Of Business,,-62935071.82,,
Net PPE Purchase And Sale,-65678548.01,-38841645.76,-24952290.46,-101266733.61
Sale Of PPE,11555.01,200073.94,4638880.06,3021998.79
Purchase Of PPE,-65690103.02,-39041719.7,-29591170.52,-104288732.4
Capital Expenditure Reported,,,,
Operating Cash Flow,-1516339.19,-42403099.14,126441217.53,169620912.94
Change In Working Capital,-84084281.91,-120407186.87,5621631.77,49758687.62
Change In Other Current Assets,-6595336.58,2449007.79,-2233465.78,-5895201.61
Change In Payable,-153793725.53,98382483.9,-307488952.34,72292596.68
Change In Inventory,105354761.86,-8540254.0,94185619.68,-155046487.25
Change In Receivables,-29049981.66,-212698424.56,221158430.21,138407779.8
Other Non Cash Items,-5567274.08,1369523.52,2474302.56,2550989.14
Deferred Tax,,,,
Depreciation And Amortization,45234623.95,47680992.66,57293323.03,64652569.03
Amortization Cash Flow,2875882.27,2915811.77,4545396.73,7651715.59
Depreciation,42358741.68,44765180.89,52747926.3,57000853.44
Gain Loss On Investment Securities,-12962354.72,-101984107.31,-34510520.97,-28829449.15
Gain Loss On Sale Of PPE,83310.08,68417.6,1022326.05,1449889.98
Net Income From Continuing Operations,41385107.67,81153877.98,81530630.0,41616336.95
Cash Flowsfromusedin Operating Activities Direct,-1516339.19,-42403099.14,126441217.53,169620912.94
Taxes Refund Paid Direct,-22887966.93,6040119.29,46753847.33,-21339632.45
Classesof Cash Payments,-1403674330.82,-1325103342.03,-1779624145.28,-1675027950.91
Other Cash Paymentsfrom Operating Activities,-243157615.44,-173173115.43,-142793006.55,-170985357.81
Paymentson Behalfof Employees,-234912034.9,-252601092.55,-276657573.76,-275290398.12
Paymentsto Suppliersfor Goodsand Services,-925604680.48,-899329134.05,-1360173564.97,-1228752194.98
Classesof Cash Receiptsfrom Operating Activities,1425045958.56,1276660123.6,1859311515.48,1865988496.3
Other Cash Receiptsfrom Operating Activities,158658051.58,93447742.14,154915603.31,181184437.67
Receiptsfrom Customers,1266387906.98,1183212381.46,1704395912.17,1684804058.63
