,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,176221507.21,114570178.1,-220963995.7,-930113347.89
Repayment Of Debt,-68828011.22,-24100572.37,-11817936.12,-18269496.59
Issuance Of Debt,40123377.03,46767546.43,13147708.93,904073451.83
Capital Expenditure,-4082726.56,-2018074.22,-1087166.19,-28070031.47
End Cash Position,18644198.77,26344207.53,35389049.64,59784309.52
Beginning Cash Position,26344207.53,35389049.64,59784309.52,190753145.21
Effect Of Exchange Rate Changes,1064254.33,427075.38,2204157.52,-354250.57
Changes In Cash,-8764263.09,-9471917.49,-26599417.4,-130614585.12
Financing Cash Flow,-194718143.68,-183465649.46,186660635.4,797516594.53
Net Other Financing Charges,-161688397.06,-202464054.13,190673839.89,-22406075.08
Cash Dividends Paid,-4325112.43,-3668569.39,-5342977.3,-65881285.63
Net Issuance Payments Of Debt,-28704634.19,22666974.06,1329772.81,885803955.24
Net Long Term Debt Issuance,-28704634.19,22666974.06,1329772.81,885803955.24
Long Term Debt Payments,-68828011.22,-24100572.37,-11817936.12,-18269496.59
Long Term Debt Issuance,40123377.03,46767546.43,13147708.93,904073451.83
Investing Cash Flow,5649646.82,57405479.65,6616776.71,-26087863.23
Net Other Investing Changes,,-5606662.0,,
Net Investment Purchase And Sale,9710774.09,58786155.68,4254123.73,1897786.28
Sale Of Investment,9710774.09,58786155.68,4254123.73,1897786.28
Net Business Purchase And Sale,,,,
Purchase Of Business,,,,
Net PPE Purchase And Sale,-4061127.27,4225985.97,2362652.98,-27985649.51
Sale Of PPE,21599.29,6244060.19,3449819.17,84381.96
Purchase Of PPE,-4082726.56,-2018074.22,-1087166.19,-28070031.47
Capital Expenditure Reported,,,,
Operating Cash Flow,180304233.77,116588252.32,-219876829.51,-902043316.42
Change In Working Capital,103599763.1,41706397.64,-155564141.17,-1086310208.62
Change In Other Current Assets,-5055251.6,-47295027.56,29820709.96,-87555574.95
Change In Payable,-25111551.22,-200200115.48,-957028314.43,-626030764.9
Change In Inventory,121626.54,96887515.97,45611536.75,24248667.28
Change In Receivables,133644939.38,192314024.71,726031926.55,-396972536.05
Other Non Cash Items,6918828.88,20789136.05,25626300.54,55366848.39
Deferred Tax,,,,
Depreciation And Amortization,56772128.25,73302319.08,105888614.34,106799485.4
Amortization Cash Flow,6460790.16,15104731.11,31668753.09,35336151.0
Depreciation,50311338.09,58197587.97,74219861.25,71463334.4
Gain Loss On Investment Securities,-6512445.17,-52951719.87,-6753351.18,12918517.9
Gain Loss On Sale Of PPE,89304.28,-3014498.54,-548404.56,-11533.77
Net Income From Continuing Operations,13685925.67,-255748522.08,-719664624.98,-363608860.33
Cash Flowsfromusedin Operating Activities Direct,180304233.77,116588252.32,-219876829.51,-902043316.42
Taxes Refund Paid Direct,-22604041.78,-30055250.66,-47981075.74,-135311337.43
Classesof Cash Payments,-248235079.53,-368862732.93,-1220461699.34,-4385156113.4
Other Cash Paymentsfrom Operating Activities,-48842800.6,-69002901.23,-895743490.99,-4098466683.24
Paymentson Behalfof Employees,-76137873.57,-84207765.09,-100055764.04,-119989401.37
Paymentsto Suppliersfor Goodsand Services,-123254405.36,-215652066.61,-224662444.31,-166700028.79
Classesof Cash Receiptsfrom Operating Activities,451143355.08,515506235.91,1048565945.57,3618424134.41
Other Cash Receiptsfrom Operating Activities,148812829.26,54347395.05,459017995.31,2835019747.49
Receiptsfrom Customers,302330525.82,461158840.86,589547950.26,783404386.92
