,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1022699704.0,1022674013.0,809290549.0,797386255.0
Share Issued,1022699704.0,1022674013.0,809290549.0,797386255.0
Net Debt,1522307736.35,1758243197.05,2265411689.14,878277676.68
Total Debt,4167471544.05,3767391068.29,3965872518.75,2508871800.24
Tangible Book Value,4980806319.17,5385200912.44,3801467593.11,3639037767.37
Invested Capital,7768591291.96,8689321943.63,7499527596.23,6172326590.33
Working Capital,1902266559.19,3053712046.64,1732735295.43,1715200010.04
Net Tangible Assets,4980806319.17,5385200912.44,3801467593.11,3639037767.37
Capital Lease Obligations,55426074.34,79489994.97,97492900.27,50181737.51
Common Stock Equity,5273820165.36,5670435686.91,4002520292.43,3838667280.81
Total Capitalization,7028243444.71,7814156929.0,6259057882.78,5171641090.33
Total Equity Gross Minority Interest,5307555310.16,5702523533.2,4042801832.8,3877022787.53
Minority Interest,33735144.8,32087846.29,40281540.37,38355506.72
Stockholders Equity,5273820165.36,5670435686.91,4002520292.43,3838667280.81
Other Equity Interest,130023426.74,130059723.35,130069977.27,130102893.11
Treasury Stock,60304198.24,,,
Retained Earnings,1384298672.79,1727144251.7,1573481116.66,1488371721.2
Additional Paid In Capital,2501785341.89,2501622276.34,1229835179.44,1202598603.79
Capital Stock,1022699704.0,1022674013.0,809290549.0,797386255.0
Common Stock,1022699704.0,1022674013.0,809290549.0,797386255.0
Total Liabilities Net Minority Interest,6644057099.5,7140103597.34,7122552708.54,6062010065.41
Total Non Current Liabilities Net Minority Interest,2235766390.33,3155044132.48,3387761259.21,2393596417.51
Other Non Current Liabilities,,10150749.0,9888550.0,9888550.0
Tradeand Other Payables Non Current,415054328.74,909723343.21,1016918154.64,998331626.04
Non Current Deferred Revenue,7154089.58,8189827.35,6853182.3,2220694.44
Non Current Deferred Taxes Liabilities,3708618.32,3768975.86,70881.65,
Long Term Debt And Capital Lease Obligation,1809849353.69,2223211237.06,2354030490.62,1383155547.03
Long Term Capital Lease Obligation,55426074.34,79489994.97,97492900.27,50181737.51
Long Term Debt,1754423279.35,2143721242.09,2256537590.35,1332973809.52
Current Liabilities,4408290709.17,3985059464.86,3734791449.33,3668413647.9
Other Current Liabilities,165093479.12,157314282.84,80528434.26,38861151.03
Current Debt And Capital Lease Obligation,2357622190.36,1544179831.23,1611842028.13,1125716253.21
Current Debt,740347847.25,875165014.63,1240469713.45,1000685500.0
Payables,1522655130.39,2054700152.84,1728454030.55,2203306700.67
Other Payable,76248215.76,81073615.68,60019522.77,43989150.81
Total Tax Payable,28534596.66,24266838.45,61128255.74,71905017.89
Accounts Payable,1417872317.97,1949359698.71,1607306252.04,2087412531.97
Total Assets,11951612409.66,12842627130.54,11165354541.34,9939032852.94
Total Non Current Assets,5641055141.3,5803855619.04,5697827796.58,4555419195.0
Other Non Current Assets,259289151.16,137398387.29,570919826.56,261522546.14
Non Current Deferred Assets,9389739.27,10821797.22,9392875.15,9921012.48
Non Current Deferred Taxes Assets,171611625.43,123944837.74,59029766.77,37603723.12
Investment Properties,14356965.53,,,
Goodwill And Other Intangible Assets,293013846.19,285234774.47,201052699.32,199629513.44
Other Intangible Assets,289415462.98,281636391.26,201052699.32,199629513.44
Goodwill,3598383.21,3598383.21,,
Net PPE,4863659797.53,5222221935.74,4834767663.5,4021297467.13
Accumulated Depreciation,-1354870661.98,-974392205.29,-708035325.67,-495092203.01
Gross PPE,6218530459.51,6196614141.03,5542802989.17,4516389670.14
Construction In Progress,368349925.56,389278536.29,1114346040.38,331391622.47
Other Properties,85159443.58,125648560.05,140119562.38,144097487.28
Machinery Furniture Equipment,4989939687.42,4892187485.91,3763595180.87,3593040396.67
Buildings And Improvements,,,,
Properties,775081402.95,789499558.78,524742205.54,447860163.72
Current Assets,6310557268.36,7038771511.5,5467526744.76,5383613657.94
Other Current Assets,215053117.97,202759456.13,200789521.01,179603909.39
Prepaid Assets,233865198.87,228480248.49,134024566.52,88265342.82
Inventory,1565872681.89,1274414923.69,876268866.45,1008663327.77
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,2694463.43,5394283.72,4673109.7,5206167.57
Finished Goods,605806330.4,602753960.5,339977836.72,187217651.23
Work In Process,412052191.89,328882098.66,218312881.05,421509760.9
Raw Materials,545319696.17,337384580.81,313305038.98,394729748.07
Other Receivables,460133936.43,535432880.07,311827528.93,307300414.65
Accounts Receivable,2863168942.95,3537040943.45,2713020647.19,2344399030.47
Allowance For Doubtful Accounts Receivable,-437786801.35,-284087523.63,-173613589.87,-107042507.83
Gross Accounts Receivable,3300955744.3,3821128467.08,2886634237.06,2451441538.3
Cash Cash Equivalents And Short Term Investments,972463390.25,1260643059.67,1231595614.66,1455381632.84
Other Short Term Investments,,,,
Cash And Cash Equivalents,972463390.25,1260643059.67,1231595614.66,1455381632.84
Cash Equivalents,190452359.72,289160481.02,296749323.4,970497245.22
Cash Financial,782011030.53,971482578.65,934846291.26,484884387.62
