,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,149611680.0,149611680.0,149611680.0,149611680.0
Share Issued,149611680.0,149611680.0,149611680.0,149611680.0
Total Debt,,1987712.97,,
Tangible Book Value,388523287.68,388189918.77,393666378.14,428363323.81
Invested Capital,392673065.91,392835701.14,398404014.92,432906094.77
Working Capital,239398811.96,221932251.41,245212445.68,272727293.43
Net Tangible Assets,388523287.68,388189918.77,393666378.14,428363323.81
Capital Lease Obligations,,1200660.11,,
Common Stock Equity,392673065.91,392835701.14,398404014.92,432906094.77
Total Capitalization,392673065.91,392835701.14,398404014.92,432906094.77
Total Equity Gross Minority Interest,392683640.03,392835701.14,398404014.92,432906094.77
Minority Interest,10574.12,,,
Stockholders Equity,392673065.91,392835701.14,398404014.92,432906094.77
Treasury Stock,30000557.33,30000557.33,30000557.33,10408152.2
Retained Earnings,135206757.91,135726860.11,141233340.44,155860068.6
Additional Paid In Capital,114158780.44,114158780.44,114158780.44,114158780.44
Capital Stock,149611680.0,149611680.0,149611680.0,149611680.0
Common Stock,149611680.0,149611680.0,149611680.0,149611680.0
Total Liabilities Net Minority Interest,79532364.88,63884616.65,68828239.33,51107624.84
Total Non Current Liabilities Net Minority Interest,5722785.16,4277253.15,4181057.23,4156795.82
Other Non Current Liabilities,3000000.0,590441.57,690047.31,
Non Current Deferred Revenue,2722785.16,3076593.04,3491009.92,3966035.8
Non Current Deferred Taxes Liabilities,,,,190760.02
Long Term Debt And Capital Lease Obligation,,1200660.11,,
Long Term Capital Lease Obligation,,1200660.11,,
Current Liabilities,73809579.72,59607363.5,64647182.1,46950829.02
Other Current Liabilities,8607193.99,7659766.37,10009487.65,2194700.67
Current Debt And Capital Lease Obligation,,787052.86,,
Payables,52225001.76,48303474.15,54637694.45,44529557.02
Other Payable,13310383.09,12583257.09,13232253.43,14842617.82
Total Tax Payable,3282689.63,2223181.86,9946947.78,4284143.08
Accounts Payable,35631929.04,33497035.2,31458493.24,25402796.12
Total Assets,472216004.91,456720317.79,467232254.25,484013719.61
Total Non Current Assets,159007613.23,175180702.88,157372626.47,164335597.16
Other Non Current Assets,432608.0,405860.1,924064.0,1840402.67
Non Current Deferred Assets,907149.33,2620322.35,2406319.79,1441558.13
Non Current Deferred Taxes Assets,4526824.73,6114846.4,4622601.39,2844443.32
Investment Properties,1283043.96,1600438.32,28316137.73,2211611.94
Goodwill And Other Intangible Assets,4149778.23,4645782.37,4737636.78,4542770.96
Other Intangible Assets,4149778.23,4645782.37,4737636.78,4542770.96
Net PPE,147708208.98,159793453.34,116365866.78,151454810.14
Accumulated Depreciation,-143197878.08,-132565304.72,-118900887.73,-113176498.01
Gross PPE,290906087.06,292358758.06,235266754.51,264631308.15
Construction In Progress,24518390.66,24514890.66,5058908.78,815599.87
Other Properties,33367329.51,34784250.96,29839937.27,26286149.11
Machinery Furniture Equipment,40525720.25,40564969.8,36176811.57,41468090.38
Buildings And Improvements,,,,
Properties,192494646.64,192494646.64,164191096.89,196061468.79
Current Assets,313208391.68,281539614.91,309859627.78,319678122.45
Other Current Assets,4971458.71,3156819.09,3569820.42,1542453.63
Prepaid Assets,1776706.06,844242.31,1625257.82,1305028.91
Inventory,83600989.82,92568815.98,106717938.62,154198211.09
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1488031.59,,,
Finished Goods,46875120.2,59127288.98,53190255.05,72786630.4
Work In Process,16674615.11,16224527.65,23582904.79,26411304.92
Raw Materials,18563222.92,17216999.35,29944778.78,55000275.77
Other Receivables,1738376.25,2231861.19,2590312.0,2555713.46
Accounts Receivable,4115481.2,9825105.94,11313428.88,12822194.54
Allowance For Doubtful Accounts Receivable,-257461.42,-547964.6,-816675.9,-879927.58
Gross Accounts Receivable,4372942.62,10373070.54,12130104.78,13702122.12
Cash Cash Equivalents And Short Term Investments,217005379.64,172912770.4,184042870.04,147254520.82
Other Short Term Investments,176792247.38,145882924.85,87872406.33,40771418.74
Cash And Cash Equivalents,40213132.26,27029845.55,96170463.71,106483102.08
Cash Equivalents,1515181.49,2409542.07,2568740.3,1451085.82
Cash Financial,38697950.77,24620303.48,93601723.41,105032016.26
