,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-34820.623589,-2279059.765603,-1809752.883474,-402767.000465
Tax Rate For Calcs,0.150881,0.206839,0.127677,0.121668
Normalized EBITDA,25111477.05,17699458.59,22712916.15,45095071.68
Total Unusual Items,-230782.28,-11018520.94,-14174449.64,-3310368.24
Total Unusual Items Excluding Goodwill,-230782.28,-11018520.94,-14174449.64,-3310368.24
Net Income From Continuing Operation Net Minority Interest,9893830.7,-5506480.33,-14626728.16,25954602.05
Reconciled Depreciation,13186374.71,13575507.04,15044428.82,13599515.65
Reconciled Cost Of Revenue,188059784.14,146744501.08,155255665.24,182442029.29
EBITDA,24880694.77,6680937.65,8538466.51,41784703.44
EBIT,11694320.06,-6894569.39,-6505962.31,28185187.79
Net Interest Income,243386.04,696018.36,2489045.9,2731929.69
Interest Expense,32170.75,47880.22,,
Interest Income,351553.33,1087610.52,2627702.63,2951147.76
Normalized Income,10089792.356411,3232980.844397,-2262031.403474,28862203.289535
Net Income From Continuing And Discontinued Operation,9893830.7,-5506480.33,-14626728.16,25954602.05
Total Expenses,253827773.29,222029930.72,232788551.67,261289118.08
Rent Expense Supplemental,687765.09,1031334.76,1082679.1,2084039.35
Total Operating Income As Reported,20729027.5,-6716737.5,-17002754.07,29171771.08
Diluted Average Shares,141340439.0,137662008.0,146267282.0,152674130.0
Basic Average Shares,141340439.0,137662008.0,146267282.0,152674130.0
Diluted EPS,0.07,-0.04,-0.1,0.17
Basic EPS,0.07,-0.04,-0.1,0.17
Net Income Common Stockholders,9893830.7,-5506480.33,-14626728.16,25954602.05
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9893830.7,-5506480.33,-14626728.16,25954602.05
Minority Interests,-8723.76,,,
Net Income Including Noncontrolling Interests,9902554.46,-5506480.33,-14626728.16,25954602.05
Net Income Continuous Operations,9902554.46,-5506480.33,-14626728.16,25954602.05
Tax Provision,1759594.85,-1435969.28,-2140834.02,3595285.72
Pretax Income,11662149.31,-6942449.61,-16767562.18,29549887.77
Other Non Operating Income Expenses,-9066878.19,-225712.11,235191.89,378116.69
Special Income Charges,-540104.81,-11029039.45,-14009943.89,-3498178.11
Other Special Charges,-160372.59,-11664.86,,6728.74
Write Off,-209974.36,690634.17,24672.47,-22163.97
Impairment Of Capital Assets,910451.76,10350070.14,13985271.42,3513613.34
Net Non Operating Interest Income Expense,243386.04,696018.36,2489045.9,2731929.69
Total Other Finance Cost,75996.54,343711.94,138656.73,219218.07
Interest Expense Non Operating,32170.75,47880.22,,
Interest Income Non Operating,351553.33,1087610.52,2627702.63,2951147.76
Operating Income,17334474.04,955831.7,-6505962.31,28185187.79
Operating Expense,65767989.15,75285429.64,77532886.43,78847088.79
Other Operating Expenses,4103011.03,3412400.35,4416168.94,3337692.13
Depreciation And Amortization In Income Statement,3572848.38,6430260.64,5600768.0,4870894.13
Amortization,579722.53,488800.93,287717.85,212060.86
Depreciation Income Statement,2993125.85,5941459.71,5313050.15,4658833.27
Research And Development,15073128.87,19891496.22,18881752.81,19330729.41
Selling General And Administration,16331853.89,16775342.02,16759610.97,15899957.85
Selling And Marketing Expense,10612598.99,11903306.12,10811955.29,11027517.72
General And Administrative Expense,5719254.9,4872035.9,5947655.68,4872440.13
Rent And Landing Fees,687765.09,1031334.76,1082679.1,2084039.35
Gross Profit,83102463.19,76241261.34,71026924.12,107032276.58
Cost Of Revenue,188059784.14,146744501.08,155255665.24,182442029.29
Total Revenue,271162247.33,222985762.42,226282589.36,289474305.87
Operating Revenue,271162247.33,222985762.42,226282589.36,289474305.87
