,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1762543891.44,2130086765.28,607116615.37,134520793.04
Repayment Of Debt,-1436444534.1,-1938984857.91,-5129178461.2,-987472534.18
Issuance Of Debt,2057630396.62,1527203880.58,3420452741.83,2218125460.92
Capital Expenditure,-977646122.72,-1368710497.54,-657935280.84,-422646336.48
End Cash Position,7568414133.71,10292933990.79,9267708421.95,6807865889.95
Beginning Cash Position,10292933990.79,9267708421.95,6841708469.9,5084271960.05
Effect Of Exchange Rate Changes,17803909.2,2765636.0,-27749711.12,17273896.14
Changes In Cash,-2742323766.28,1022459932.84,2453749663.17,1706320033.76
Financing Cash Flow,-20895270.68,-1756468027.8,-821634783.63,1499206961.74
Net Other Financing Charges,35992764.07,-735225072.51,1261738898.39,446221164.21
Cash Dividends Paid,-563194010.75,-527992956.73,-344191813.18,-174492034.15
Net Issuance Payments Of Debt,621185862.52,-411780977.33,-1708725719.37,1230652926.74
Net Long Term Debt Issuance,621185862.52,-411780977.33,-1708725719.37,1230652926.74
Long Term Debt Payments,-1436444534.1,-1938984857.91,-5129178461.2,-987472534.18
Long Term Debt Issuance,2057630396.62,1527203880.58,3420452741.83,2218125460.92
Investing Cash Flow,-5461618509.76,-719869302.18,2010332550.59,-350054057.5
Net Other Investing Changes,-4628478852.82,270075993.07,1666085990.93,-10121982.89
Net Investment Purchase And Sale,136269563.32,353175258.05,219527204.08,-171917670.99
Sale Of Investment,4659186769.12,1193211369.23,2363682272.17,3987737400.41
Purchase Of Investment,-4522917205.8,-840036111.18,-2144155068.09,-4159655071.4
Net Business Purchase And Sale,,,445322668.38,
Sale Of Business,,,568230168.38,
Purchase Of Business,,,-122907500.0,
Net PPE Purchase And Sale,-969409220.26,-1343120553.3,-320603312.8,-168014403.62
Sale Of PPE,8236902.46,25589944.24,337331968.04,254631932.86
Purchase Of PPE,-977646122.72,-1368710497.54,-657935280.84,-422646336.48
Operating Cash Flow,2740190014.16,3498797262.82,1265051896.21,557167129.52
Change In Working Capital,103429794.17,1028943784.71,-1036292585.14,-987092273.35
Change In Other Current Assets,-236021070.22,-95937679.67,-61118891.59,-7183468.64
Change In Payable,756238536.25,2417313396.48,-1545332965.33,530904089.89
Change In Inventory,-553990795.61,-1175971961.47,442085614.79,677106808.0
Change In Receivables,137203123.75,-116459970.63,128073656.99,-2187919702.6
Other Non Cash Items,49006068.86,54746948.44,86428357.71,63661849.93
Depreciation And Amortization,764298638.61,944472210.66,956316648.57,727996610.99
Amortization Cash Flow,311483799.69,302008413.19,344082515.3,173814904.74
Depreciation,452814838.92,642463797.47,612234133.27,554181706.25
Gain Loss On Investment Securities,-116723016.12,-95854401.73,-143157256.79,-120071916.6
Gain Loss On Sale Of PPE,5868970.55,-25619650.16,-133531949.24,-276658185.66
Net Income From Continuing Operations,1511150128.65,1219547695.65,1068997557.36,729149135.31
Cash Flowsfromusedin Operating Activities Direct,2740190014.16,3498797262.82,1265051896.21,557167129.52
Taxes Refund Paid Direct,-855753906.29,-962456449.65,-774404829.01,-815345252.31
Interest Received Direct,,,207393242.12,194744079.46
Interest Paid Direct,,,-13045722.6,-25691468.11
Classesof Cash Payments,-26250353123.84,-20979278752.62,-20526677883.69,-19364441730.14
Other Cash Paymentsfrom Operating Activities,-583238723.12,-351558277.88,-1675777195.48,-2475335902.88
Paymentson Behalfof Employees,-2425177242.24,-2304387234.51,-2264137111.56,-2183307651.01
Paymentsto Suppliersfor Goodsand Services,-23241937158.48,-18323333240.23,-16586763576.65,-14705798176.25
Classesof Cash Receiptsfrom Operating Activities,29846297044.29,25440532465.09,22371787089.39,20567901500.62
Other Cash Receiptsfrom Operating Activities,961719773.94,728733075.74,354077344.4,2582153577.05
Receiptsfrom Customers,28884577270.35,24711799389.35,22017709744.99,17985747923.57
