,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,63150.48816,-13378723.715,-7771601.77,-24682168.975
Tax Rate For Calcs,0.012223,0.25,0.25,0.25
Normalized EBITDA,166268697.67,447281984.93,169345809.57,212625317.68
Total Unusual Items,5166554.91,-53514894.86,-31086407.08,-98728675.9
Total Unusual Items Excluding Goodwill,5166554.91,-53514894.86,-31086407.08,-98728675.9
Net Income From Continuing Operation Net Minority Interest,38633468.95,260278857.18,20033400.01,5187764.21
Reconciled Depreciation,99544542.64,96827815.53,76414940.23,69860707.07
Reconciled Cost Of Revenue,544853583.14,706963557.23,689362540.07,531145793.19
EBITDA,171435252.58,393767090.07,138259402.49,113896641.78
EBIT,71890709.94,296939274.54,61844462.26,44035934.71
Net Interest Income,-26515376.47,-36292037.03,-35333940.33,-57897016.84
Interest Expense,28868306.09,39336732.97,34497736.28,54825483.14
Interest Income,6490113.21,5622520.43,1834450.78,2106942.0
Normalized Income,33530064.52816,300415028.325,43348205.32,79234271.135
Net Income From Continuing And Discontinued Operation,38633468.95,260278857.18,20033400.01,5187764.21
Total Expenses,962495195.39,1132270922.47,1053643028.02,919623892.94
Rent Expense Supplemental,14652021.25,12902112.78,12493901.79,14906647.52
Total Operating Income As Reported,48232936.17,248114873.35,27531852.37,-21861569.99
Diluted Average Shares,643891149.0,565823603.0,500835000.0,518776421.0
Basic Average Shares,643891149.0,565823603.0,500835000.0,518776421.0
Diluted EPS,0.06,0.46,0.04,0.01
Basic EPS,0.06,0.46,0.04,0.01
Net Income Common Stockholders,38633468.95,260278857.18,20033400.01,5187764.21
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,38633468.95,260278857.18,20033400.01,5187764.21
Minority Interests,-3863074.66,-688622.38,5924106.48,6199769.04
Net Income Including Noncontrolling Interests,42496543.61,260967479.56,14109293.53,-1012004.83
Net Income Continuous Operations,42496543.61,260967479.56,14109293.53,-1012004.83
Tax Provision,525860.24,-3364937.99,13237432.45,-9777543.6
Pretax Income,43022403.85,257602541.57,27346725.98,-10789548.43
Other Non Operating Income Expenses,-5210532.32,9487668.22,-185126.39,11072021.56
Special Income Charges,5438914.95,-51159776.56,-31696518.66,9068078.73
Other Special Charges,161650.63,-5207521.82,-28891.99,-87958.29
Write Off,-11287408.0,53261750.96,31160492.14,-8969590.28
Impairment Of Capital Assets,5686842.42,3105547.42,564918.51,-10530.16
Net Non Operating Interest Income Expense,-26515376.47,-36292037.03,-35333940.33,-57897016.84
Total Other Finance Cost,4137183.59,2577824.49,2670654.83,5178475.7
Interest Expense Non Operating,28868306.09,39336732.97,34497736.28,54825483.14
Interest Income Non Operating,6490113.21,5622520.43,1834450.78,2106942.0
Operating Income,66642313.8,30797714.82,51078698.46,21378880.3
Operating Expense,417641612.25,425307365.24,364280487.95,388478099.75
Other Operating Expenses,8626659.89,9161254.14,8484907.12,8535402.06
Depreciation And Amortization In Income Statement,24324583.14,25757987.47,23052356.36,23166526.86
Depreciation Income Statement,24324583.14,25757987.47,23052356.36,23166526.86
Research And Development,194430607.89,190993929.13,190608112.02,183340610.12
Selling General And Administration,62250780.23,68997955.16,74343195.08,60982617.04
Selling And Marketing Expense,40544871.08,47560209.76,47541152.05,38945891.5
General And Administrative Expense,21705909.15,21437745.4,26802043.03,22036725.54
Rent And Landing Fees,14652021.25,12902112.78,12493901.79,14906647.52
Gross Profit,484283926.05,456105080.06,415359186.41,409856980.05
Cost Of Revenue,544853583.14,706963557.23,689362540.07,531145793.19
Total Revenue,1029137509.19,1163068637.29,1104721726.48,941002773.24
Operating Revenue,1029137509.19,1163068637.29,1104721726.48,941002773.24
