,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,100157842.89,-131238339.04,130379403.55,915702.71
Repayment Of Debt,-883886215.0,-381410364.0,-686948292.0,-490335426.0
Issuance Of Debt,906664583.33,498900000.0,735000000.0,530407260.0
Capital Expenditure,-94789595.67,-218776281.84,-171246487.87,-184710888.79
End Cash Position,296022032.75,182031050.03,383442893.16,256728874.06
Beginning Cash Position,182031050.03,383442893.16,256728874.06,315258947.92
Effect Of Exchange Rate Changes,0.67,1.88,-3.76,0.02
Changes In Cash,113990982.05,-201411845.01,126714022.86,-58530073.88
Financing Cash Flow,-122000045.11,-91547318.39,126581218.07,-14128558.55
Net Other Financing Charges,-8271281.59,-29254586.04,212003689.47,827939.8
Cash Dividends Paid,-129500631.85,-174410368.35,-123682679.4,-46821832.35
Net Issuance Payments Of Debt,22778368.33,117489636.0,48051708.0,40071834.0
Net Long Term Debt Issuance,22778368.33,117489636.0,48051708.0,40071834.0
Long Term Debt Payments,-883886215.0,-381410364.0,-686948292.0,-490335426.0
Long Term Debt Issuance,906664583.33,498900000.0,735000000.0,530407260.0
Investing Cash Flow,41043588.6,-197402469.42,-301493086.63,-230028106.83
Net Other Investing Changes,62800000.0,5328650.79,-2372175.3,135044669.42
Net Investment Purchase And Sale,21186408.82,6838156.17,-97797359.4,-86218312.7
Sale Of Investment,98854940.85,159251253.05,253242640.6,197075587.3
Purchase Of Investment,-77668532.03,-152413096.88,-351040000.0,-283293900.0
Net Business Purchase And Sale,22892402.21,,-31941790.41,-94205702.34
Sale Of Business,22892402.21,,3935697.18,14314012.81
Purchase Of Business,,,-35877487.59,-108519715.15
Net PPE Purchase And Sale,-65835222.43,-209569276.38,-169381761.52,-184648761.21
Sale Of PPE,28954373.24,9207005.46,1864726.35,62127.58
Purchase Of PPE,-94789595.67,-218776281.84,-171246487.87,-184710888.79
Capital Expenditure Reported,,,,
Operating Cash Flow,194947438.56,87537942.8,301625891.42,185626591.5
Change In Working Capital,-143345947.5,-201252744.89,43034972.67,-19411635.8
Change In Other Current Assets,4364520.63,-10773000.74,7902116.07,2335007.87
Change In Payable,-30742973.91,-86563340.58,-114653216.48,87401713.43
Change In Inventory,-62360905.4,-24987067.09,-46672464.42,-46680378.41
Change In Receivables,-54606588.82,-78929336.48,196458537.5,-62467978.69
Other Non Cash Items,22220497.18,19275246.54,32777176.89,29751000.91
Deferred Tax,,,,
Depreciation And Amortization,76252716.22,74212808.93,78298344.65,78359249.31
Amortization Cash Flow,18045879.24,18769285.91,18585460.34,13901740.01
Depreciation,58206836.98,55443523.02,59712884.31,64457509.3
Gain Loss On Investment Securities,-38536187.82,3802115.5,-166184002.74,9462497.26
Gain Loss On Sale Of PPE,-699968.3,-11247116.52,1032833.58,938018.79
Net Income From Continuing Operations,249848866.44,179623902.46,276705257.77,69921197.78
Cash Flowsfromusedin Operating Activities Direct,194947438.56,87537942.8,301625891.42,185626591.5
Taxes Refund Paid Direct,-199833840.67,-190239079.43,-177973899.94,-171018940.27
Classesof Cash Payments,-1421411927.11,-1427547756.07,-1506554505.6,-1325332304.53
Other Cash Paymentsfrom Operating Activities,-701629476.88,-627054003.3,-733259927.2,-553866611.46
Paymentson Behalfof Employees,-277721938.18,-277537746.48,-340900066.34,-337461235.98
Paymentsto Suppliersfor Goodsand Services,-442060512.05,-522956006.29,-432394512.06,-434004457.09
Classesof Cash Receiptsfrom Operating Activities,1816193206.34,1705324778.3,1986154296.96,1681977836.3
Other Cash Receiptsfrom Operating Activities,53087188.93,74179273.88,77199076.46,79744108.86
Receiptsfrom Customers,1763106017.41,1631145504.42,1908955220.5,1602233727.44
